query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
151,4907.079,12.985,728.65,665.198,39188.168,325.633,20.216,311.179,5.773,56.034,1.553,1.29,321.321,2.333,4.204,1.39,1.768,325.091,2.196,4.732,1.502,1.871,295.687,6.97,5.279,292.496,1.341,687.926,8.593
152,4894.074,12.984,728.649,665.218,39536.295,355.396,22.727,309.272,2.865,40.198,1.577,1.827,294.615,2.405,3.968,1.513,0.849,310.384,2.177,4.1,1.572,1.193,313.68,5.543,4.446,657.767,1.585,689.18,5.671
153,4880.797,12.984,728.648,665.233,39930.879,322.3,13.191,289.214,2.672,44.22,1.566,1.247,295.748,6.592,3.999,1.43,1.176,324.414,2.258,4.447,1.522,1.29,320.253,2.395,4.649,298.903,1.576,689.18,9.392
154,4867.937,12.984,728.647,665.251,40283.049,302.166,11.87,283.897,2.533,40.102,1.566,1.028,321.072,5.166,7.641,1.452,1.355,315.009,2.132,6.221,1.595,1.228,287.018,2.508,4.565,691.179,1.86,688.308,7.974
155,4854.697,12.984,728.647,665.263,40612.484,298.206,13.189,290.68,2.459,41.991,1.51,1.015,307.102,2.646,4.455,5.734,0.941,321.277,2.232,4.652,2.185,1.305,295.683,7.234,4.952,352.419,1.85,688.311,10.542
156,4841.82,12.984,728.646,665.283,40934.356,310.578,13.273,290.387,2.497,53.682,1.543,1.645,295.386,2.695,3.761,1.396,0.924,314.914,2.219,4.153,1.755,1.089,321.087,5.726,4.731,6.538,1.846,688.311,10.582
157,4828.692,12.985,728.645,665.297,41268.87,315.093,12.437,287.533,2.593,45.13,1.657,1.168,295.216,6.683,4.128,1.46,0.926,318.553,2.249,4.342,1.543,0.989,305.966,2.351,5.458,390.519,1.716,689.316,4.81
158,4815.76,12.984,728.644,665.312,41613.562,303.567,13.179,293.453,2.469,33.71,1.657,1.308,321.942,6.369,5.364,1.455,1.474,322.601,2.026,6.249,1.729,1.558,287.833,2.373,5.104,45.879,1.708,689.315,6.492
159,4802.59,12.985,728.643,665.326,41939.915,306.174,11.759,288.475,6.476,40.803,1.486,0.891,314.839,5.555,4.412,4.733,0.892,308.421,2.183,3.883,1.462,1.056,286.92,7.036,4.749,430.1,1.078,687.263,2.413
160,4789.4,12.984,728.642,665.343,42269.134,309.584,27.176,313.0,2.181,49.745,1.627,1.89,318.141,2.752,11.135,1.466,1.392,324.925,2.297,15.357,1.528,1.468,328.226,4.816,6.481,671.839,2.154,687.715,9.007
161,4776.325,12.985,728.64,665.356,42607.949,344.123,19.622,289.489,4.743,40.034,1.585,1.166,285.637,2.556,4.52,37.208,1.11,311.246,2.262,5.014,31.717,1.087,303.538,2.043,6.051,363.458,2.144,687.716,11.564
162,4762.855,12.985,728.639,665.37,42981.481,308.907,12.865,306.879,6.388,32.914,1.565,1.491,298.964,5.613,3.827,1.403,1.024,316.528,2.231,4.355,11.66,0.834,279.49,2.473,4.553,80.704,2.139,687.716,11.612
163,4749.839,12.986,728.638,665.384,43314.971,320.656,15.784,314.952,2.494,42.14,1.622,1.917,320.711,2.612,4.085,1.461,1.382,330.005,1.934,5.637,1.535,1.401,295.886,7.711,4.56,373.941,1.786,688.276,4.612
164,4736.692,12.985,728.638,665.397,43664.143,331.808,12.923,317.039,2.491,36.664,2.202,1.297,295.512,2.315,4.58,7.335,1.055,309.24,2.306,4.283,1.465,1.418,317.911,5.595,5.046,40.767,1.777,688.276,6.379
165,4723.865,12.985,728.637,665.415,44019.605,331.506,12.028,318.733,2.399,29.762,1.643,1.356,297.165,6.793,3.766,1.43,1.522,325.98,2.119,3.883,1.468,1.483,320.17,5.744,4.544,370.567,1.228,686.318,2.417
166,4710.647,12.985,728.637,665.427,44373.594,329.462,12.521,317.202,2.512,44.62,1.583,1.933,327.588,5.975,4.161,1.434,1.476,325.002,2.304,4.097,1.474,1.418,333.255,7.223,4.415,652.775,1.366,686.251,5.287
167,4697.223,12.985,728.636,665.442,44722.383,343.109,13.088,321.156,2.478,47.097,1.612,1.327,328.137,6.503,4.772,1.522,1.71,327.989,2.486,4.728,2.325,1.803,325.576,5.947,5.038,285.234,1.357,686.251,7.862
168,4684.22,12.985,728.634,665.456,45087.912,345.786,12.707,312.996,4.932,44.666,1.528,1.295,321.318,6.341,3.793,1.459,1.814,320.859,2.149,4.04,1.454,0.949,306.866,2.321,4.547,661.59,1.782,687.143,5.181
169,4670.554,12.985,728.634,665.471,45457.665,337.73,13.603,310.11,4.881,40.456,1.539,1.535,323.317,5.596,4.23,1.424,1.738,324.278,2.177,4.239,1.498,1.369,292.058,2.396,4.715,314.765,1.772,687.143,7.836
170,4657.457,12.984,728.635,665.483,45827.731,323.471,12.818,312.394,2.371,37.712,1.625,1.201,321.261,4.731,4.65,1.437,1.606,322.856,2.246,4.622,1.396,1.528,293.438,5.501,5.283,658.032,1.208,687.73,5.014
171,4643.21,12.985,728.634,665.497,46180.806,321.91,15.218,315.432,2.463,33.129,1.602,1.218,314.558,4.616,4.127,1.741,1.148,315.324,2.168,4.507,2.156,1.386,321.972,5.644,4.926,291.855,1.199,687.732,6.568
172,4337.256,12.985,728.634,665.516,46525.737,329.451,12.052,316.488,2.448,45.88,1.625,1.873,318.916,6.013,4.252,1.591,1.491,324.516,2.139,4.124,1.456,1.512,319.62,7.029,4.622,610.464,1.75,686.738,5.339
173,4337.172,12.984,728.634,665.538,46877.663,339.057,12.8,318.855,2.498,42.503,1.599,1.356,327.842,4.732,4.521,1.465,1.944,329.507,2.212,4.3,1.44,1.858,325.779,4.998,6.388,229.965,1.747,686.739,8.094
174,4337.143,12.984,728.633,665.553,47240.182,338.681,12.784,318.566,3.103,35.066,1.583,1.086,313.327,4.691,3.537,1.391,0.888,310.806,2.27,4.4,16.208,0.89,302.781,5.438,4.417,617.598,1.314,690.981,5.334
175,4337.118,12.983,728.632,665.566,47601.975,332.645,13.052,320.856,2.419,43.377,1.669,2.001,317.095,5.947,3.853,1.368,1.435,322.81,2.315,4.247,1.446,1.472,317.978,2.258,4.531,234.942,1.306,690.982,7.907
176,4337.095,12.984,728.632,665.58,47957.709,341.965,13.865,318.379,2.483,42.107,1.67,1.345,325.668,4.897,4.387,1.392,1.696,324.531,2.207,4.826,2.202,1.714,291.363,2.385,4.988,587.936,1.632,688.468,5.368
177,4337.074,12.984,728.63,665.593,48322.059,340.663,15.25,314.678,2.609,42.686,1.633,1.277,317.402,2.303,3.904,1.348,1.235,322.34,2.153,3.994,1.762,1.554,297.122,5.616,4.296,233.831,1.622,688.469,7.912
178,4337.052,12.984,728.63,665.607,48684.244,340.103,14.312,316.713,2.478,50.329,1.591,1.492,293.865,2.32,3.725,1.336,1.018,315.206,2.143,4.081,1.482,1.341,316.606,7.077,4.483,571.606,1.12,689.975,5.316
179,4336.782,12.984,728.629,665.619,49045.809,340.245,13.474,317.594,2.402,38.885,1.578,1.505,295.501,6.401,4.138,1.346,1.908,327.481,2.084,4.476,1.487,1.792,331.418,5.868,4.989,187.17,1.11,689.976,7.835
180,4336.754,12.984,728.629,665.633,49422.796,320.741,12.949,315.118,2.456,48.863,1.635,1.422,329.042,5.259,6.189,1.376,1.367,322.253,1.975,5.692,1.493,2.467,316.478,5.02,5.442,506.273,1.762,689.12,5.242
181,4336.581,12.984,728.628,665.651,49771.783,320.403,12.166,288.955,2.655,46.986,18.892,1.058,305.305,2.337,5.931,18.552,0.88,308.366,2.21,6.01,13.547,1.093,301.729,6.414,5.602,195.425,1.753,689.121,8.027
182,5742.858,13.7,739.329,670.492,48708.809,289.188,11.721,285.387,3.0,40.817,10.383,0.851,280.191,2.27,4.489,48.043,1.063,308.428,2.38,6.258,10.656,1.328,314.368,5.224,6.102,571.306,1.354,689.071,5.905
183,5742.842,13.692,739.33,676.731,49027.403,291.524,13.237,287.979,2.877,42.55,1.757,1.144,290.991,6.523,4.807,21.477,0.858,308.904,2.165,3.996,22.041,0.866,304.312,2.316,4.542,263.761,1.343,689.073,8.662
184,5742.602,13.686,739.33,676.751,49347.747,303.036,13.379,287.599,2.68,39.053,1.873,1.334,325.861,5.417,6.201,1.436,1.369,324.194,1.974,5.22,1.442,1.323,287.164,2.318,4.548,639.763,1.489,689.571,4.651
185,5742.573,13.686,739.33,676.764,49672.963,304.813,13.215,289.076,6.478,44.808,1.517,1.083,304.479,4.98,4.177,16.892,0.865,308.582,2.257,3.863,1.48,1.06,287.322,6.922,4.528,323.57,1.478,689.571,7.345
186,5742.405,13.687,739.328,676.787,50001.813,313.123,17.384,316.449,2.551,42.39,1.642,1.368,317.844,6.131,4.744,1.785,2.009,326.146,2.299,4.495,1.551,1.903,327.166,5.436,4.998,599.918,1.475,688.078,5.282
187,5742.234,13.686,739.328,676.8,50337.78,341.851,18.521,317.132,2.499,37.559,1.643,1.229,329.062,4.965,3.94,1.545,1.557,326.734,2.217,3.918,1.467,1.513,318.008,5.313,4.42,240.27,1.464,688.08,8.067
188,5742.064,13.687,739.327,676.819,50700.862,340.901,13.234,317.879,2.19,49.257,1.633,1.9,314.789,4.666,4.144,1.337,1.374,321.943,2.063,4.232,2.142,1.173,316.547,7.024,4.752,586.531,1.582,689.325,5.286
189,5741.824,13.686,739.326,676.838,51066.066,337.08,15.51,316.435,2.22,41.589,1.643,1.298,316.802,6.075,4.711,1.434,1.964,321.896,2.209,4.645,1.508,1.697,325.188,5.341,5.28,219.975,1.571,689.327,8.071
190,5741.797,13.686,739.325,676.853,51436.985,328.191,15.404,315.049,2.321,31.098,1.633,1.198,324.993,5.229,4.429,1.404,1.323,326.916,2.136,4.143,1.385,1.143,316.113,4.876,5.706,567.689,1.146,689.763,5.69
191,5741.525,13.687,739.324,676.865,51786.378,329.306,12.244,310.676,3.125,37.673,1.608,1.254,314.291,2.337,4.039,1.35,0.852,311.729,2.256,4.546,3.733,0.867,302.203,6.83,4.582,257.483,1.137,689.763,8.234
192,5741.497,13.686,739.324,676.878,52137.425,327.821,12.475,320.748,2.123,42.562,1.612,1.629,294.809,2.341,4.7,1.354,1.739,323.239,2.26,4.707,1.441,1.859,329.702,5.311,4.935,573.538,1.597,689.027,4.777
193,5301.668,13.686,739.323,676.891,52487.462,341.849,13.573,318.827,2.151,43.201,1.641,1.61,296.421,6.5,4.218,1.373,1.416,323.341,2.125,4.245,1.41,1.363,314.757,5.441,4.559,220.846,1.587,689.028,7.45
194,5292.128,13.683,739.323,676.914,52855.089,337.271,16.206,313.207,2.151,38.852,1.607,1.832,328.641,5.225,4.253,1.354,1.552,327.161,2.212,4.057,1.672,1.373,318.132,2.322,4.591,527.459,1.361,690.799,5.188
195,5278.319,13.684,739.321,676.936,53214.532,333.732,12.849,317.908,2.301,41.483,1.607,1.141,314.924,4.649,4.773,1.364,1.402,315.97,2.156,4.624,1.409,1.316,283.891,2.357,4.983,226.838,1.352,690.8,7.831
196,5278.217,13.684,739.32,676.953,53570.387,338.798,12.14,316.37,2.168,42.262,1.637,1.456,317.442,6.373,4.163,1.374,1.249,322.562,2.202,4.144,1.438,1.464,294.628,6.993,4.686,542.082,1.394,688.517,5.421
197,5278.169,13.684,739.319,676.965,53930.084,338.321,14.097,317.014,2.268,38.201,1.742,1.755,327.523,4.586,4.024,1.356,1.506,328.984,2.257,4.091,1.425,1.518,326.857,5.514,5.919,136.979,1.381,688.518,8.043
198,5278.13,13.683,739.319,676.982,54290.071,335.559,12.271,316.151,2.985,41.378,1.628,1.159,314.628,4.93,4.605,1.85,1.471,315.712,2.4,6.111,1.603,1.057,303.733,5.525,5.103,523.868,1.266,689.226,5.006
199,5278.091,13.684,739.318,677.001,54647.86,336.855,13.144,317.962,2.194,42.569,1.642,1.413,322.507,2.248,4.302,1.395,1.505,327.993,2.09,5.994,1.421,1.645,316.467,6.34,5.992,130.251,1.258,689.226,7.563
200,5277.094,13.684,739.317,677.019,55006.138,340.041,17.377,309.492,2.318,38.568,1.605,1.561,293.802,2.276,4.282,9.881,0.969,308.359,2.29,4.728,15.315,0.858,313.598,5.645,4.791,507.777,1.575,686.765,4.549
201,5276.977,13.683,739.317,677.039,55368.389,331.248,13.013,291.991,4.806,46.492,2.723,1.466,298.464,6.305,4.862,1.719,1.759,324.474,2.162,5.044,2.152,1.785,313.825,5.287,5.086,158.61,1.566,686.766,7.112
202,5276.93,13.683,739.315,677.058,55722.001,319.863,13.339,313.517,5.043,41.931,1.521,1.734,329.206,5.325,4.609,1.621,1.436,325.421,2.194,4.39,1.538,1.534,319.625,2.442,4.866,463.782,1.347,687.305,4.732
203,5276.885,13.683,739.315,677.075,56071.364,330.376,13.653,310.685,2.289,43.054,1.68,1.42,314.383,4.842,12.73,1.435,1.038,316.922,2.15,12.989,1.616,1.058,284.767,2.428,4.398,151.655,1.337,687.307,7.29
204,5276.847,13.683,739.314,677.089,56424.563,331.467,14.774,289.047,2.309,44.257,1.488,1.138,313.146,2.323,6.551,1.425,1.161,310.114,1.963,6.007,1.474,1.453,286.849,5.674,4.943,530.575,1.459,688.359,5.217
205,5276.81,13.683,739.314,677.105,56779.58,312.014,13.588,290.382,6.607,38.712,1.578,1.025,287.556,2.413,4.404,9.605,0.842,308.858,2.298,4.163,1.412,1.151,310.753,2.439,4.524,198.793,1.449,688.36,8.473
206,5276.773,13.682,739.314,677.125,57118.221,307.623,21.606,307.551,2.159,39.06,1.528,1.949,296.848,5.634,4.378,1.401,1.631,326.176,2.393,12.373,1.642,1.714,296.811,2.354,4.54,523.216,1.513,707.387,5.0
207,5276.736,13.682,739.313,677.144,57450.133,331.157,12.838,287.609,2.278,38.414,1.512,1.037,314.004,2.371,9.762,1.711,1.36,316.062,2.214,14.109,1.627,1.504,292.398,7.319,5.848,185.534,1.503,707.387,7.579
