query_id,router_enqueue->router_dequeue,router_dequeue->worker_start,worker_start->worker_done,worker_done->router_recv_result,router_recv_result->router_enqueue
100,8268.037,66.133,2609.004,225.47399999999996,3043.891
101,8239.344,66.118,2609.002,225.625,3059.163
102,8641.859,25.578000000000003,2653.582,108.89800000000001,2756.51
103,8890.274000000001,49.678000000000004,2637.123,166.885,2429.489
104,9161.2,71.928,2679.042,230.011,2017.892
105,9158.429,69.378,2666.6240000000003,209.25900000000001,2780.852
106,9117.894999999999,69.364,2666.629,250.099,2808.414
107,9090.072,69.354,2666.6220000000003,250.282,2822.938
108,9066.617999999999,69.34200000000001,2666.617,250.45000000000002,2832.6749999999997
109,9048.395,69.332,2666.61,250.61600000000004,2837.869
110,9525.341,26.421,2649.3309999999997,104.264,3317.0769999999998
111,9812.534,64.241,2638.441,240.516,2881.293
112,9792.737,64.215,2638.4359999999997,245.966,2882.751
113,9767.273000000001,64.204,2638.431,246.156,2895.308
114,9738.166,64.196,2638.4260000000004,246.327,2910.745
115,9721.112000000001,64.19,2638.422,246.48199999999997,2914.5679999999998
116,9717.341999999999,61.75899999999999,2657.317,198.691,3696.209
117,9701.695000000002,61.748999999999995,2657.316,231.01999999999998,3698.991
118,10142.795000000002,24.878999999999998,2651.498,115.595,3402.7949999999996
119,10450.779,65.777,2638.8590000000004,230.18800000000002,2938.803
120,10423.018,65.74900000000001,2638.852,235.37300000000002,2948.1259999999997
121,10399.305,67.957,2617.6130000000003,205.56799999999998,3750.723
122,10377.84,67.945,2617.607,232.913,3758.166
123,10352.261000000002,67.94000000000001,2617.601,233.12,3770.3650000000002
124,10332.212,67.927,2617.5960000000005,233.27,3777.469
125,10315.233000000002,67.931,2617.579,233.40599999999998,3781.0480000000002
126,10708.703,24.347,2628.5260000000003,83.47800000000001,4297.545
127,11026.157,61.423,2617.161,228.197,3826.02
128,11008.224,61.393,2617.1530000000002,233.712,3825.225
129,10983.184,61.379000000000005,2617.1500000000005,233.888,3836.788
130,10927.948,61.370000000000005,2617.1440000000002,234.036,3879.0539999999996
131,10909.142000000002,66.593,2616.169,216.158,4655.233
132,10892.213000000002,66.57900000000001,2616.1639999999998,231.702,4658.587
133,10878.134000000002,66.568,2616.162,231.85700000000003,4659.372
134,11302.571000000002,28.729,2619.2760000000003,107.827,4380.668
135,11546.776,69.93,2639.0950000000003,212.005,3887.824
136,11544.822,69.91499999999999,2639.084,217.596,3883.864
137,11536.706,63.691,2640.0229999999997,176.89299999999997,4662.4220000000005
138,11523.148000000001,63.68,2640.018,202.63600000000002,4675.396
139,11499.856,63.678999999999995,2640.01,202.76699999999997,4698.485
140,11487.841999999999,63.67700000000001,2640.003,202.891,4708.506
141,11450.255,67.906,2663.048,205.963,5484.058999999999
142,11934.982,26.209999999999997,2663.763,122.506,5127.091
143,12139.462,38.80800000000001,2655.44,144.27,4883.267
144,12354.661,71.778,2647.318,226.329,4547.762
145,12337.121000000003,71.755,2647.312,258.007,4520.512
146,12308.693000000001,71.746,2647.308,258.179,4535.476
147,12285.926000000001,71.735,2647.304,258.331,4544.978999999999
148,12265.671,71.725,2647.3,258.47700000000003,4551.707
149,13336.508,53.931000000000004,2703.428,208.765,4262.204000000001
150,12730.461,43.673,2678.5609999999997,180.144,4946.975
151,12704.146,53.713,2677.5739999999996,227.949,4903.268
152,13026.219000000001,43.516999999999996,2625.7929999999997,210.16899999999998,4647.506
153,12998.127,43.489,2625.791,234.475,4635.9400000000005
154,13227.028,51.623000000000005,2644.44,208.911,4392.786
155,13201.857,51.597,2644.437,214.60500000000002,4399.186
156,13183.656,51.58200000000001,2644.435,214.80599999999998,4403.967
157,13974.982999999998,51.378,2626.719,165.74699999999999,4410.088
158,14412.475000000002,21.179000000000002,2582.455,113.231,4109.29
159,13838.421999999999,65.03399999999999,2615.7980000000002,219.232,4487.134
160,13801.564,65.009,2615.7889999999998,224.276,4505.736
161,13765.355000000003,64.997,2615.783,224.435,4528.645
162,13748.277000000002,64.989,2615.777,224.579,4532.255
163,13723.56,64.982,2615.77,224.713,4543.637000000001
164,13657.484999999999,66.221,2615.541,197.83200000000002,5363.3640000000005
165,13640.518000000002,66.209,2615.535,230.43499999999997,5367.247
166,14089.366,23.549999999999997,2624.4269999999997,121.119,5047.840999999999
167,14360.349000000002,60.233,2636.792,224.352,4611.654
168,14339.974,60.2,2636.789,229.947,4613.19
169,14325.834,62.217999999999996,2633.9719999999998,192.385,5387.561000000001
170,14299.686,62.208,2633.967,220.421,5400.552000000001
171,14265.662000000002,62.196000000000005,2633.963,220.578,5420.210999999999
172,14248.511,62.184,2633.962,220.726,5424.31
173,14233.548,62.174,2633.9539999999997,220.881,5426.008
174,14656.605,22.694000000000003,2607.5699999999997,78.08200000000001,5922.884
175,14903.234,63.444,2641.9860000000003,234.53199999999998,5465.281
176,14884.548000000003,63.417,2641.976,240.897,5464.6630000000005
177,14850.806,63.418,2641.9570000000003,241.05699999999996,5485.039
178,14834.138,63.410999999999994,2641.9500000000003,241.20100000000002,5488.745
179,14791.282000000003,69.38900000000001,2647.1400000000003,218.591,6276.548
180,14776.353000000001,69.379,2647.132,241.252,6278.32
181,14757.869,69.37,2647.128,241.404,6283.272
182,15266.404,30.246000000000002,2591.473,119.453,5978.343
183,15471.994999999999,50.783,2603.907,172.871,5673.232999999999
184,15692.399,71.17599999999999,2624.474,264.084,5307.019
185,15661.646,71.164,2624.467,292.999,5295.479
186,15658.138,67.724,2624.4480000000003,275.724,6054.313999999999
187,15627.797,67.712,2624.4449999999997,305.885,6071.418
188,15605.206000000002,67.708,2624.439,306.054,6081.01
189,15585.463999999998,67.70100000000001,2624.433,306.216,6087.545999999999
190,16059.866999999998,41.399,2616.3320000000003,159.67600000000002,5780.515
191,16027.152999999998,56.739000000000004,2611.5159999999996,251.699,5697.275000000001
192,15987.894,57.065999999999995,2608.198,219.268,6478.956
193,15926.481,57.047000000000004,2608.195,239.23399999999998,6488.7300000000005
194,16194.960000000001,66.854,2605.6969999999997,216.711,6230.6410000000005
195,16183.214,66.83,2605.691,220.357,6238.610000000001
196,16173.581999999999,66.81700000000001,2605.687,220.504,6247.731
197,16168.142000000002,66.804,2605.681,220.65200000000002,6252.956999999999
198,16341.466,49.772999999999996,2585.332,165.637,6167.052000000001
199,16646.49,34.403999999999996,2593.709,116.979,6642.802
200,16878.545000000002,72.088,2590.6580000000004,262.94100000000003,6240.985
201,16855.872000000003,72.068,2590.647,265.756,6247.671
202,16837.200000000004,72.059,2590.644,265.964,6252.706
203,16810.256,72.05199999999999,2590.638,266.12899999999996,6266.385
204,16787.465,72.04499999999999,2590.633,266.282,6275.63
205,16772.512,73.302,2595.589,253.35,7040.644
206,16846.716,33.150999999999996,2624.4390000000003,123.493,7114.593000000001
207,17432.861,48.394,2630.6189999999997,183.393,6434.338
208,17734.546,58.324,2639.705,222.524,6061.275
209,18042.173,73.601,2635.249,254.027,5698.107
21,9.23,11.529,2698.458,26.272,31.924
210,18011.758,73.588,2635.2439999999997,282.639,5686.646
211,17991.033,73.582,2635.236,282.791,5694.129000000001
212,17972.26,73.571,2635.2299999999996,282.92900000000003,5699.549999999999
213,18731.157,75.484,2637.755,249.275,5704.663
214,18417.371000000003,50.967,2660.089,140.369,6135.407
215,18375.488,76.972,2664.76,247.69600000000003,6026.289
216,18351.137,76.952,2664.7549999999997,251.643,6033.867
217,18326.617000000002,76.949,2664.75,251.823,6045.024
218,18293.068000000003,76.944,2664.745,252.00300000000001,6065.662
219,18258.744000000002,73.452,2658.344,233.537,6853.821
22,742.341,14.994000000000002,2709.1369999999997,66.021,96.816
220,18543.327999999998,57.53099999999999,2675.127,220.041,6592.773
221,18526.184999999998,57.516,2675.121,247.929,6568.6410000000005
222,18685.189,33.96,2639.558,153.03,6550.2609999999995
223,18998.869,64.601,2628.3759999999997,230.017,6126.639
224,18961.648999999998,64.581,2628.364,235.508,6144.709
225,18943.532000000003,66.697,2629.313,205.60299999999998,6913.415
226,18923.35,66.69200000000001,2629.3,221.678,6920.442
227,18892.189,66.683,2629.295,221.849,6938.52
228,18867.819000000003,66.675,2629.288,222.00799999999998,6949.418
229,18850.033,66.666,2629.284,222.166,6954.039
23,1411.518,27.014999999999997,2635.907,107.10500000000002,127.77099999999999
230,19282.406000000003,22.964,2627.388,89.944,7416.637
231,19574.264999999996,60.68000000000001,2615.812,223.661,6973.3330000000005
232,19556.161,60.64799999999999,2615.803,228.954,6973.169
233,19525.468000000004,60.633,2615.7980000000002,229.14600000000002,6990.317
234,19501.713000000003,60.621,2615.794,229.32100000000003,7001.137
235,19488.514000000003,63.697,2608.245,219.12600000000003,7752.782
236,19468.785000000003,63.68299999999999,2608.24,233.50300000000001,7759.353
237,19452.058999999997,63.666,2608.237,233.66500000000002,7762.952
238,19884.640000000003,27.211,2607.193,115.515,7472.834
239,20164.613,63.741,2613.791,230.729,7021.428
24,1978.0730000000003,34.194,2665.574,166.51900000000003,161.982
240,20143.595999999998,63.70399999999999,2613.784,237.707,7022.311
241,20128.194,60.592,2613.36,203.303,7775.941
242,20097.496000000003,60.579,2613.353,225.78099999999998,7792.844
243,20071.089,60.566,2613.349,225.945,7806.213
244,20047.832000000002,60.554,2613.343,226.09299999999996,7816.39
245,20017.831000000002,65.81,2635.3779999999997,219.586,8568.848
246,20472.538999999997,34.338,2636.837,107.34100000000001,8256.347
247,20727.825999999997,46.032,2606.804,171.103,7941.8460000000005
248,21003.97,64.78399999999999,2619.893,246.173,7546.255
249,20978.549,64.76700000000001,2619.8900000000003,250.999,7553.34
25,1855.27,64.336,2664.368,242.09799999999998,202.984
250,20957.233,64.763,2619.885,251.17600000000002,7561.202
251,20914.142000000003,64.759,2619.887,251.34,7573.152
252,20863.915,64.753,2619.8860000000004,251.52800000000002,7579.927
253,20908.911999999997,60.056999999999995,2600.427,227.68400000000003,8301.145
254,21310.668,25.442,2617.208,102.007,8060.845
255,21597.031,63.745000000000005,2623.136,213.18100000000004,7619.027
256,21583.038,63.714,2623.127,218.844,7622.4400000000005
257,21548.438,63.699000000000005,2623.12,219.02499999999998,7643.232
258,21480.563000000002,66.62899999999999,2617.473,204.777,8436.958
259,21456.993999999995,66.612,2617.4660000000003,220.03900000000002,8447.024000000001
26,2486.665,95.12899999999999,2707.203,313.835,221.303
260,21432.809,66.598,2617.46,220.188,8457.551
