query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
1022,7979.281,5.296,741.837,76.197,2708.059,335.562,14.317,317.161,49.519,25.42,202.887,15.651,320.301,27.813,20.317,163.895,14.051,287.42,35.409,18.651,202.419,20.355,294.426,27.099,1922.191,740.004,12.354,699.374,25.728
1023,7965.658,5.296,741.836,76.215,2708.137,335.467,14.317,317.16,49.548,25.954,202.326,15.65,320.3,27.843,22.798,161.387,14.049,287.419,35.438,20.542,200.501,20.353,294.426,27.127,1923.419,738.762,12.345,699.372,46.355
1024,7952.716,5.296,741.835,76.231,3053.264,371.048,3.87,306.889,2.335,34.972,244.017,1.232,308.594,2.39,25.379,183.516,1.354,288.559,2.247,29.095,241.687,1.217,300.387,2.242,1619.978,738.639,12.342,699.37,46.401
1025,8762.808,4.174,732.378,65.586,2652.64,311.215,16.833,304.536,38.273,17.186,206.437,16.681,298.825,28.084,12.459,146.413,15.048,291.861,27.214,12.624,224.916,16.609,296.304,26.779,1261.643,738.469,12.332,699.369,46.434
1026,8749.617,4.171,732.376,68.481,2652.097,308.869,16.827,304.536,43.993,22.065,195.847,16.674,298.822,29.849,11.226,145.889,15.043,291.859,28.98,11.429,224.353,16.602,296.303,28.595,1260.119,738.177,12.329,699.369,46.466
1027,8736.317,4.171,732.375,68.502,2652.203,308.743,16.826,304.535,44.031,22.462,195.415,16.672,298.821,29.887,16.185,140.894,15.042,291.858,29.021,14.183,221.561,16.601,296.301,28.633,2021.669,734.31,9.813,704.744,38.282
1028,8723.618,4.17,732.375,68.52,2653.653,307.276,16.827,304.533,44.062,24.244,193.605,16.67,298.82,29.919,16.354,140.695,15.041,291.857,29.052,16.994,218.722,16.598,296.301,28.666,2021.898,734.062,9.805,704.741,62.532
1029,8710.596,4.171,732.372,68.542,2653.858,307.052,16.825,304.533,44.091,24.689,193.133,16.668,298.82,29.95,21.077,135.942,15.04,291.856,29.083,21.714,213.975,16.596,296.299,28.697,2022.321,733.613,9.802,704.74,62.559
1030,8697.456,4.171,732.372,68.556,2654.17,306.726,16.825,304.532,44.118,27.112,190.686,16.666,298.819,29.979,21.419,135.573,15.039,291.855,29.111,21.873,213.79,16.595,296.299,28.726,2024.302,731.606,9.799,704.739,62.582
1031,8684.331,4.171,732.371,68.571,2967.658,358.413,4.491,312.735,3.987,30.561,211.499,1.509,310.083,2.066,24.04,155.294,1.171,287.618,2.417,26.706,259.371,1.289,300.235,2.233,1722.789,729.645,9.796,704.738,62.603
1032,8670.855,4.171,732.37,68.588,3351.157,320.693,12.272,315.263,38.052,17.655,167.303,15.441,288.655,27.816,13.17,128.267,14.666,286.424,27.361,12.919,244.813,17.416,295.732,28.693,1365.946,726.082,9.794,704.737,62.623
1033,8658.068,4.17,732.369,68.606,3354.534,317.307,12.269,315.26,44.294,13.825,164.901,15.431,288.655,29.71,13.924,125.628,14.658,286.423,29.134,11.589,244.391,17.397,295.73,30.536,1365.952,724.233,9.792,704.736,62.642
1034,8644.613,4.169,732.368,68.623,3356.222,315.605,12.267,315.258,44.334,16.74,161.95,15.428,288.655,29.748,14.085,125.432,14.656,286.422,29.173,15.58,240.363,17.396,295.729,30.575,1366.085,724.064,9.789,704.735,62.664
1035,9436.681,3.644,719.508,69.65,2563.818,315.483,12.266,315.257,44.368,20.378,158.281,15.426,288.654,29.781,18.561,120.926,14.653,286.422,29.206,16.136,239.776,17.395,295.729,30.606,2108.078,758.817,12.726,700.088,32.163
1036,9423.61,3.641,719.509,72.486,2561.164,315.299,12.265,315.256,44.398,22.788,155.843,15.424,288.654,29.811,18.911,120.548,14.651,286.422,29.235,19.774,236.111,17.394,295.728,30.636,2109.296,757.586,12.715,700.084,56.733
1037,9410.515,3.638,719.509,72.507,2561.417,315.027,12.263,315.256,44.428,25.14,153.464,15.421,288.654,29.84,21.648,117.785,14.649,286.421,29.263,20.106,235.753,17.393,295.726,30.666,2109.387,757.469,12.713,700.083,56.762
1038,9397.287,3.637,719.509,72.53,2883.294,364.774,3.507,308.537,2.442,41.717,156.341,1.209,289.091,2.617,32.717,144.133,1.387,286.077,2.317,23.032,286.823,1.141,300.782,2.328,1805.802,757.088,12.712,700.085,56.783
1039,9384.35,3.637,719.508,72.547,3268.92,327.988,15.634,315.402,31.183,28.668,93.143,16.646,290.359,39.495,13.487,97.796,14.546,292.349,32.797,12.577,265.586,16.427,292.417,25.85,1448.865,757.005,12.711,700.084,56.806
1040,9371.595,3.634,719.508,72.566,3271.923,324.974,15.63,315.401,36.589,25.373,91.039,16.64,290.358,41.441,11.988,97.356,14.541,292.347,34.582,11.322,265.064,16.42,292.415,27.646,2234.088,739.356,11.593,703.428,31.308
1041,9358.5,3.633,719.507,72.583,3277.09,319.793,15.629,315.399,36.628,29.002,87.374,16.639,290.357,41.478,15.515,93.795,14.538,292.347,34.62,15.94,260.411,16.417,292.415,27.684,2238.355,735.061,11.588,703.425,48.617
1042,9345.287,3.631,719.508,72.598,3277.213,319.656,15.627,315.399,36.661,29.076,87.269,16.637,290.357,41.509,20.369,88.912,14.538,292.345,34.652,16.549,259.772,16.416,292.414,27.715,2241.333,732.055,11.586,703.425,48.636
1043,9332.579,3.632,719.505,72.618,3277.381,319.47,15.627,315.399,36.691,29.092,87.224,16.636,290.356,41.539,20.476,88.777,14.536,292.345,34.681,20.653,255.642,16.413,292.414,27.745,2241.517,731.843,11.584,703.425,48.653
1044,9318.913,3.63,719.506,72.633,3277.733,319.103,15.626,315.399,36.72,29.452,86.837,16.634,290.356,41.567,20.769,88.459,14.534,292.344,34.711,20.81,255.458,16.411,292.413,27.774,2241.657,731.677,11.582,703.424,48.668
1045,10100.177,3.649,718.898,68.705,2815.378,357.927,4.108,310.046,2.438,39.75,108.525,1.701,305.948,5.125,25.441,112.595,1.126,287.635,2.224,24.555,297.323,1.118,301.82,2.288,1936.789,731.6,11.58,703.423,48.684
1046,10087.366,3.647,718.897,71.535,3197.484,322.46,12.154,295.942,35.077,17.102,88.858,16.29,319.823,34.915,13.591,43.504,14.342,289.733,39.072,13.298,271.075,16.891,296.2,27.436,1576.116,731.267,11.578,703.422,48.698
1047,10074.061,3.647,718.895,71.553,3200.021,319.912,12.152,295.939,41.34,17.317,82.389,16.285,319.819,36.789,12.249,42.978,14.338,289.732,40.832,11.956,270.665,16.885,296.198,29.058,1574.572,731.188,11.576,703.422,48.713
1048,10060.087,3.645,718.895,71.572,3201.89,318.026,12.151,295.938,41.379,17.719,81.951,16.283,319.819,36.826,16.738,38.453,14.337,289.732,40.87,16.035,266.551,16.883,296.196,29.077,2324.572,744.656,11.744,701.572,18.312
1049,10047.432,3.645,718.894,71.588,3202.123,317.779,12.15,295.937,41.41,22.25,77.392,16.281,319.818,36.857,17.223,37.939,14.335,289.732,40.902,16.421,266.136,16.881,296.195,29.094,2324.702,744.519,11.74,701.568,45.992
1050,10034.443,3.645,718.892,71.604,3202.177,317.711,12.15,295.936,41.439,22.426,77.189,16.28,319.816,36.888,20.139,34.994,14.334,289.731,40.932,19.079,263.451,16.88,296.194,29.11,2324.889,744.318,11.739,701.567,46.018
1051,10021.185,3.645,718.892,71.617,3202.551,317.325,12.149,295.935,41.468,24.664,74.924,16.279,319.816,36.916,22.631,32.475,14.333,289.73,40.96,21.032,261.472,16.879,296.193,29.126,2325.17,744.023,11.738,701.566,46.034
1052,10007.595,3.644,718.892,71.632,3527.6,341.515,5.966,308.795,2.227,33.109,122.524,1.281,315.521,2.256,25.031,56.047,1.814,291.052,4.667,10.625,316.642,2.01,299.768,4.972,2793.191,728.586,20.532,700.699,53.896
1053,9994.945,3.644,718.89,71.652,3896.497,316.354,11.13,295.115,31.559,17.304,113.284,16.766,295.103,32.628,13.349,3.917,2.71,284.039,2.438,21.136,13.331,2.006,299.768,5.173,2794.885,726.696,20.529,700.696,69.231
1054,9981.882,3.642,718.89,71.666,3898.759,314.087,11.126,295.113,37.44,17.583,107.134,16.758,295.102,34.281,17.986,303.516,13.199,283.147,25.448,11.707,3.411,3.571,293.461,5.781,2480.002,726.564,20.528,700.695,69.247
1055,10761.768,4.028,728.792,67.66,3098.663,313.966,11.125,295.112,37.484,28.495,96.181,16.756,295.101,34.323,21.912,299.559,13.19,283.148,27.167,13.876,313.85,8.071,304.553,13.844,2142.1,726.483,20.527,700.694,69.262
1056,10749.213,4.026,728.79,71.57,3096.464,312.254,11.123,295.112,37.516,28.608,96.038,16.755,295.1,34.356,22.022,299.419,13.187,283.148,27.204,17.497,310.205,8.062,304.552,15.819,2141.76,724.847,20.526,700.697,69.271
1057,10736.107,4.026,728.789,71.591,3096.56,312.139,11.122,295.111,37.545,30.294,94.325,16.754,295.098,34.385,23.386,298.03,13.184,283.147,27.236,17.589,310.085,8.059,304.552,15.858,2141.846,724.723,20.526,700.696,69.284
1058,10722.904,4.026,728.787,71.613,3096.846,311.833,11.122,295.11,37.573,30.456,94.138,16.752,295.097,34.443,23.657,297.703,13.182,283.147,27.265,17.865,309.783,8.057,304.55,15.893,2144.342,722.194,20.526,700.695,69.297
1059,10709.638,4.026,728.787,71.629,3416.994,335.182,3.1,301.794,5.537,37.841,122.601,1.254,307.861,4.324,25.788,305.788,1.135,286.896,2.13,38.898,327.113,1.31,283.623,2.247,1859.501,720.076,20.525,700.694,69.31
1060,10696.803,4.026,728.786,71.647,3776.287,316.27,11.89,320.546,39.143,18.527,74.774,16.513,315.257,32.354,13.026,244.028,15.509,291.31,26.861,15.504,304.316,15.038,297.238,26.645,1499.975,719.966,20.523,700.693,69.324
