query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1,router_recv_result_1->router_enqueue_2,router_enqueue_2->router_dequeue_2,router_dequeue_2->worker_start_2,worker_start_2->worker_done_2,worker_done_2->router_recv_result_2,router_recv_result_2->router_enqueue_3,router_enqueue_3->router_dequeue_3,router_dequeue_3->worker_start_3,worker_start_3->worker_done_3,worker_done_3->router_recv_result_3,router_recv_result_3->router_enqueue_4,router_enqueue_4->router_dequeue_4,router_dequeue_4->worker_start_4,worker_start_4->worker_done_4,worker_done_4->router_recv_result_4,router_recv_result_4->router_enqueue_5,router_enqueue_5->router_dequeue_5,router_dequeue_5->worker_start_5,worker_start_5->worker_done_5,worker_done_5->router_recv_result_5
110,32485.408,1.008,735.849,10.1,9.41,3.524,2.187,326.363,6.426,7.368,1.895,1.965,319.823,4.677,6.796,1.543,1.896,296.365,6.962,4.764,1.541,1.88,296.882,6.506,4.391,141.354,1.372,687.436,7.039
111,32472.468,0.999,735.849,12.317,10.941,336.773,1.126,312.966,5.829,4.912,10.819,0.886,302.752,7.46,4.075,1.475,0.96,313.275,5.002,3.763,2.16,1.108,321.422,5.526,5.057,489.717,1.394,688.679,4.325
112,33208.369,1.205,737.443,10.341,8.268,2.112,2.271,328.409,4.979,7.034,1.867,1.51,328.667,4.524,6.519,1.575,1.434,319.443,2.295,5.809,1.744,1.339,319.971,5.78,5.76,37.861,1.384,688.679,7.021
113,33194.975,1.197,737.444,12.445,8.499,337.359,1.206,301.818,4.85,5.288,30.605,1.036,304.275,5.852,5.185,14.439,1.276,280.382,2.425,4.782,45.731,1.179,303.652,2.596,4.569,426.995,1.54,690.096,4.654
114,33932.51,0.922,736.741,9.926,9.781,2.569,1.806,316.849,6.759,6.9,1.567,1.523,321.639,2.263,6.447,1.512,1.576,296.887,6.495,6.174,1.523,1.391,296.745,2.777,5.122,48.265,1.53,690.097,6.419
115,33920.062,0.913,736.742,12.119,10.374,327.171,1.515,313.745,6.285,4.869,7.264,0.81,279.651,2.446,4.711,25.123,0.974,312.867,5.005,4.123,1.517,1.208,287.84,7.503,4.578,432.701,0.867,687.129,2.397
116,34655.936,1.219,736.336,9.703,8.986,3.424,1.801,327.405,5.098,7.753,1.873,2.032,295.985,6.89,5.339,1.498,1.994,318.989,3.17,6.245,1.584,1.909,328.722,6.918,5.911,644.685,1.649,690.186,4.622
117,34642.9,1.211,736.337,11.894,10.454,336.029,1.206,303.146,2.55,6.916,1.435,0.962,319.302,2.526,5.286,1.67,0.985,280.596,2.437,4.321,57.24,0.863,313.536,7.348,4.831,322.39,1.638,690.187,7.373
118,35379.317,0.943,735.745,9.883,9.901,3.339,2.32,293.635,2.55,7.007,1.565,1.474,328.916,4.457,6.627,1.538,1.557,296.581,7.584,4.377,1.648,1.511,327.986,5.42,5.642,623.017,1.287,689.832,4.536
119,35366.37,0.935,735.746,12.029,11.316,300.331,1.045,280.226,4.566,4.765,52.893,1.041,303.125,6.31,4.758,1.468,1.141,314.753,5.424,4.988,11.138,1.131,304.32,2.629,4.25,314.897,1.277,689.833,7.328
120,36101.681,1.356,737.453,9.715,9.203,2.039,1.869,318.17,5.29,7.48,1.905,1.409,317.494,6.147,6.583,1.614,1.573,318.861,2.138,6.456,1.619,1.47,295.621,2.617,6.534,570.328,1.713,689.349,4.649
121,36088.509,1.348,737.453,11.895,9.282,327.083,1.3,301.972,4.693,4.944,21.528,0.995,313.832,6.952,4.7,4.464,0.869,280.193,6.662,4.698,15.258,0.872,280.458,7.218,4.576,281.7,1.702,689.351,7.389
122,36822.649,0.933,736.157,10.081,9.252,2.421,1.959,315.949,3.136,6.806,1.517,1.947,327.461,5.247,6.573,1.503,1.993,325.759,5.066,6.448,1.569,2.056,328.207,6.926,5.909,467.81,1.55,687.587,4.576
123,36809.04,0.925,736.158,12.242,9.732,322.748,1.031,302.122,5.305,5.899,28.306,0.894,303.589,2.505,4.499,29.36,0.836,302.512,5.041,4.737,32.037,0.81,313.798,5.761,4.627,147.213,1.54,687.587,7.398
124,37545.701,1.332,734.501,9.778,9.362,3.599,2.347,317.934,5.565,7.186,1.496,1.53,295.401,2.769,4.478,1.533,1.478,316.403,5.015,5.737,1.494,1.427,316.69,5.616,5.665,471.541,1.634,688.775,4.349
125,37532.72,1.324,734.501,11.959,10.965,327.863,1.09,302.209,6.427,5.18,1.885,1.339,287.128,5.881,5.061,20.378,1.175,304.592,2.267,4.942,18.031,1.066,304.152,2.32,4.387,163.757,1.624,688.776,5.952
126,38267.115,0.97,733.646,9.543,9.976,3.67,1.918,321.407,4.736,6.981,2.085,1.443,321.04,3.733,8.061,1.58,1.43,295.957,2.23,5.653,1.554,1.459,296.555,2.241,6.602,434.022,1.705,685.57,4.914
127,38254.011,0.96,733.648,11.648,11.767,329.236,1.544,302.884,2.095,9.255,21.296,0.78,284.047,2.838,4.542,15.431,0.946,279.963,5.515,4.367,17.051,0.96,279.898,6.468,4.559,146.789,1.701,685.571,7.37
128,38987.181,1.161,735.81,10.3,9.868,3.641,1.774,291.232,2.279,7.978,1.489,1.978,295.254,6.221,6.824,1.611,1.907,320.647,2.212,6.378,1.539,1.747,328.777,5.758,6.368,374.114,1.526,714.85,4.886
129,38973.944,1.147,735.81,12.431,11.601,297.18,1.213,280.102,5.225,6.063,20.24,0.813,317.03,2.573,4.235,8.01,0.885,280.2,1.882,4.38,57.093,0.819,303.608,5.475,5.04,63.808,1.515,714.852,6.601
130,39709.675,0.958,734.391,9.673,10.614,3.706,2.217,320.538,2.399,7.227,1.502,1.501,332.432,2.554,5.708,1.562,1.566,294.032,6.853,4.716,1.586,1.585,320.683,7.135,4.758,320.544,1.313,689.841,2.473
131,39696.592,0.949,734.392,11.894,12.323,326.973,1.086,316.776,2.463,5.064,19.217,1.009,313.638,6.965,4.491,1.542,1.403,318.653,5.022,4.634,1.544,1.327,320.228,7.261,6.2,671.361,1.659,688.19,4.815
132,40430.202,1.117,735.317,10.052,9.762,3.443,2.049,326.278,6.491,7.364,1.478,1.45,326.466,4.691,5.824,1.575,1.537,318.455,2.215,6.623,1.532,1.518,328.543,4.767,7.107,233.708,1.649,688.191,7.319
133,40417.076,1.108,735.319,12.33,11.098,336.846,1.312,303.467,2.312,5.144,28.9,0.89,304.419,6.151,5.085,12.754,0.756,280.224,2.155,5.127,54.862,0.855,304.211,2.341,4.969,623.722,1.488,687.008,4.576
134,41151.279,0.909,736.439,10.273,10.022,3.564,1.895,297.448,2.304,7.817,1.511,2.018,320.356,5.967,6.756,8.183,1.743,297.06,8.619,6.221,1.559,1.771,294.46,2.332,4.767,263.777,1.477,687.008,7.139
135,41138.085,0.899,736.44,12.556,11.532,303.603,1.151,280.447,6.517,6.055,43.032,0.935,314.429,5.831,4.782,1.49,1.024,314.571,6.414,4.27,1.496,1.418,297.45,7.346,4.952,624.594,1.539,687.495,4.716
136,41874.52,1.134,735.48,9.818,11.248,2.719,2.508,329.151,2.384,6.834,1.779,1.487,318.161,2.328,6.532,2.137,1.455,317.902,6.061,5.978,1.531,1.445,326.572,5.944,5.29,137.624,1.529,687.495,7.359
137,41861.387,1.124,735.481,11.973,12.036,335.764,1.429,312.859,4.626,5.173,6.326,1.065,281.708,2.668,5.286,43.108,1.196,303.486,7.366,4.81,24.025,1.059,314.004,5.429,4.364,513.362,1.461,688.914,4.709
138,42596.575,0.878,736.591,9.869,11.443,2.842,1.741,317.832,5.524,7.325,1.452,1.464,296.22,4.945,4.722,1.485,1.36,328.181,5.881,5.918,1.527,1.47,316.559,2.209,6.337,117.534,1.453,688.914,7.183
139,42583.372,0.869,736.592,12.031,12.346,326.934,1.346,303.782,2.326,4.78,1.364,0.91,303.237,6.056,4.532,24.252,0.803,304.142,2.46,4.25,15.996,0.733,279.972,2.237,4.73,532.041,1.506,693.088,5.708
140,43319.46,1.099,735.394,9.047,9.603,2.778,2.015,295.561,2.381,7.303,1.433,1.933,318.222,4.511,6.757,1.438,1.987,297.793,2.611,5.067,1.549,1.84,293.824,5.871,5.419,123.954,1.497,693.091,8.222
141,43306.712,1.091,735.395,11.198,10.455,301.802,1.118,279.219,5.692,5.523,41.71,0.827,304.956,2.62,4.715,1.444,0.818,282.702,7.611,4.158,8.521,0.933,309.113,5.462,5.1,509.871,2.562,690.291,4.619
142,44041.033,0.941,733.385,9.792,10.268,2.942,2.137,326.132,6.519,7.476,1.535,1.369,296.692,2.585,4.544,2.211,1.455,327.256,5.472,5.544,1.686,1.48,327.399,5.675,7.376,2.657,2.552,690.292,6.318
143,44027.608,0.93,733.387,11.965,11.27,336.755,1.215,312.554,6.169,4.956,1.61,1.324,287.359,7.205,4.744,22.789,1.052,304.794,2.299,4.896,28.818,1.161,302.448,7.574,4.67,391.59,1.764,687.476,5.744
144,44761.083,1.108,735.373,8.717,9.66,2.902,1.723,325.569,5.159,7.641,1.414,1.423,325.697,5.641,5.481,1.547,1.443,295.355,2.286,4.655,1.542,1.412,329.067,5.07,6.229,658.803,1.625,710.822,4.691
145,44747.986,1.099,735.373,10.921,10.591,334.336,1.258,303.269,4.796,5.266,26.531,0.75,311.957,5.516,3.989,1.5,1.128,291.345,6.964,4.303,20.616,0.896,304.296,2.632,4.27,351.316,1.616,710.821,7.446
146,45481.662,0.892,733.309,10.319,10.511,2.724,2.086,321.119,2.388,6.631,1.411,1.889,319.737,2.477,6.315,1.473,2.008,327.639,5.287,6.384,1.566,1.955,295.302,2.812,4.291,646.883,2.088,690.169,4.645
147,45468.576,0.883,733.309,12.462,11.328,327.377,1.176,279.826,2.397,5.861,42.529,0.929,282.926,4.375,4.217,50.266,0.904,303.071,5.046,4.572,2.226,0.926,285.282,7.691,5.251,342.578,2.079,690.17,7.332
148,46202.062,1.129,735.948,9.248,9.423,2.847,2.199,294.383,5.071,7.046,1.486,1.361,315.977,6.091,5.562,1.78,1.477,319.763,6.664,5.997,1.534,1.453,328.891,6.92,5.829,592.25,1.615,692.61,4.528
149,46188.786,1.12,735.949,11.41,10.334,303.458,1.337,303.785,2.309,5.096,18.888,1.121,313.745,7.357,4.987,8.342,1.191,312.965,5.718,5.144,19.632,1.098,314.148,6.122,4.285,270.789,1.605,692.61,7.165
150,46923.704,0.995,731.382,10.05,18.941,2.762,1.726,295.78,2.214,7.69,1.804,1.501,330.328,4.941,5.974,1.455,1.399,340.362,2.403,5.738,1.531,1.381,321.312,5.548,6.095,519.937,1.514,686.808,5.259
151,46910.719,0.987,731.382,12.266,19.714,301.523,1.322,280.27,4.873,5.029,54.667,0.853,304.01,5.513,4.03,36.825,0.834,280.741,2.797,4.384,46.895,1.551,302.68,7.541,4.196,208.368,1.504,686.809,7.904
152,47641.801,1.096,736.588,10.146,10.088,2.745,1.857,320.076,2.4,7.092,1.77,1.965,321.158,6.629,6.407,2.27,2.11,293.893,7.112,5.286,1.501,1.751,328.05,7.006,4.175,491.658,1.305,688.723,6.009
153,47628.631,1.086,736.588,12.306,10.918,326.151,1.153,281.328,2.338,5.3,48.206,1.03,313.694,5.542,3.931,1.536,1.021,320.039,5.928,4.06,1.476,0.92,310.91,5.976,5.059,168.333,1.295,688.724,9.278
154,48364.834,1.004,734.566,9.902,10.266,2.773,2.125,296.014,6.875,7.171,1.458,1.445,320.012,5.174,5.501,1.563,1.318,319.407,2.55,6.225,2.183,1.438,318.993,6.129,6.259,453.819,1.717,690.092,4.651
155,48351.242,0.995,734.566,12.098,11.075,306.947,1.551,317.774,2.52,5.033,7.866,1.104,322.434,2.56,5.796,1.49,1.199,281.574,2.728,4.703,41.905,1.486,302.921,7.06,4.781,142.005,1.708,690.093,7.127
156,49085.232,1.075,734.553,9.574,9.814,3.051,1.726,327.054,6.643,7.969,1.802,1.622,295.191,2.578,4.057,1.561,1.461,298.189,7.292,4.618,1.601,1.89,328.972,5.418,6.549,411.189,1.501,687.72,4.654
157,49072.154,1.067,734.554,11.763,10.921,337.491,1.501,312.77,6.302,4.786,1.448,1.06,287.745,7.302,4.093,1.461,0.911,315.348,5.867,5.215,7.66,1.057,301.829,5.43,4.596,103.274,1.49,687.721,6.456
158,49805.979,0.928,731.64,9.871,9.482,2.53,2.138,350.247,7.717,7.001,1.654,2.057,329.661,5.126,6.654,2.847,2.012,317.529,5.165,6.724,2.226,1.908,316.247,6.68,5.918,289.77,1.427,688.228,2.375
159,49792.216,0.918,731.642,12.025,10.084,361.976,1.382,313.785,5.344,5.331,19.443,0.972,304.419,2.756,4.337,21.419,0.705,303.124,6.651,4.556,18.836,0.976,314.544,8.169,4.779,660.029,1.344,688.312,4.66
160,50523.284,1.159,738.63,9.546,9.184,2.353,2.108,317.538,2.379,6.962,1.487,1.569,294.776,2.408,5.92,2.368,1.226,328.118,6.008,6.024,1.528,1.333,328.251,5.171,6.251,291.473,1.334,688.313,7.478
161,50510.183,1.15,738.631,11.771,9.481,323.919,1.112,280.207,2.303,4.804,18.159,1.043,280.695,7.116,4.584,50.531,0.965,304.305,2.725,4.539,29.818,1.194,303.884,2.501,4.372,680.934,1.43,689.052,4.557
162,51248.813,0.86,730.223,10.112,10.956,2.604,1.91,297.026,5.639,7.213,1.495,1.468,328.442,4.491,6.214,1.641,1.339,296.782,2.34,5.127,1.461,1.425,292.531,2.373,5.907,299.793,1.421,689.052,7.342
163,51234.972,0.851,730.225,12.323,11.904,306.116,1.253,303.409,2.48,5.809,29.452,0.785,302.712,5.526,4.278,1.585,0.936,286.684,7.369,4.516,2.274,0.984,284.047,7.235,10.65,693.628,1.362,688.26,4.666
164,51965.606,1.017,734.763,9.524,9.639,2.703,1.703,295.233,2.496,7.548,1.746,1.923,318.977,5.633,6.916,1.626,2.645,327.014,5.41,6.388,1.812,1.869,327.641,6.09,6.065,187.406,1.353,688.261,7.293
165,51952.093,1.008,734.764,11.753,10.345,301.29,1.194,280.114,5.115,5.578,43.531,0.889,313.704,5.864,5.33,17.782,1.091,302.23,5.147,5.139,29.964,1.001,313.258,5.331,5.016,564.094,1.529,689.761,4.181
166,52685.87,0.906,731.127,10.126,10.412,2.513,2.176,318.755,2.404,6.903,1.759,1.631,317.27,4.202,6.409,2.248,1.644,318.743,6.793,6.09,1.577,1.613,318.649,2.036,6.203,140.97,1.519,689.761,6.762
167,52672.594,0.897,731.127,12.353,10.929,325.205,1.141,279.778,2.381,5.124,43.013,0.995,302.162,7.249,4.323,20.958,1.004,312.511,5.337,4.299,6.703,0.902,280.442,2.423,4.577,555.207,1.432,689.085,4.914
168,53403.872,1.091,736.699,10.026,9.595,2.931,1.719,295.864,2.449,7.309,1.436,1.427,330.337,4.501,6.218,1.58,1.667,319.105,2.201,6.789,1.567,1.427,294.477,6.325,6.387,123.691,1.422,689.085,7.432
169,53390.482,1.082,736.7,12.249,10.534,301.865,1.513,280.09,5.376,4.738,52.63,1.566,303.027,5.97,4.541,16.048,0.855,280.75,2.363,4.382,21.961,0.818,313.378,5.443,4.807,501.923,1.631,688.719,6.138
170,54126.331,1.071,735.634,10.248,10.959,2.863,1.734,318.518,2.386,6.796,1.457,2.274,316.755,5.454,6.129,1.604,1.887,297.023,7.119,4.587,1.763,1.905,318.054,5.571,5.064,57.88,1.622,688.72,7.869
171,54112.532,1.062,735.634,12.492,11.803,324.457,1.172,280.105,2.417,5.634,43.199,1.12,309.542,5.292,4.803,1.499,0.923,315.876,5.841,4.925,2.295,1.016,305.176,6.395,5.118,434.992,0.963,690.589,2.648
172,54848.561,1.151,736.97,9.411,9.94,2.89,2.328,297.408,5.732,5.806,1.436,1.6,320.001,4.301,5.941,1.683,1.467,319.511,5.637,5.833,1.738,1.425,324.384,4.968,6.912,692.185,1.526,688.758,5.164
173,54835.343,1.14,736.972,11.634,10.834,307.245,2.146,301.589,5.461,4.143,19.502,1.059,302.492,2.363,4.741,23.464,1.195,304.938,2.726,4.456,24.91,1.14,306.331,2.552,4.518,383.107,1.516,688.759,7.725
174,55571.731,0.842,736.088,10.162,15.787,2.475,2.483,323.817,5.901,7.409,1.77,1.571,328.352,5.371,6.473,1.576,1.45,298.835,2.424,4.726,1.534,1.474,294.938,2.298,4.628,656.54,1.45,689.707,5.226
175,55558.387,0.833,736.089,17.609,11.036,333.995,1.691,308.459,5.5,5.362,23.282,0.877,318.243,2.221,4.476,1.585,1.112,289.19,7.08,4.203,1.518,0.902,287.122,6.697,4.313,345.53,1.44,689.707,7.84
176,56299.548,1.018,736.653,12.117,9.851,2.791,2.27,320.709,6.549,5.771,1.425,1.797,329.268,4.358,5.629,1.511,1.926,328.182,6.224,5.83,1.618,1.938,324.74,4.856,5.422,541.268,1.464,690.811,5.246
177,56286.321,0.996,736.654,14.488,10.494,331.258,2.025,316.861,2.375,4.546,16.519,0.944,302.768,5.559,5.217,29.083,0.899,308.243,5.891,4.846,18.888,0.807,304.254,2.48,4.627,232.986,1.455,690.812,7.857
178,57025.229,0.85,735.216,10.505,9.817,2.952,2.274,328.779,5.526,5.976,1.486,1.479,320.247,2.058,5.989,2.238,1.479,320.771,2.295,5.697,1.575,1.335,296.44,2.364,5.836,538.502,1.521,689.96,5.514
179,57011.674,0.842,735.216,12.774,10.795,338.242,2.014,303.964,2.309,4.304,18.163,1.078,279.957,2.279,4.374,45.222,1.161,280.533,2.526,4.441,18.646,1.141,280.209,7.441,4.425,249.632,1.511,689.96,8.117
180,57747.384,1.125,734.564,10.366,9.832,2.608,1.797,296.078,2.307,6.287,1.485,1.535,298.242,5.122,6.173,1.572,1.417,297.375,6.926,4.695,2.142,1.435,329.762,5.501,6.227,527.869,1.634,688.286,5.216
181,57734.209,1.116,734.564,12.514,10.522,301.76,2.159,279.744,5.505,4.113,20.794,0.943,303.116,6.467,4.507,1.66,0.782,312.61,5.68,4.527,16.87,0.911,304.649,2.662,4.655,219.613,1.624,688.286,7.762
182,58469.059,0.948,735.142,8.362,10.314,2.494,1.7,315.563,5.467,5.888,1.497,2.136,324.015,4.868,5.801,1.645,1.939,320.58,5.482,5.824,2.22,1.851,294.767,2.691,4.033,446.683,2.85,685.999,5.362
183,58455.763,0.938,735.143,10.555,10.777,324.412,2.047,303.039,5.697,4.984,22.318,0.905,305.288,2.285,4.801,22.305,0.858,303.077,6.716,4.506,1.674,0.979,286.199,7.384,4.506,140.518,2.838,686.001,6.986
184,59188.891,1.134,733.564,9.832,9.584,2.725,2.391,314.918,4.931,5.806,1.509,4.79,295.767,2.252,4.401,1.634,1.364,328.543,5.572,5.86,1.552,1.462,329.071,5.434,5.852,381.201,1.745,686.721,4.618
185,59176.044,1.124,733.566,12.004,10.364,323.827,1.965,301.739,6.346,3.874,1.458,1.248,283.372,6.889,4.888,39.62,1.1,304.534,2.303,4.44,30.982,1.095,302.371,5.572,4.392,72.071,1.74,686.722,6.099
186,59909.098,0.965,734.627,10.466,10.034,2.784,1.687,328.376,5.407,6.415,1.459,1.432,326.601,4.636,6.171,2.263,1.549,296.581,2.26,5.035,1.579,1.471,318.146,6.83,6.509,325.796,1.518,688.544,5.126
187,59895.846,0.957,734.627,12.682,10.831,337.124,2.208,303.578,2.396,4.195,27.778,0.799,305.548,2.28,3.777,1.48,1.08,282.574,6.999,4.537,32.995,0.793,314.774,6.758,4.0,4.304,1.515,688.544,7.355
188,60628.518,1.014,736.32,10.225,9.226,2.268,1.719,295.345,2.371,6.009,1.475,2.07,297.548,2.154,5.654,1.563,1.83,326.421,6.196,6.059,1.557,1.857,315.321,5.35,5.378,313.304,1.034,689.808,2.434
189,60617.755,1.003,736.322,12.412,9.535,301.04,1.968,279.611,4.804,4.137,18.437,0.706,280.316,5.972,4.393,50.386,0.926,302.414,6.393,5.116,15.122,1.014,302.98,7.673,9.682,691.599,1.344,689.384,4.868
190,61354.341,0.932,732.734,9.055,10.191,2.712,2.191,313.722,5.078,7.242,1.447,1.47,318.954,2.449,6.346,2.258,1.384,319.34,7.312,5.779,1.493,1.454,326.329,4.719,5.597,214.208,1.335,689.384,7.475
191,61340.997,0.922,732.734,11.242,10.951,322.692,1.098,301.403,2.661,5.007,20.913,1.038,280.206,2.675,4.614,48.318,1.016,311.674,5.745,4.211,16.961,0.926,303.467,5.806,4.337,601.814,1.628,687.239,4.762
192,62072.79,1.113,734.422,10.776,9.559,2.599,2.315,297.675,6.345,6.974,1.424,1.399,296.322,5.953,4.203,1.568,1.397,321.706,5.698,4.789,1.538,1.393,319.76,2.579,4.708,211.49,1.618,687.239,7.41
193,62059.52,1.105,734.423,12.898,10.263,308.0,1.389,312.75,5.766,4.862,1.42,1.111,319.807,5.721,4.931,2.276,0.969,310.216,6.538,4.435,2.039,0.95,283.425,2.393,4.438,611.69,1.238,688.238,4.576
194,62794.667,0.951,736.104,10.176,10.001,2.481,1.875,330.901,3.077,6.517,1.458,1.977,318.62,2.394,5.756,1.832,1.991,327.486,5.567,6.418,2.267,1.855,294.296,5.359,4.259,121.924,1.228,688.239,7.164
195,62781.489,0.942,736.105,12.341,10.547,337.5,1.005,312.072,4.719,4.697,8.105,0.79,280.02,2.703,5.123,54.011,0.924,303.693,2.371,4.995,1.462,0.983,304.314,2.342,5.27,504.981,1.529,690.382,4.856
196,63517.552,1.103,760.407,10.197,10.648,2.641,2.169,317.972,2.408,6.926,1.475,1.447,296.055,5.375,6.239,1.646,1.344,297.108,2.45,4.187,1.72,1.352,294.738,2.267,4.229,116.683,1.519,690.383,6.644
197,63504.14,1.095,760.408,12.33,11.378,324.162,1.055,279.298,2.427,5.069,23.248,1.046,309.138,6.913,4.147,1.587,1.262,287.158,6.233,4.029,1.483,1.335,288.155,6.575,4.525,507.121,1.108,688.702,2.381
198,64264.166,0.847,736.277,9.666,9.666,1.976,1.909,293.812,2.38,6.804,1.747,1.45,324.712,5.509,6.278,1.57,1.499,326.733,5.38,6.15,1.534,1.425,324.266,6.408,5.99,688.185,1.512,688.785,4.56
199,64250.598,0.84,736.277,11.805,9.72,299.791,2.109,280.929,2.442,5.795,49.065,0.828,313.395,7.221,4.8,14.792,0.87,302.966,5.529,4.068,26.369,0.853,313.993,5.591,4.363,367.764,1.503,688.785,7.11
200,64986.073,1.165,736.128,9.373,9.346,2.495,1.867,297.423,2.361,6.676,1.831,1.957,326.483,4.183,6.027,1.611,1.956,316.888,6.555,5.588,1.569,2.164,316.106,4.329,5.873,650.69,1.411,688.054,8.515
201,64972.554,1.156,736.128,11.468,9.903,303.327,1.171,280.035,2.346,4.809,52.706,0.978,304.746,2.366,4.405,20.503,0.869,312.017,5.017,4.722,6.911,0.823,304.148,7.371,4.975,337.745,1.401,688.054,12.669
202,65707.803,0.933,730.133,8.73,10.192,2.472,2.173,293.882,2.274,7.004,1.752,1.568,297.691,2.012,6.554,1.585,1.506,322.324,2.158,5.577,1.61,1.412,329.361,5.152,5.619,630.293,1.687,691.674,7.138
203,65694.203,0.925,730.134,10.889,10.686,299.955,1.26,279.783,6.603,4.827,17.533,1.115,279.794,6.662,4.288,42.016,1.171,280.222,2.421,4.557,54.687,1.152,304.401,5.585,4.309,318.996,1.676,691.674,10.772
204,66422.497,1.036,726.678,10.175,9.619,2.627,1.821,327.539,5.3,6.669,1.479,1.469,328.655,5.129,5.781,1.622,1.517,295.97,7.067,6.239,1.563,1.46,319.058,6.182,7.648,553.841,1.519,689.991,6.413
205,66408.698,1.026,726.68,12.58,10.058,336.263,1.309,303.284,2.356,5.255,31.046,0.943,304.246,2.505,6.25,2.132,1.134,314.187,5.036,4.433,5.438,0.865,313.908,5.836,4.873,234.502,1.509,689.992,9.052
206,67135.483,0.9,735.616,9.9,9.804,2.649,1.784,295.708,2.336,6.495,1.445,2.121,296.264,2.401,5.51,1.705,1.996,320.537,2.233,5.676,1.511,1.846,318.731,4.986,6.392,557.879,1.495,688.406,5.565
207,67122.657,0.89,735.617,12.042,10.536,301.424,0.982,279.601,5.275,4.739,17.801,0.887,280.143,7.031,4.388,39.624,0.81,279.811,2.308,4.539,45.225,0.896,303.654,6.796,5.656,245.75,1.486,688.406,8.796
208,67859.201,1.192,736.403,10.087,9.632,2.476,2.449,318.656,2.263,7.349,1.798,1.516,327.584,5.458,6.53,1.615,1.409,296.332,6.985,4.569,2.246,1.331,328.734,5.124,6.075,458.743,1.231,686.448,5.841
