query_id,router_enqueue->router_dequeue,router_dequeue->worker_start,worker_start->worker_done,worker_done->router_recv_result,router_recv_result->router_enqueue
1000,8420.11,64.103,2645.113,254.411,3159.4269999999997
1001,9201.734,78.81400000000001,2640.9489999999996,216.586,3162.47
1002,9186.949,78.803,2640.945,235.601,3163.732
1003,9268.232,41.429,2609.131,143.117,3231.289
1004,9103.398000000001,92.313,2605.987,250.26300000000003,3228.308
1005,9888.099,91.995,2599.234,268.31500000000005,2419.3259999999996
1006,9155.35,91.99,2599.224,270.84,3136.352
1007,9137.614,91.983,2599.2180000000003,271.001,3141.0280000000002
1008,9116.686,91.968,2599.2129999999997,271.149,3148.581
1009,9066.13,78.054,2598.116,241.99399999999997,3975.037
1010,9171.581,28.103,2624.0600000000004,145.411,3996.9629999999997
1011,9043.583999999999,86.324,2617.2309999999998,250.00400000000002,3956.0740000000005
1012,9024.189,86.297,2617.224,260.88800000000003,3951.247
1013,8999.625000000002,86.283,2617.221,261.074,3962.7439999999997
1014,8963.186,77.69200000000001,2615.709,248.443,4751.027999999999
1015,9704.146999999999,79.459,2635.2700000000004,254.88099999999997,3942.696
1016,9697.581,79.449,2635.2660000000005,257.80899999999997,3946.303
1017,9777.194,20.147,2659.464,143.084,3984.1979999999994
1018,9658.852,77.383,2658.268,253.80999999999997,3935.678
1019,9651.953,77.36099999999999,2658.255,269.061,3925.857
1020,9636.158,77.372,2658.233,269.259,3941.2360000000003
1021,9624.270999999999,77.364,2658.23,269.43699999999995,3950.294
1022,9624.048000000003,82.024,2660.5190000000002,241.765,4694.638
1023,9604.101,82.00999999999999,2660.513,262.526,4700.85
1024,9731.623,25.311,2645.634,131.846,4762.688
1025,10390.258000000002,81.67699999999999,2623.273,232.37,3956.5519999999997
1026,10362.751999999999,81.64599999999999,2623.265,246.36399999999998,3956.9360000000006
1027,10337.24,79.125,2628.634,238.356,4726.702
1028,10317.978,79.11099999999999,2628.6269999999995,262.751,4733.143
1029,10294.310999999998,79.102,2628.62,262.922,4743.659
1030,10275.837000000001,79.095,2628.616,263.072,4748.876
1031,10398.553,22.427,2647.7799999999997,141.877,4771.754
1032,10258.012999999999,73.75999999999999,2623.181,253.13299999999998,4760.847
1033,10234.528,73.717,2623.173,264.92199999999997,4759.824
1034,10212.027,73.705,2623.167,265.117,4768.7119999999995
1035,11029.964,76.11,2605.6580000000004,235.774,4726.9710000000005
1036,11008.997000000001,76.08999999999999,2605.653,263.299,4731.933
1037,10990.012999999999,76.077,2605.649,263.466,4737.698
1038,11106.446,23.593,2604.081,139.017,4786.562
1039,10925.867999999999,79.601,2610.1189999999997,258.678,4772.517000000001
1040,10889.384,78.458,2613.457,244.132,5554.6939999999995
1041,10854.934,78.44399999999999,2613.45,261.61,5575.902
1042,10832.951000000003,78.43499999999999,2613.4480000000003,261.771,5584.540000000001
1043,10815.535,78.428,2613.444,261.927,5589.119
1044,10800.447,78.417,2613.442,262.073,5590.421
1045,11708.146999999999,23.282,2627.7699999999995,129.464,4841.913
1046,11544.53,74.902,2624.017,256.733,4817.590999999999
1047,11521.193,74.88300000000001,2624.005,268.285,4816.115
1048,11509.723999999998,75.04299999999999,2622.152,238.036,5576.954
1049,11491.197000000002,75.032,2622.144,265.843,5582.719
1050,11472.106,75.028,2622.136,265.991,5588.710000000001
1051,11451.404,75.023,2622.132,266.12100000000004,5596.048000000001
1052,11572.908999999998,35.247,2634.7270000000003,139.65,6389.556
1053,11168.526999999998,56.785,2593.611,212.68099999999998,6743.171
1054,11436.594,68.82399999999998,2586.408,243.863,6426.037
1055,12511.807,73.697,2607.4,249.74,5305.046
1056,12491.976,73.67899999999999,2607.3990000000003,255.736,5306.351000000001
1057,12475.409,73.67099999999999,2607.393,255.899,5309.674999999999
1058,12458.555,73.665,2607.386,256.084,5313.166
1059,12520.398000000001,31.349999999999998,2609.6549999999997,155.17700000000002,5379.022
1060,12356.157000000001,83.499,2653.83,265.974,5323.3189999999995
1061,12333.023000000001,83.46199999999999,2653.819,277.927,5321.365
1062,13088.735000000002,78.95100000000001,2654.029,237.276,5342.51
1063,12335.054,78.939,2654.02,257.03700000000003,6082.918
1064,12309.285,78.934,2654.012,257.20099999999996,6095.339
1065,13096.649000000001,78.292,2644.1049999999996,248.40599999999998,5314.109
1066,13231.371000000001,27.784,2634.622,128.816,5345.772
1067,13048.742,80.85499999999999,2647.185,235.31600000000003,5343.546
1068,12979.029,79.68400000000001,2646.545,219.15,6153.889
1069,12956.860999999999,79.668,2646.5380000000005,240.522,6162.744000000001
1070,12932.694,79.656,2646.533,240.708,6173.636
1071,12909.534,79.64800000000001,2646.53,240.867,6183.793
