query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1
143,19536.515,3.086,1250.951,49.931,19187.883,1248.534,13.543,1233.068,25.588
144,19524.845,3.085,1250.95,49.96,19189.522,1246.873,13.54,1233.067,30.618
145,19513.036,3.083,1250.95,49.984,19191.918,1244.455,13.539,1233.066,30.658
146,19501.191,3.081,1250.95,50.008,19193.627,1242.723,13.539,1233.064,30.693
147,19489.155,3.08,1250.949,50.032,19195.597,1240.731,13.539,1233.063,30.727
148,19477.477,3.08,1250.948,50.054,19196.057,1240.25,13.539,1233.062,30.757
149,19465.9,3.078,1250.948,50.076,19196.187,1240.099,13.538,1233.062,30.788
150,20757.832,3.179,1237.771,45.869,19156.648,1270.178,3.202,1228.806,2.567
151,20746.19,3.174,1237.77,49.488,20450.964,1243.604,10.373,1220.052,27.285
152,20734.423,3.171,1237.77,49.519,20452.641,1241.904,10.368,1220.053,31.994
153,20722.607,3.17,1237.769,49.545,20454.862,1239.659,10.366,1220.052,32.034
154,20710.701,3.169,1237.769,49.568,20454.949,1239.549,10.366,1220.052,32.067
155,20698.914,3.168,1237.768,49.601,20456.276,1238.19,10.365,1220.052,32.102
156,20687.051,3.165,1237.768,49.618,20456.423,1238.027,10.364,1220.052,32.132
157,20675.495,3.164,1237.767,49.634,20456.673,1237.762,10.363,1220.052,32.163
158,21953.737,2.443,1211.127,48.607,20440.758,1254.05,4.002,1235.422,4.927
159,21941.806,2.436,1211.127,52.067,21719.432,1259.552,13.937,1266.491,45.009
160,21930.083,2.433,1211.128,52.096,21721.187,1257.796,13.912,1266.49,49.66
161,21918.206,2.43,1211.127,52.122,21722.918,1256.042,13.911,1266.489,49.694
162,21906.492,2.428,1211.127,52.144,21724.478,1254.462,13.91,1266.488,49.718
163,21894.9,2.425,1211.127,52.167,21724.585,1254.336,13.906,1266.488,49.736
164,21883.046,2.423,1211.127,52.19,21724.744,1254.155,13.906,1266.487,49.756
165,21871.283,2.42,1211.127,52.213,21725.202,1253.677,13.903,1266.487,49.779
166,23125.029,3.149,1209.003,48.411,21731.499,1317.063,3.868,1226.327,2.422
167,23113.089,3.143,1209.003,51.079,23083.071,1253.631,13.986,1219.355,25.658
168,23100.816,3.141,1209.002,51.102,23085.659,1251.028,13.983,1219.353,30.802
169,23089.375,3.138,1209.002,51.123,23085.868,1250.8,13.982,1219.352,30.835
170,23077.458,3.136,1209.001,51.142,23088.395,1248.254,13.983,1219.351,30.866
171,23065.633,3.134,1209.001,51.161,23095.483,1241.148,13.984,1219.349,30.894
172,23053.876,3.131,1209.001,51.178,23095.559,1241.056,13.984,1219.348,30.921
173,23042.035,3.128,1209.001,51.197,23095.597,1241.0,13.984,1219.346,30.947
174,24292.946,3.155,1257.055,49.297,23035.12,1256.212,3.455,1207.159,3.228
175,24281.245,3.15,1257.055,52.698,24319.012,1226.42,11.178,1212.189,25.055
176,24269.607,3.148,1257.055,52.726,24320.863,1224.552,11.17,1212.189,35.879
177,24257.809,3.146,1257.055,52.749,24321.119,1224.274,11.171,1212.187,35.908
178,24246.231,3.146,1257.052,52.771,24321.321,1224.052,11.17,1212.187,35.932
179,24234.453,3.145,1257.052,52.791,24321.433,1223.921,11.17,1212.186,35.954
180,24222.698,3.144,1257.051,52.812,24326.75,1218.584,11.169,1212.186,35.976
181,24210.688,3.142,1257.051,52.831,24327.097,1218.218,11.169,1212.185,35.998
182,25511.768,2.938,1249.073,45.731,24260.296,1246.655,6.548,1214.944,3.091
183,25500.105,2.933,1249.073,48.422,25538.71,1238.155,13.397,1220.526,26.011
184,25488.347,2.93,1249.073,48.441,25538.842,1238.012,13.393,1220.524,29.688
185,25476.643,2.929,1249.072,48.457,25539.013,1237.827,13.392,1220.524,29.716
186,25463.287,2.927,1249.071,48.473,25545.423,1231.403,13.392,1220.522,29.741
187,25452.832,2.925,1249.072,48.487,25545.525,1231.287,13.392,1220.521,29.763
188,25440.943,2.923,1249.071,48.502,25547.329,1229.47,13.391,1220.52,29.787
189,25429.097,2.922,1249.07,48.517,25547.746,1229.039,13.391,1220.519,29.809
190,26717.135,3.086,1249.142,46.09,25485.794,1256.354,4.151,1217.303,3.004
191,26705.841,3.082,1249.143,48.844,26766.518,1225.553,12.495,1214.761,26.812
192,26694.06,3.081,1249.142,48.864,26768.509,1223.555,12.486,1214.76,31.83
193,26682.158,3.079,1249.142,48.882,26770.291,1221.76,12.482,1214.759,31.859
194,26670.554,3.079,1249.142,48.898,26772.398,1219.64,12.48,1214.758,31.884
195,26658.015,3.077,1249.142,48.913,26772.569,1219.458,12.477,1214.757,31.909
196,26646.37,3.077,1249.141,48.929,26772.923,1219.091,12.474,1214.756,31.933
197,26634.606,3.075,1249.14,48.946,26772.995,1219.006,12.472,1214.756,31.954
198,27923.738,3.104,1251.797,46.111,26700.858,1249.264,3.232,1209.348,2.643
199,27911.883,3.103,1251.794,49.509,27975.047,1239.058,13.409,1216.506,30.361
200,27900.252,3.101,1251.794,49.535,27976.799,1237.304,13.391,1216.503,36.741
201,27888.186,3.1,1251.793,49.557,27980.39,1233.695,13.388,1216.502,36.764
202,27876.261,3.099,1251.793,49.579,27982.152,1231.914,13.386,1216.501,36.789
203,27864.525,3.098,1251.793,49.6,27982.393,1231.656,13.383,1216.5,36.811
204,27852.435,3.096,1251.793,49.62,27982.459,1231.575,13.379,1216.498,36.833
205,27840.843,3.096,1251.792,49.64,27982.794,1231.225,13.375,1216.497,36.85
206,29133.457,3.036,1250.813,45.279,27926.936,1254.723,4.065,1212.956,2.628
207,29121.685,3.031,1250.813,47.941,29211.787,1215.574,12.4,1223.159,30.776
208,29109.549,3.028,1250.813,47.959,29214.186,1213.171,12.39,1223.157,34.962
209,29098.049,3.025,1250.812,47.976,29214.7,1212.646,12.387,1223.155,34.995
21,1.394,1.105,1259.404,4.166,10.923,1.553,1.873,1269.502,7.811
210,29086.508,3.024,1250.811,47.991,29218.592,1208.743,12.384,1223.154,35.024
211,29074.799,3.022,1250.811,48.007,29222.71,1204.612,12.382,1223.153,35.051
212,29062.928,3.02,1250.811,48.022,29222.897,1204.414,12.379,1223.152,35.077
213,29050.969,3.018,1250.811,48.036,29223.212,1204.089,12.376,1223.151,35.102
214,30340.884,2.742,1253.472,47.812,29131.352,1262.49,4.067,1212.678,3.297
215,30329.082,2.738,1253.472,51.314,30423.993,1227.487,13.124,1213.488,20.793
216,30317.298,2.73,1253.472,51.344,30424.538,1226.922,13.118,1213.487,25.072
217,30305.458,2.729,1253.472,51.369,30426.69,1224.747,13.117,1213.486,25.104
218,30293.667,2.727,1253.472,51.391,30429.051,1222.365,13.116,1213.486,25.132
219,30281.932,2.726,1253.472,51.415,30429.64,1221.752,13.117,1213.485,25.159
22,1258.983,1.919,1233.044,56.716,31.543,11.431,6.142,1309.329,2.649
220,30270.203,2.725,1253.472,51.438,30434.243,1217.127,13.116,1213.484,25.185
221,30257.788,2.723,1253.471,51.462,30438.04,1213.308,13.116,1213.483,25.209
222,31553.272,2.544,1245.066,46.718,30374.4,1234.454,3.504,1220.717,2.859
223,31541.787,2.538,1245.065,50.203,31628.302,1235.958,12.394,1248.971,25.546
224,31530.001,2.536,1245.064,50.231,31639.338,1224.902,12.391,1248.968,34.066
225,31518.301,2.533,1245.064,50.255,31645.697,1218.521,12.393,1248.964,34.096
226,31506.486,2.532,1245.063,50.279,31648.502,1215.693,12.393,1248.963,34.122
227,31494.435,2.531,1245.063,50.3,31653.457,1210.718,12.392,1248.962,34.144
228,31482.783,2.528,1245.062,50.324,31660.733,1203.421,12.391,1248.961,34.167
229,31471.014,2.526,1245.062,50.346,31661.178,1202.955,12.391,1248.96,34.189
23,1247.165,1.909,1233.045,59.448,49.263,1350.747,13.722,1244.685,43.351
230,32756.676,3.279,1251.645,46.282,31573.606,1284.908,5.203,1221.398,3.042
231,32744.845,3.273,1251.643,49.355,32880.754,1242.5,11.363,1221.618,29.5
232,32733.323,3.271,1251.643,49.381,32881.197,1242.043,11.354,1221.617,34.541
233,32721.579,3.269,1251.641,49.404,32885.409,1237.814,11.35,1221.616,34.57
234,32709.43,3.267,1251.64,49.426,32890.363,1232.841,11.348,1221.614,34.598
235,32697.873,3.266,1251.639,49.446,32894.171,1229.017,11.344,1221.615,34.621
236,32658.289,3.263,1251.639,49.467,32901.729,1221.442,11.341,1221.613,34.645
237,32657.934,3.262,1251.638,49.488,32901.827,1221.326,11.339,1221.612,34.667
238,33962.004,2.49,1220.22,46.101,32865.875,1256.105,4.261,1252.332,2.872
239,33933.925,2.484,1220.221,49.771,34143.382,1262.378,11.874,1269.454,26.603
24,1235.477,1.906,1233.046,59.463,55.025,1344.976,13.719,1244.685,48.465
240,33933.764,2.481,1220.221,49.801,34145.331,1260.406,11.871,1269.452,31.548
241,33929.779,2.479,1220.221,49.842,34145.73,1259.969,11.869,1269.451,31.598
242,33917.229,2.477,1220.221,49.868,34150.714,1254.96,11.87,1269.449,31.632
243,33905.323,2.475,1220.221,49.892,34153.147,1252.504,11.869,1269.45,31.663
244,33893.224,2.473,1220.22,49.916,34159.479,1246.151,11.869,1269.447,31.695
245,33881.463,2.471,1220.221,49.938,34159.909,1245.699,11.868,1269.447,31.724
246,35141.427,3.17,1201.699,50.358,34160.855,1302.553,3.925,1219.425,2.801
247,35130.047,3.165,1201.699,53.832,35488.688,1230.63,13.277,1220.973,20.096
248,35118.247,3.162,1201.698,53.853,35488.859,1230.446,13.273,1220.972,23.221
249,35106.231,3.159,1201.698,53.872,35490.837,1228.451,13.271,1220.972,23.237
25,1223.779,1.902,1233.046,59.477,58.287,1341.701,13.719,1244.684,48.487
250,35094.5,3.157,1201.698,53.891,35490.949,1228.321,13.271,1220.971,23.251
251,35082.581,3.156,1201.699,53.907,35492.884,1226.369,13.27,1220.975,23.262
252,35070.729,3.153,1201.699,53.925,35493.016,1226.221,13.269,1220.974,23.275
253,35058.999,3.15,1201.698,53.95,35496.044,1223.17,13.268,1220.973,23.29
254,36306.331,3.102,1232.836,49.802,35443.864,1247.223,3.318,1212.958,2.542
255,36294.309,3.098,1232.836,52.996,36715.571,1217.727,12.365,1231.21,25.847
256,36282.176,3.096,1232.836,53.017,36716.108,1217.184,12.354,1231.211,30.252
257,36270.749,3.095,1232.835,53.036,36721.371,1211.907,12.35,1231.211,30.288
258,36258.884,3.093,1232.835,53.054,36723.005,1210.259,12.346,1231.21,30.322
259,36246.835,3.091,1232.835,53.07,36723.36,1209.892,12.343,1231.21,30.351
26,1211.788,1.899,1233.046,59.491,65.564,1334.411,13.718,1244.684,48.507
260,36235.379,3.09,1232.834,53.088,36728.822,1204.416,12.34,1231.209,30.379
261,36223.479,3.088,1232.833,53.107,36728.994,1204.23,12.336,1231.209,30.407
262,37500.415,7.697,1250.532,48.161,36638.208,1262.529,9.586,1226.35,2.49
263,37488.692,7.693,1250.532,50.76,37923.079,1245.592,12.807,1222.123,21.165
264,37476.888,7.692,1250.531,50.781,37925.408,1243.251,12.801,1222.123,26.114
265,37464.854,7.69,1250.531,50.799,37925.577,1243.066,12.8,1222.122,26.142
266,37452.901,7.689,1250.529,50.818,37928.814,1239.812,12.799,1222.122,26.167
267,37441.293,7.687,1250.529,50.835,37932.913,1235.697,12.799,1222.122,26.189
268,37429.439,7.686,1250.529,50.852,37935.51,1233.085,12.798,1222.121,26.211
269,37417.513,7.685,1250.528,50.869,37938.185,1230.395,12.796,1222.121,26.233
27,1200.142,1.894,1233.047,59.503,65.671,1334.294,13.726,1244.674,48.525
270,38714.535,3.104,1255.158,46.092,37874.592,1250.771,5.104,1213.818,2.724
271,38702.641,3.099,1255.16,49.159,39146.79,1221.195,9.767,1241.705,27.771
272,38690.63,3.098,1255.158,49.185,39147.232,1220.738,9.76,1241.706,36.608
273,38679.096,3.095,1255.158,49.206,39149.96,1217.992,9.758,1241.705,36.634
274,38667.076,3.095,1255.157,49.226,39153.554,1214.38,9.756,1241.704,36.657
275,38655.022,3.093,1255.157,49.247,39157.417,1210.498,9.754,1241.704,36.676
276,38643.487,3.092,1255.157,49.266,39160.252,1207.646,9.752,1241.704,36.697
277,38631.678,3.09,1255.157,49.286,39164.333,1203.547,9.75,1241.704,36.727
278,39926.846,3.092,1250.876,46.467,39078.684,1276.973,6.085,1229.334,2.619
279,39915.155,3.086,1250.876,50.287,40383.612,1256.497,15.488,1286.243,37.338
28,1188.342,1.891,1233.046,59.517,65.822,1334.131,13.726,1244.673,48.542
280,39903.341,3.083,1250.876,50.31,40383.739,1256.366,15.475,1286.244,42.31
281,39891.637,3.082,1250.875,50.33,40383.967,1256.125,15.469,1286.244,42.336
282,39879.796,3.08,1250.874,50.35,40385.797,1254.279,15.467,1286.242,42.366
283,39867.588,3.078,1250.877,50.365,40385.96,1254.102,15.464,1286.245,42.385
284,39855.875,3.077,1250.876,50.385,40390.058,1249.988,15.461,1286.244,42.407
285,39844.204,3.075,1250.876,50.402,40392.753,1247.278,15.46,1286.243,42.444
286,41136.576,3.079,1245.416,45.74,40361.448,1328.476,6.784,1240.638,3.518
287,41124.964,3.074,1245.415,49.114,41726.909,1250.373,11.779,1239.49,28.115
288,41113.257,3.073,1245.416,49.137,41727.167,1250.107,11.767,1239.489,34.553
289,41101.384,3.072,1245.415,49.157,41729.631,1247.627,11.764,1239.488,34.592
29,1176.615,1.888,1233.047,59.527,66.056,1333.887,13.725,1244.677,48.554
290,41089.452,3.07,1245.415,49.175,41731.785,1245.458,11.762,1239.487,34.624
291,41077.844,3.068,1245.415,49.193,41732.068,1245.16,11.759,1239.487,34.655
292,41065.707,3.068,1245.414,49.211,41739.631,1237.583,11.756,1239.485,34.686
293,41053.983,3.066,1245.414,49.229,41740.16,1237.038,11.755,1239.484,34.72
294,42339.655,3.017,1220.698,46.994,41719.776,1272.592,7.903,1230.103,3.118
295,42327.908,3.013,1220.697,50.684,43013.495,1253.272,11.203,1219.835,24.821
296,42315.821,3.011,1220.697,50.714,43015.148,1251.602,11.193,1219.834,30.539
297,42304.11,3.01,1220.696,50.739,43015.581,1251.149,11.189,1219.834,30.582
298,42292.417,3.009,1220.696,50.763,43018.13,1248.58,11.185,1219.834,30.618
299,42280.523,3.007,1220.695,50.787,43022.437,1244.252,11.182,1219.834,30.65
30,2458.532,3.559,1260.666,50.388,95.701,1296.55,5.529,1269.927,2.488
300,42268.928,3.006,1220.695,50.81,43024.68,1241.99,11.178,1219.834,30.684
301,42255.491,3.003,1220.694,50.833,43028.807,1237.845,11.174,1219.833,30.717
302,43519.402,2.988,1206.802,47.827,43020.1,1250.626,3.48,1221.346,2.95
303,43507.569,2.982,1206.801,51.401,44305.943,1225.215,10.365,1218.604,29.973
304,43495.736,2.98,1206.8,51.423,44308.79,1222.355,10.359,1218.604,39.089
305,43483.901,2.977,1206.8,51.443,44308.884,1222.243,10.357,1218.604,39.111
306,43472.152,2.988,1206.787,51.464,44311.566,1219.541,10.357,1218.603,39.13
307,43460.271,2.987,1206.786,51.481,44311.788,1219.303,10.356,1218.603,39.147
308,43448.486,2.984,1206.786,51.5,44314.244,1216.83,10.354,1218.602,39.165
309,43436.389,2.983,1206.784,51.518,44314.53,1216.529,10.352,1218.602,39.181
31,2447.424,3.558,1260.665,53.845,1418.454,1298.127,13.6,1244.793,28.702
310,44685.545,3.089,1249.612,46.166,44245.516,1254.77,4.403,1222.699,3.224
311,44673.884,3.085,1249.611,47.715,45530.508,1240.921,13.321,1232.829,22.635
312,44662.282,3.083,1249.61,47.742,45530.805,1240.604,13.32,1232.826,27.763
313,44650.726,3.082,1249.61,47.791,45531.192,1240.169,13.32,1232.825,27.791
314,44638.942,3.08,1249.61,47.815,45535.488,1235.85,13.321,1232.823,27.816
315,44626.886,3.073,1249.609,47.836,45539.896,1231.422,13.321,1232.822,27.838
316,44615.417,3.071,1249.609,47.859,45543.973,1227.323,13.321,1232.821,27.859
317,44603.527,3.069,1249.609,47.886,45544.431,1226.839,13.321,1232.82,27.881
318,45891.911,1.547,1242.355,6.4,45528.922,1266.114,2.365,1219.778,6.719
319,45879.787,1.541,1242.355,6.618,45528.794,1266.031,2.358,1219.777,6.922
32,2435.468,3.557,1260.664,53.872,1419.938,1296.624,13.598,1244.791,33.458
33,2423.578,3.556,1260.664,53.894,1420.042,1296.499,13.597,1244.791,33.497
34,2411.837,3.556,1260.663,53.915,1420.295,1296.227,13.597,1244.788,33.531
35,2400.064,3.556,1260.662,53.935,1420.384,1296.119,13.597,1244.787,33.561
36,2388.197,3.556,1260.662,53.956,1424.178,1292.305,13.597,1244.786,33.59
37,2376.534,3.556,1260.661,53.976,1427.45,1289.014,13.597,1244.785,33.62
38,3682.6,3.291,1257.898,48.74,1415.404,1283.084,3.267,1250.613,2.61
39,3670.641,3.286,1257.898,51.971,2727.888,1266.276,13.603,1244.044,26.666
40,3658.565,3.285,1257.897,51.992,2729.795,1264.356,13.6,1244.042,31.426
41,3647.038,3.282,1257.897,52.01,2731.575,1262.56,13.599,1244.041,31.464
42,3635.141,3.282,1257.896,52.026,2733.232,1260.888,13.6,1244.039,31.502
43,3623.525,3.279,1257.896,52.042,2733.442,1260.664,13.598,1244.039,31.533
44,3611.838,3.278,1257.896,52.061,2733.496,1260.592,13.599,1244.037,31.564
45,3599.837,3.276,1257.895,52.076,2733.762,1260.312,13.599,1244.036,31.593
46,4901.002,2.996,1254.635,47.159,2697.67,1280.734,6.304,1237.581,2.629
47,4889.089,2.993,1254.635,50.624,4007.816,1266.481,13.756,1247.867,27.925
48,4877.284,2.991,1254.635,50.642,4009.706,1264.585,13.749,1247.865,34.799
49,4865.523,2.991,1254.634,50.658,4011.828,1262.45,13.748,1247.863,34.829
50,4853.752,2.99,1254.634,50.674,4013.631,1260.634,13.746,1247.862,34.856
51,4842.145,2.988,1254.634,50.689,4013.74,1260.514,13.743,1247.86,34.882
52,4830.147,2.987,1254.634,50.704,4013.908,1260.333,13.742,1247.859,34.905
53,4818.481,2.985,1254.633,50.72,4014.195,1260.033,13.741,1247.858,34.928
54,6114.83,3.133,1262.703,49.841,3967.077,1287.921,4.987,1235.553,2.652
55,6102.89,3.13,1262.703,53.311,5281.115,1268.648,13.725,1245.356,34.579
56,6091.276,3.13,1262.702,53.337,5286.651,1263.099,13.715,1245.356,41.93
57,6079.43,3.129,1262.702,53.36,5288.48,1261.251,13.712,1245.355,41.957
58,6067.627,3.128,1262.701,53.381,5290.17,1259.543,13.71,1245.354,41.982
59,6055.683,3.127,1262.701,53.402,5290.384,1259.31,13.708,1245.354,42.005
60,6043.899,3.126,1262.701,53.423,5290.436,1259.24,13.708,1245.351,42.026
61,6032.021,3.125,1262.7,53.442,5290.726,1258.934,13.705,1245.351,42.047
62,7339.492,3.122,1256.197,46.715,5251.865,1292.881,3.382,1238.577,2.55
63,7327.656,3.116,1256.197,49.322,6567.091,1272.383,13.556,1243.823,30.265
64,7315.887,3.114,1256.196,49.341,6571.812,1267.654,13.549,1243.821,36.572
65,7304.075,3.112,1256.196,49.357,6573.478,1265.976,13.546,1243.82,36.601
66,7292.385,3.11,1256.196,49.372,6576.251,1263.191,13.544,1243.819,36.628
67,7280.562,3.109,1256.195,49.388,6576.368,1263.061,13.542,1243.818,36.653
68,7268.511,3.107,1256.194,49.403,6576.521,1262.896,13.544,1243.814,36.676
69,7257.089,3.105,1256.193,49.418,6576.826,1262.579,13.542,1243.813,36.7
70,8553.745,3.079,1284.83,47.726,6512.17,1285.603,4.627,1232.166,2.529
71,8541.901,3.075,1284.831,51.223,7822.079,1260.821,12.689,1239.005,29.896
72,8530.162,3.073,1284.831,51.267,7824.181,1258.682,12.688,1239.002,36.173
73,8518.41,3.072,1284.831,51.289,7826.171,1256.672,12.687,1239.001,36.203
74,8506.356,3.072,1284.83,51.311,7827.998,1254.824,12.687,1238.999,36.23
75,8495.102,3.071,1284.83,51.331,7828.201,1254.602,12.687,1238.998,36.256
76,8483.2,3.069,1284.83,51.352,7828.249,1254.534,12.687,1238.997,36.281
77,8469.795,3.069,1284.829,51.373,7828.649,1254.114,12.687,1238.996,36.303
78,9798.533,3.094,1265.813,48.953,7773.054,1279.87,3.876,1247.186,2.638
79,9786.717,3.089,1265.812,52.095,9071.403,1291.134,13.177,1245.958,23.814
80,9774.86,3.086,1265.813,52.112,9076.602,1285.928,13.171,1245.956,28.942
81,9763.237,3.085,1265.812,52.128,9078.573,1283.944,13.169,1245.955,28.972
82,9751.488,3.083,1265.811,52.144,9080.44,1282.065,13.167,1245.953,28.999
83,9739.752,3.08,1265.813,52.157,9080.667,1281.826,13.165,1245.956,29.019
84,9728.026,3.078,1265.812,52.172,9081.014,1281.467,13.163,1245.955,29.042
85,9716.255,3.076,1265.811,52.189,9081.322,1281.145,13.162,1245.954,29.065
86,11025.188,3.197,1278.235,48.017,9041.383,1279.761,3.881,1263.831,2.588
87,11013.406,3.194,1278.236,50.735,10346.33,1289.332,16.545,1240.862,27.731
88,11001.786,3.193,1278.235,50.753,10346.47,1289.186,16.539,1240.858,32.833
89,10989.847,3.192,1278.234,50.773,10348.304,1287.337,16.537,1240.856,32.871
90,10978.159,3.192,1278.233,50.79,10351.968,1283.659,16.535,1240.855,32.902
91,10966.363,3.19,1278.233,50.806,10352.223,1283.39,16.534,1240.854,32.931
92,10954.562,3.191,1278.232,50.822,10352.292,1283.308,16.533,1240.852,32.962
93,10942.388,3.189,1278.232,50.839,10352.712,1282.874,16.531,1240.851,32.99
94,12262.917,3.163,1258.826,47.103,10334.316,1282.46,3.019,1234.659,2.62
95,12250.884,3.159,1258.826,50.513,11637.12,1252.789,13.809,1238.648,21.963
96,12239.433,3.158,1258.825,50.541,11639.428,1250.462,13.808,1238.643,26.491
97,12227.795,3.158,1258.824,50.563,11644.814,1245.055,13.808,1238.642,26.531
98,12215.996,3.157,1258.824,50.584,11646.59,1243.26,13.807,1238.641,26.564
99,12204.22,3.156,1258.823,50.604,11646.735,1243.096,13.808,1238.639,26.596
