query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1
139,5657.361,13.502,1243.727,641.494,142084.135,1242.735,12.169,1209.777,4.684
140,5645.441,13.502,1243.727,641.51,143361.13,1222.227,13.385,1228.127,2.736
141,5633.738,13.501,1243.727,641.527,144615.375,1236.735,12.692,1211.279,2.734
142,5621.822,13.501,1243.725,641.543,145883.557,1226.333,12.829,1211.285,4.603
143,5610.025,13.501,1243.725,641.559,147141.403,1224.151,12.781,1232.739,2.867
144,5598.113,13.501,1243.725,641.573,148397.302,1243.758,12.616,1209.302,2.842
145,5586.26,13.5,1243.724,641.59,149672.975,1222.669,13.513,1214.263,2.741
146,5574.479,13.499,1243.724,641.606,150925.861,1231.214,13.417,1209.136,2.809
147,5562.632,13.5,1243.723,641.623,152188.158,1221.544,11.911,1210.082,2.788
148,5550.852,13.499,1243.723,641.639,153439.637,1224.578,13.125,1210.73,2.809
149,5538.679,13.498,1243.723,641.655,154694.148,1226.54,17.111,1199.816,4.497
150,7425.448,13.835,1246.266,616.497,154065.801,1227.917,12.082,1239.52,3.674
151,7413.853,13.832,1246.263,622.706,155321.236,1258.829,14.382,1225.395,5.371
152,7401.997,13.832,1246.262,622.722,156626.608,1231.235,14.087,1243.067,2.919
153,7390.076,13.832,1246.261,622.754,157894.312,1247.481,24.353,1229.745,2.712
154,7378.321,13.833,1246.26,622.773,159166.625,1262.989,15.001,1223.674,4.293
155,7366.385,13.833,1246.259,622.79,160451.42,1250.987,13.269,1231.113,4.705
156,7354.734,13.833,1246.259,622.807,161728.295,1247.023,15.979,1236.342,3.026
157,7342.801,13.834,1246.256,622.825,162998.504,1259.658,16.435,1215.644,2.986
158,7330.752,13.833,1246.256,622.842,164281.7,1239.644,15.799,1227.628,4.314
159,7319.004,13.833,1246.254,622.867,165548.001,1243.198,15.882,1242.429,2.849
160,7307.187,13.83,1246.253,622.884,166814.534,1265.115,14.181,1223.706,2.605
161,7295.213,13.829,1246.252,622.9,168102.3,1244.575,14.634,1223.914,2.839
162,7283.616,13.833,1246.248,622.918,169369.525,1245.5,14.302,1225.096,2.739
163,7271.559,13.832,1246.247,622.935,170638.027,1249.558,14.331,1243.594,2.866
164,7259.781,13.833,1246.245,622.954,171906.972,1271.13,22.161,1218.013,2.764
165,7248.042,13.832,1246.245,622.974,173200.656,1269.367,13.784,1230.876,7.704
166,7236.244,13.833,1246.243,622.99,174510.431,1238.493,13.469,1271.733,2.769
167,7224.113,13.832,1246.242,623.008,175785.112,1277.891,13.926,1272.604,4.45
168,7212.726,13.832,1246.241,623.025,177099.695,1280.422,14.537,1253.847,2.826
169,7200.841,13.833,1246.239,623.054,178403.041,1273.567,16.415,1232.515,6.082
170,7188.864,13.833,1246.24,623.067,179699.708,1258.676,15.827,1267.054,2.754
171,7176.864,13.833,1246.239,623.085,180983.563,1286.85,14.549,1252.107,5.013
172,7165.103,13.832,1246.238,623.101,182292.975,1275.046,22.402,1248.137,2.941
173,7153.138,13.832,1246.237,623.118,183590.526,1282.542,19.393,1226.173,7.556
174,7141.534,13.833,1246.236,623.135,184897.347,1260.662,14.346,1279.159,4.663
175,7129.657,13.831,1246.235,623.15,186181.128,1305.491,14.525,1256.433,2.731
176,7117.404,13.832,1246.233,623.166,187510.913,1277.636,14.379,1232.474,4.644
177,7105.76,13.832,1246.232,623.199,188821.017,1245.686,15.11,1248.282,4.607
178,7093.876,13.832,1246.231,623.215,190089.783,1272.302,14.06,1253.892,2.719
179,7081.831,13.83,1246.231,623.232,191386.468,1274.523,14.418,1231.341,3.29
180,7070.245,13.832,1246.229,623.247,192688.41,1249.607,14.314,1228.802,2.943
181,7058.34,13.831,1246.228,623.268,193963.764,1241.917,14.536,1232.387,2.998
182,8929.03,13.91,1245.409,598.575,193370.71,1255.262,16.514,1227.588,2.873
183,8916.942,13.909,1245.409,606.737,194640.639,1250.009,14.451,1233.79,2.672
184,8905.431,13.908,1245.408,606.756,195912.418,1250.707,14.397,1229.503,2.714
185,8892.092,13.909,1245.407,606.771,197189.652,1246.387,14.276,1233.17,2.707
186,8881.742,13.909,1245.406,606.798,198459.2,1253.503,14.492,1230.946,2.674
187,8869.825,13.91,1245.404,606.816,199735.446,1247.594,14.27,1224.284,4.787
188,8858.064,13.91,1245.403,606.832,201008.355,1245.991,14.163,1239.313,2.799
189,8846.096,13.909,1245.402,606.847,202277.819,1258.942,14.614,1223.598,4.335
190,8833.847,13.91,1245.401,606.863,203559.497,1241.695,21.484,1267.654,2.686
191,8822.255,13.909,1245.4,606.875,204823.574,1296.515,14.331,1233.54,2.782
192,8810.329,13.909,1245.399,606.886,206142.721,1255.305,14.246,1227.162,2.725
193,8798.604,13.909,1245.396,606.899,207421.093,1243.881,15.203,1233.637,2.774
194,8786.501,13.908,1245.396,606.915,208693.371,1249.079,16.358,1224.9,2.621
195,8774.845,13.908,1245.394,606.932,209967.482,1245.61,16.033,1225.193,2.493
196,8762.804,13.908,1245.394,606.948,211234.853,1249.048,15.253,1229.173,2.741
197,8750.625,13.907,1245.392,606.965,212507.339,1253.842,14.038,1223.424,2.649
198,8738.78,13.908,1245.39,606.981,213783.463,1247.626,14.25,1228.362,5.818
199,8727.022,13.908,1245.39,606.998,215053.707,1262.448,14.588,1248.596,2.753
200,8715.149,13.908,1245.388,607.014,216356.501,1251.8,14.438,1221.12,2.683
201,8703.215,13.907,1245.388,607.03,217644.637,1224.418,13.942,1229.205,2.719
202,8691.375,13.906,1245.387,607.045,218894.034,1248.123,14.17,1227.936,2.699
203,8679.573,13.906,1245.386,607.063,220173.023,1240.431,14.168,1217.892,4.934
204,8667.588,13.906,1245.385,607.08,221444.107,1229.062,13.931,1248.563,2.697
205,8655.891,13.906,1245.383,607.098,222705.992,1259.281,14.223,1223.852,2.7
206,8643.929,13.906,1245.382,607.114,223996.039,1236.964,14.144,1224.313,2.847
207,8632.173,13.905,1245.381,607.13,225270.211,1231.18,13.66,1238.111,8.8
208,8620.253,13.905,1245.38,607.145,226539.403,1249.857,14.317,1278.411,3.21
209,8608.286,13.906,1245.379,607.161,227822.094,1291.343,13.988,1222.103,4.89
21,1.474,1.169,1207.302,4.369,23.106,1.434,2.295,1247.135,2.487
210,8596.374,13.905,1245.378,607.177,229143.646,1241.221,15.675,1238.527,2.989
211,8584.836,13.905,1245.377,607.193,230437.039,1235.699,19.148,1257.451,4.245
212,8573.02,13.904,1245.377,607.21,231719.56,1260.609,14.092,1235.19,5.154
213,8561.563,13.904,1245.375,607.229,233015.408,1246.228,14.468,1249.187,2.709
214,10415.46,13.062,1235.284,624.233,232412.276,1270.909,14.264,1218.58,2.853
215,10403.623,13.057,1235.283,630.241,233699.92,1239.952,14.282,1226.22,2.94
216,10391.799,13.057,1235.282,630.258,234961.545,1249.187,22.793,1215.425,2.907
217,10379.734,13.056,1235.282,630.291,236233.365,1245.586,30.685,1253.672,2.82
218,10368.034,13.056,1235.281,630.313,237506.845,1282.425,14.262,1220.025,4.871
219,10356.169,13.056,1235.281,630.33,238811.454,1244.05,14.623,1236.347,2.943
22,1218.737,6.952,1265.886,727.288,125.509,24.752,30.568,1274.304,4.21
220,10344.222,13.055,1235.281,630.348,240078.607,1257.615,14.191,1218.986,2.885
221,10332.217,13.055,1235.279,630.365,241359.084,1235.846,14.784,1221.14,4.461
222,10320.464,13.055,1235.278,630.381,242617.462,1244.892,14.373,1240.784,2.666
223,10308.617,13.055,1235.277,630.397,243884.898,1261.474,14.316,1220.834,2.712
224,10296.838,13.056,1235.276,630.413,245168.643,1242.743,25.945,1273.13,4.865
225,10285.01,13.055,1235.276,630.429,246434.043,1312.335,13.76,1244.845,3.223
226,10273.075,13.055,1235.275,630.445,247775.924,1260.558,15.853,1221.415,2.81
227,10261.258,13.055,1235.274,630.461,249059.567,1239.4,14.339,1220.482,2.854
228,10249.281,13.055,1235.274,630.476,250321.649,1241.704,14.479,1224.419,2.897
229,10237.638,13.054,1235.274,630.491,251585.976,1247.22,20.978,1241.684,2.856
23,1207.117,6.943,1265.888,734.005,143.714,1342.861,20.659,1241.628,2.773
230,10225.443,13.054,1235.273,630.507,252864.649,1257.396,14.257,1224.776,2.555
231,10213.758,13.054,1235.272,630.524,254150.84,1240.641,14.303,1219.303,2.838
232,10201.923,13.055,1235.27,630.54,255414.044,1240.639,14.411,1218.568,4.962
233,10190.08,13.054,1235.27,630.559,256676.915,1238.252,14.23,1249.036,2.58
234,10177.805,13.056,1235.267,630.575,257940.703,1267.809,13.92,1223.72,2.726
235,10165.477,13.056,1235.266,630.591,259239.161,1236.887,13.931,1221.488,2.704
236,10153.464,13.057,1235.265,630.608,260502.862,1234.407,14.069,1218.738,4.552
237,10141.213,13.056,1235.265,630.625,261761.907,1239.449,14.008,1241.789,2.768
238,10129.406,13.055,1235.264,630.642,263031.19,1256.383,14.137,1226.865,2.707
239,10117.362,13.056,1235.263,630.655,264312.268,1241.264,13.672,1225.924,2.8
24,1195.302,6.935,1265.888,734.02,1519.147,1258.0,19.961,1242.367,7.416
240,10105.758,13.055,1235.262,630.674,265581.124,1242.439,13.945,1220.358,4.796
241,10093.678,13.056,1235.261,630.69,266856.124,1242.19,14.107,1245.9,2.963
242,10082.044,13.055,1235.261,630.706,268156.247,1230.839,13.917,1221.558,4.505
243,10069.726,13.055,1235.26,630.724,269427.371,1226.306,13.964,1254.478,2.706
244,10057.671,13.055,1235.259,630.739,270682.887,1268.353,13.901,1227.826,4.697
245,10045.589,13.055,1235.258,630.755,271973.645,1246.726,13.746,1247.614,2.723
246,11911.393,13.165,1236.555,609.233,271391.459,1262.875,14.166,1221.479,2.8
247,11899.494,13.162,1236.555,619.005,272668.267,1243.336,14.014,1227.006,2.756
248,11887.241,13.162,1236.554,619.028,273934.732,1243.53,14.333,1235.101,2.76
249,11875.442,13.16,1236.554,619.054,275200.625,1257.25,13.813,1221.485,2.698
25,1183.352,6.931,1265.888,734.04,2808.725,1255.31,12.598,1278.69,2.82
250,11863.606,13.161,1236.553,619.075,276480.186,1242.393,13.882,1239.798,6.475
251,11852.133,13.16,1236.553,619.095,277745.536,1259.487,17.963,1241.165,3.043
252,11840.218,13.16,1236.552,619.115,279027.874,1266.551,13.886,1225.044,4.517
253,11828.449,13.16,1236.551,619.132,280322.544,1241.884,14.199,1234.683,2.795
254,11816.83,13.159,1236.551,619.151,281587.05,1251.181,13.629,1224.924,2.782
255,11805.124,13.159,1236.565,619.153,282860.995,1245.771,14.003,1249.091,2.768
256,11793.193,13.158,1236.565,619.171,284129.088,1270.389,14.175,1219.423,2.739
257,11781.488,13.158,1236.563,619.191,285422.054,1240.617,11.552,1214.843,2.818
258,11769.719,13.157,1236.563,619.211,286685.596,1236.955,12.8,1213.067,4.608
259,11757.768,13.159,1236.56,619.227,287954.806,1228.161,13.399,1243.684,3.147
26,1171.633,6.929,1265.887,734.054,4094.956,1283.934,13.411,1237.987,2.932
260,11746.113,13.159,1236.56,619.251,289209.196,1257.317,22.691,1216.718,2.723
261,11734.072,13.159,1236.558,619.272,290488.823,1246.826,20.867,1216.282,2.856
262,11722.401,13.158,1236.558,619.291,291757.803,1253.573,14.958,1212.736,2.849
263,11710.604,13.159,1236.557,619.309,293054.872,1216.177,13.859,1222.499,2.772
264,11698.827,13.158,1236.557,619.327,294305.368,1234.823,24.156,1256.564,2.679
265,11687.154,13.158,1236.556,619.345,295567.39,1283.03,14.172,1218.621,4.842
266,11674.933,13.157,1236.556,619.37,296872.816,1238.432,13.852,1242.943,2.979
267,11338.115,13.157,1236.556,619.392,298133.505,1263.876,13.662,1218.891,5.17
268,11338.055,13.156,1236.555,619.426,299422.612,1240.524,14.153,1241.567,3.125
269,11337.811,13.154,1236.554,619.446,300686.423,1262.121,13.603,1213.876,2.672
27,1160.011,6.925,1265.887,734.067,5400.205,1257.062,14.73,1228.695,3.113
270,11337.787,13.146,1236.554,619.461,301977.468,1231.787,14.558,1213.654,2.735
271,11337.764,13.142,1236.553,619.474,303231.997,1238.138,13.937,1214.026,2.907
272,11337.745,13.138,1236.552,619.488,304492.743,1235.343,20.988,1240.256,2.752
273,11337.726,13.133,1236.552,619.502,305752.007,1270.142,13.471,1214.498,4.586
274,11337.708,13.128,1236.552,619.517,307044.748,1240.747,14.31,1238.823,2.665
275,11337.688,13.125,1236.551,619.529,308308.191,1262.903,18.567,1236.816,2.895
276,11337.67,13.12,1236.55,619.545,309595.56,1261.637,20.398,1212.906,2.834
277,11337.647,13.12,1236.549,619.559,310879.744,1239.842,14.212,1214.479,2.832
278,13206.076,13.643,1251.087,598.918,310282.915,1233.35,12.96,1213.626,4.84
279,13206.06,13.639,1251.087,601.839,311536.747,1238.779,13.971,1241.511,4.727
28,1148.074,6.922,1265.887,734.08,6677.568,1252.671,16.488,1235.152,2.901
280,13206.039,13.639,1251.086,601.857,312798.56,1267.024,13.032,1236.837,2.66
281,13206.018,13.638,1251.085,601.873,314088.714,1256.568,14.068,1206.977,2.832
282,13205.998,13.636,1251.085,601.887,315376.592,1220.464,14.509,1210.413,2.629
283,13205.977,13.636,1251.084,601.901,316626.372,1224.403,14.079,1214.96,4.909
284,13205.955,13.636,1251.083,601.915,317873.861,1233.596,15.452,1233.027,2.609
285,13205.934,13.635,1251.083,601.928,319129.809,1255.703,14.023,1210.057,4.402
286,13205.911,13.636,1251.082,601.942,320407.705,1236.788,12.862,1228.577,2.671
287,13205.89,13.634,1251.082,601.955,321674.824,1241.025,12.543,1207.16,2.764
288,12708.206,13.626,1251.081,601.968,322940.029,1228.505,13.231,1228.375,2.986
289,12708.023,13.621,1251.08,601.984,324191.55,1252.331,13.731,1211.486,2.808
29,1136.307,6.919,1265.887,734.092,7959.558,1248.588,15.621,1232.135,3.011
290,12707.927,13.621,1251.079,601.999,325472.813,1236.808,14.702,1210.625,5.23
291,12707.847,13.622,1251.076,602.021,326747.097,1222.252,14.006,1237.301,4.423
292,12707.678,13.621,1251.076,602.041,328005.485,1247.054,14.04,1254.44,4.383
293,12707.597,13.621,1251.075,602.053,329280.022,1267.402,21.708,1234.583,2.7
294,12705.984,13.62,1251.074,602.068,330571.077,1262.029,20.79,1204.597,4.729
295,12696.236,13.614,1251.073,602.082,331857.02,1237.412,14.51,1234.742,2.679
296,12688.529,13.613,1251.072,602.094,333117.452,1255.399,12.697,1211.678,4.562
297,12688.101,13.612,1251.072,602.109,334395.663,1236.433,14.15,1231.692,2.823
298,12688.026,13.611,1251.072,602.13,335661.822,1249.166,12.667,1211.606,2.755
299,12687.969,13.611,1251.071,602.149,336940.201,1224.83,14.646,1213.52,2.8
30,1124.056,6.913,1265.886,734.104,9228.652,1254.096,15.878,1242.87,3.083
300,12687.918,13.611,1251.071,602.165,338195.635,1229.009,13.727,1222.375,2.875
301,12687.812,13.609,1251.071,602.178,339454.915,1236.966,21.109,1235.931,2.668
302,12687.632,13.609,1251.07,602.191,340722.824,1252.11,13.74,1217.901,4.841
303,12687.573,13.609,1251.069,602.212,342005.052,1237.533,13.803,1234.998,2.697
304,12687.484,13.608,1251.069,602.224,343273.548,1249.81,13.355,1217.634,4.777
305,12687.087,13.607,1251.068,602.236,344558.489,1223.89,13.811,1242.236,3.0
306,12687.026,13.606,1251.068,602.254,345817.393,1254.736,13.635,1205.941,2.688
307,12686.974,13.607,1251.067,602.267,347103.177,1221.183,15.185,1211.153,2.629
308,12686.872,13.606,1251.067,602.288,348354.905,1221.56,15.787,1214.086,4.869
309,12686.819,13.605,1251.066,602.3,349610.577,1226.873,14.555,1245.527,2.696
31,1112.366,6.909,1265.886,734.118,10502.322,1267.585,19.857,1250.114,3.1
310,14552.975,5.336,1218.349,63.441,349560.359,1282.279,11.259,1216.61,25.662
311,14552.795,5.332,1218.348,63.601,349566.469,1276.016,11.254,1216.607,40.681
312,14552.615,5.332,1218.347,63.635,349567.154,1275.299,11.253,1216.606,40.709
313,14552.436,5.332,1218.345,63.661,349572.037,1270.393,11.252,1216.605,40.733
314,14552.258,5.332,1218.344,63.683,350855.617,1255.164,13.023,1215.927,9.755
315,14552.081,5.332,1218.343,63.706,350856.006,1254.765,13.016,1215.923,27.742
316,14551.55,5.332,1218.342,63.73,350861.016,1249.736,13.013,1215.921,27.776
317,14551.408,5.332,1218.341,63.752,352127.186,1240.058,11.487,1204.124,10.921
318,14551.352,5.332,1218.34,63.774,352127.553,1239.681,11.478,1204.123,11.114
319,14551.3,5.332,1218.339,63.809,352130.464,1236.739,11.475,1204.122,11.153
32,1100.744,6.906,1265.885,734.132,11797.838,1263.75,12.546,1233.015,2.986
33,1089.205,6.904,1265.884,734.144,13083.852,1242.931,16.086,1247.923,2.89
34,1077.42,6.901,1265.884,734.157,14348.055,1262.608,11.836,1222.534,5.074
35,1065.508,6.898,1265.884,734.17,15654.878,1219.058,13.677,1232.04,2.899
36,1053.694,6.895,1265.884,734.183,16904.421,1241.806,13.813,1214.501,5.163
37,1041.636,6.895,1265.881,734.195,18176.167,1226.244,14.006,1253.81,5.489
38,1030.045,6.892,1265.881,734.207,19430.119,1258.733,13.772,1227.262,2.788
39,1018.142,6.888,1265.881,734.221,20716.168,1231.079,13.691,1209.499,5.744
40,1006.18,6.886,1265.88,734.234,21973.607,1225.606,13.825,1265.706,2.97
41,994.662,6.883,1265.879,734.249,23226.262,1280.043,16.596,1224.595,2.864
42,982.739,6.879,1265.88,734.262,24532.851,1240.945,17.105,1227.619,5.828
43,970.805,6.877,1265.879,734.275,25801.606,1244.735,12.242,1241.113,2.92
44,959.212,6.874,1265.879,734.288,27073.247,1248.377,12.218,1221.084,5.65
45,947.386,6.871,1265.879,734.301,28350.692,1235.676,21.719,1230.541,3.017
46,935.871,6.869,1265.878,734.313,29612.836,1245.086,18.531,1214.356,5.684
47,924.069,6.865,1265.878,734.326,30884.307,1227.869,11.932,1231.806,2.82
48,912.303,6.863,1265.877,734.338,32138.934,1243.44,12.261,1216.625,3.052
49,900.53,6.86,1265.876,734.351,33418.104,1213.93,13.124,1269.455,6.597
50,888.355,6.857,1265.876,734.363,34659.161,1294.868,13.694,1240.556,2.579
51,876.746,6.854,1265.876,734.376,35979.507,1259.972,13.056,1209.446,4.488
52,865.196,6.852,1265.875,734.388,37264.315,1227.946,13.766,1233.145,2.511
53,853.512,6.849,1265.875,734.4,38519.212,1254.113,23.878,1254.597,5.084
54,2848.31,12.91,1250.408,685.028,37851.074,1291.097,14.178,1212.368,8.06
55,2836.56,12.909,1250.407,691.48,39162.213,1239.487,14.061,1266.215,2.484
56,2824.773,12.908,1250.407,691.51,40427.532,1278.744,14.184,1216.048,4.586
57,2812.756,12.905,1250.406,691.533,41733.323,1229.077,13.489,1239.444,3.575
58,2801.026,12.904,1250.406,691.549,42991.463,1251.905,13.929,1214.91,2.453
59,2789.083,12.904,1250.405,691.567,44269.241,1227.355,13.7,1215.225,5.659
60,2777.493,12.902,1250.405,691.582,45522.622,1230.468,13.495,1252.475,2.381
61,2765.749,12.903,1250.403,691.6,46779.927,1272.689,13.898,1218.926,3.494
62,2753.973,12.902,1250.403,691.619,48085.97,1232.863,14.221,1219.132,2.412
63,2741.888,12.902,1250.403,691.634,49349.165,1234.812,14.513,1222.455,7.416
64,2730.213,12.901,1250.403,691.658,50620.447,1240.383,14.493,1251.387,4.548
65,2718.371,12.902,1250.402,691.675,51883.849,1267.947,14.144,1246.757,2.512
66,2706.704,12.902,1250.401,691.691,53181.042,1257.247,14.274,1222.716,2.494
67,2694.829,12.901,1250.4,691.705,54462.294,1233.577,14.112,1218.298,3.648
68,2682.873,12.901,1250.399,691.726,55736.783,1218.543,15.767,1216.632,4.573
69,2671.154,12.9,1250.399,691.745,56990.354,1235.012,15.119,1216.218,2.806
70,2659.202,12.9,1250.398,691.762,58249.649,1237.696,14.158,1219.515,2.528
71,2647.308,12.9,1250.397,691.779,59523.208,1221.36,14.131,1216.187,10.506
72,2635.738,12.9,1250.396,691.798,60768.446,1249.607,14.374,1273.419,7.058
73,2623.954,12.9,1250.396,691.816,62040.906,1303.944,14.11,1242.311,2.356
74,2612.175,12.9,1250.394,691.835,63374.992,1251.047,13.781,1217.443,3.065
75,2600.46,12.899,1250.394,691.852,64659.886,1215.503,21.444,1227.993,2.856
76,2588.378,12.898,1250.394,691.866,65906.174,1247.282,14.266,1216.693,5.369
77,2574.952,12.898,1250.393,691.885,67191.652,1230.987,13.915,1219.474,2.869
78,2564.544,12.898,1250.392,691.903,68452.478,1231.482,13.93,1218.103,4.428
79,2552.735,12.898,1250.391,691.919,69715.477,1235.644,14.403,1248.783,6.435
80,2540.991,12.897,1250.392,691.933,70983.11,1263.853,14.165,1239.78,3.003
81,2529.055,12.897,1250.39,691.954,72283.894,1240.531,13.661,1219.119,7.215
82,2517.15,12.897,1250.39,691.971,73554.919,1231.27,12.869,1254.12,2.771
83,2505.531,12.895,1250.389,691.986,74815.98,1261.29,13.77,1231.383,2.913
84,2493.843,12.892,1250.389,691.999,76106.833,1239.47,21.639,1219.813,2.736
85,2481.787,12.891,1250.389,692.013,77377.05,1242.753,20.345,1212.562,8.422
86,4424.463,13.161,1245.378,594.328,76790.133,1260.606,14.041,1263.309,3.437
87,4412.812,13.158,1245.377,600.775,78091.099,1259.348,13.936,1218.512,5.602
88,4401.058,13.158,1245.376,600.838,79386.384,1224.619,14.323,1237.616,3.473
89,4389.117,13.159,1245.375,600.866,80635.215,1259.058,14.45,1217.381,3.284
90,4377.452,13.159,1245.374,600.894,81919.868,1226.624,13.575,1218.081,8.743
91,4365.632,13.159,1245.373,600.918,83170.588,1231.398,13.963,1267.914,3.24
92,4353.933,13.158,1245.373,600.936,84430.302,1282.042,13.962,1215.827,5.329
93,4342.142,13.159,1245.372,600.955,85739.755,1222.743,14.054,1234.173,3.322
94,4330.275,13.155,1245.371,600.98,86985.044,1256.7,14.013,1217.477,5.307
95,4318.41,13.156,1245.37,601.001,88264.169,1241.283,14.003,1235.549,5.456
96,4306.544,13.156,1245.369,601.024,89527.674,1259.821,13.896,1246.568,3.147
97,4294.85,13.155,1245.369,601.042,90817.948,1261.028,13.587,1215.95,3.277
98,4282.614,13.156,1245.37,601.058,92108.315,1217.698,13.875,1217.277,2.962
99,4270.941,13.156,1245.369,601.075,93351.746,1234.691,21.012,1249.034,3.014
