query_id,router_enqueue->router_dequeue,router_dequeue->worker_start,worker_start->worker_done,worker_done->router_recv_result,router_recv_result->router_enqueue
100,13435.27,16.961,2497.46,77.254,11646.903
101,13422.989,16.959,2497.459,77.30199999999999,11647.332
102,14751.89,6.536,2516.8869999999997,48.605,11585.888
103,14736.821,14.376999999999999,2497.385,71.166,12880.195
104,14723.217,14.369,2497.385,75.104,12881.875
105,14709.224,14.366,2497.383,75.152,12883.574
106,14696.509999999998,14.364,2497.384,75.191,12885.132
107,14684.527999999998,14.361,2497.383,75.231,12885.244
108,14672.793,14.349,2497.3810000000003,75.27000000000001,12885.413
109,14660.508,14.347000000000001,2497.38,75.307,12885.804
110,15966.359,9.007,2482.74,50.081,12849.202
111,15929.385999999999,13.780999999999999,2490.9790000000003,79.386,14137.733
112,15915.926,13.775,2490.9809999999998,84.148,14139.301
113,15902.516,13.773,2490.98,84.214,14140.917
114,15889.130000000001,13.77,2490.979,84.274,14142.268
115,15877.017,13.765,2490.98,84.327,14142.465
116,15865.035,13.763,2490.977,84.38399999999999,14142.51
117,15853.104,13.742999999999999,2490.977,84.436,14142.73
118,17187.372,12.469999999999999,2498.949,48.273999999999994,14076.21
119,17168.835,17.622,2505.2129999999997,70.32300000000001,15372.948
120,17154.975000000002,17.615,2505.2110000000002,73.62,15374.767
121,17140.462,17.614,2505.208,73.656,15377.231
122,17126.953,17.612,2505.206,73.69,15378.91
123,17113.581,17.611,2505.204,73.723,15380.949
124,17101.59,17.609,2505.202,73.754,15381.054
125,17089.619,17.609,2505.198,73.785,15381.348
126,18410.661999999997,13.475,2477.2690000000002,47.366,15343.845
127,18376.049,15.308,2486.245,72.965,16644.169
128,18362.231,15.297999999999998,2486.243,77.866,16646.064
129,18348.174,15.295,2486.241,77.923,16647.618
130,18335.765,15.291,2486.24,77.978,16648.878
131,18323.273,15.289,2486.2380000000003,78.021,16649.121
132,18311.632999999998,15.283000000000001,2486.2380000000003,78.061,16649.547
133,18299.548000000003,15.282,2486.236,78.099,16649.594
134,19609.851,6.052,2487.1440000000002,49.81,16610.039
135,19615.118000000002,16.192999999999998,2488.785,73.654,17898.585
136,19600.946,16.183,2488.783,78.271,17900.986
137,19583.677000000003,16.177,2488.782,78.31899999999999,17906.402
138,19570.025,16.173000000000002,2488.7799999999997,78.364,17908.286
139,19557.993,16.17,2488.779,78.405,17908.528
140,19546.091,16.165,2488.7780000000002,78.446,17908.597
141,19533.621,16.159,2488.773,78.487,17909.014
142,20822.715,6.915,2479.852,48.988,17890.832
143,20785.049,16.628999999999998,2484.0190000000002,75.519,19187.883
144,20771.718,16.625,2484.017,80.578,19189.522
145,20757.491,16.622,2484.016,80.642,19191.918
146,20743.913999999997,16.62,2484.014,80.70100000000001,19193.627
147,20729.886,16.619,2484.012,80.759,19195.597
148,20717.727,16.619,2484.01,80.811,19196.057
149,20705.999,16.616,2484.01,80.864,19196.187
150,22028.01,6.381,2466.577,48.436,19156.648
151,21989.793999999998,13.546999999999999,2457.822,76.773,20450.964
152,21976.326999999997,13.539,2457.8230000000003,81.513,20452.641
153,21962.266,13.536,2457.821,81.57900000000001,20454.862
154,21950.25,13.535,2457.821,81.63499999999999,20454.949
155,21937.104,13.533000000000001,2457.8199999999997,81.703,20456.276
156,21925.078,13.529,2457.8199999999997,81.75,20456.423
157,21913.256999999998,13.527,2457.819,81.797,20456.673
158,23207.787,6.445,2446.549,53.534,20440.758
159,23201.358,16.372999999999998,2477.618,97.076,21719.432
160,23187.878999999997,16.345,2477.618,101.756,21721.187
161,23174.248,16.341,2477.616,101.816,21722.918
162,23160.953999999998,16.338,2477.615,101.862,21724.478
163,23149.236,16.331,2477.615,101.90299999999999,21724.585
164,23137.200999999997,16.329,2477.614,101.946,21724.744
165,23124.96,16.323,2477.614,101.992,21725.202
166,24442.091999999997,7.0169999999999995,2435.33,50.833,21731.499
167,24366.72,17.129,2428.358,76.737,23083.071
168,24351.843999999997,17.124000000000002,2428.355,81.904,23085.659
169,24340.175,17.119999999999997,2428.3540000000003,81.958,23085.868
170,24325.712,17.119,2428.352,82.00800000000001,23088.395
171,24306.781000000003,17.118,2428.35,82.055,23095.483
172,24294.932,17.115,2428.349,82.09899999999999,23095.559
173,24283.035,17.112000000000002,2428.3469999999998,82.144,23095.597
174,25549.158,6.609999999999999,2464.214,52.525,23035.12
175,25507.665,14.328000000000001,2469.244,77.753,24319.012
176,25494.159,14.318,2469.244,88.60499999999999,24320.863
177,25482.083000000002,14.317,2469.242,88.65700000000001,24321.119
178,25470.283,14.315999999999999,2469.2389999999996,88.703,24321.321
179,25458.374,14.315,2469.238,88.745,24321.433
180,25441.282,14.313,2469.237,88.788,24326.75
181,25428.906,14.311,2469.236,88.82900000000001,24327.097
182,26758.423,9.486,2464.017,48.822,24260.296
183,26738.26,16.33,2469.599,74.43299999999999,25538.71
184,26726.359,16.323,2469.5969999999998,78.129,25538.842
185,26714.47,16.320999999999998,2469.5959999999995,78.173,25539.013
186,26694.69,16.319,2469.593,78.214,25545.423
187,26684.119,16.317,2469.593,78.25,25545.525
188,26670.413,16.314,2469.591,78.289,25547.329
189,26658.136000000002,16.313,2469.589,78.32600000000001,25547.746
190,27973.488999999998,7.237,2466.445,49.094,25485.794
191,27931.394,15.576999999999998,2463.904,75.656,26766.518
192,27917.615,15.567,2463.902,80.69399999999999,26768.509
193,27903.917999999998,15.561,2463.901,80.741,26770.291
194,27890.194,15.559000000000001,2463.9,80.78200000000001,26772.398
195,27877.472999999998,15.554,2463.8990000000003,80.822,26772.569
196,27865.461,15.551,2463.897,80.862,26772.923
197,27853.612,15.547,2463.896,80.9,26772.995
198,29173.002,6.336,2461.145,48.754,26700.858
199,29150.941000000003,16.512,2468.3,79.87,27975.047
200,29137.556,16.492,2468.297,86.276,27976.799
201,29121.881,16.488,2468.295,86.321,27980.39
202,29108.175,16.485,2468.294,86.368,27982.152
203,29096.181,16.480999999999998,2468.2929999999997,86.411,27982.393
204,29084.010000000002,16.475,2468.291,86.453,27982.459
205,29072.068,16.471,2468.2889999999998,86.49000000000001,27982.794
206,30388.18,7.101000000000001,2463.7690000000002,47.907000000000004,27926.936
207,30337.259000000002,15.431000000000001,2473.972,78.717,29211.787
208,30322.719999999998,15.418000000000001,2473.9700000000003,82.921,29214.186
209,30310.695,15.412,2473.9669999999996,82.971,29214.7
21,2.947,2.9779999999999998,2528.906,11.977,10.923
210,30295.251,15.408000000000001,2473.965,83.015,29218.592
