query_id,router_enqueue->router_dequeue,router_dequeue->worker_start,worker_start->worker_done,worker_done->router_recv_result,router_recv_result->router_enqueue
100,5535.7210000000005,27.069,2463.876,604.112,94609.73
101,5475.474,24.93,2460.041,603.716,95909.052
102,5467.043000000001,26.836,2461.647,609.054,97162.246
103,5462.125,27.311999999999998,2509.1220000000003,603.954,98420.048
104,5483.368,27.490000000000002,2463.411,606.12,99681.704
105,5441.989,27.208,2487.074,603.952,100976.496
106,5451.193,27.124000000000002,2459.4660000000003,606.137,102241.039
107,5400.985,25.258000000000003,2484.6000000000004,603.926,103530.587
108,5423.759999999999,27.183,2466.743,606.6089999999999,104777.792
109,5398.295,27.253999999999998,2490.0860000000002,603.9300000000001,106059.456
110,5394.15,26.927,2462.8559999999998,603.971,107328.005
111,5368.059,27.29,2461.492,604.016,108604.109
112,5356.006,27.198999999999998,2453.5,604.074,109865.035
113,5322.42,27.182000000000002,2459.099,604.03,111126.152
114,5329.108,26.976,2457.9939999999997,606.437,112365.635
115,5309.052,27.161,2487.205,605.9639999999999,113632.877
116,5316.610000000001,26.815,2478.5789999999997,604.081,114888.788
117,5306.262000000001,27.129,2470.35,604.327,116164.763
118,7152.286999999999,27.823,2458.821,637.8249999999999,115544.104
119,7109.816999999999,27.225,2475.5789999999997,644.407,116815.696
120,7114.76,27.531,2463.12,644.9290000000001,118079.286
121,7086.714,27.489,2454.371,646.292,119358.468
122,7073.9,27.571,2470.159,644.185,120610.386
123,7076.444,27.544,2489.58,647.445,121861.162
124,7078.114,27.277,2475.148,644.1899999999999,123123.085
125,7039.014,27.611,2455.299,644.1410000000001,124429.281
126,7040.573,26.264000000000003,2456.523,646.226,125679.71
127,7022.278,25.815,2496.474,644.1940000000001,126932.068
128,7044.081999999999,34.498,2460.332,645.855,128182.244
129,7011.151,33.116,2476.7659999999996,646.449,129469.925
130,7020.859,26.429000000000002,2476.9809999999998,643.97,130729.862
131,6988.575,26.01,2453.309,646.236,132016.662
132,6951.909000000001,26.061,2474.014,645.943,133286.142
133,6973.504,26.466,2471.266,644.085,134530.46
134,6958.460999999999,28.64,2472.959,644.3439999999999,135800.804
135,6952.673000000001,26.553,2450.51,644.218,137067.341
136,6915.459,25.353,2447.362,644.384,138338.845
137,6893.595,26.223,2451.241,644.19,139592.195
138,6885.909,31.351,2473.654,644.274,140836.177
139,6900.096,25.671,2453.504,646.178,142084.135
140,6867.668,26.887,2471.8540000000003,644.246,143361.13
