query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1
158,166660.946,0.84,1189.878,7.631,6.347,15007.574,1.741,1327.14,2.571
159,167848.562,0.831,1244.417,5.289,6.491,15088.66,1.07,1326.477,2.472
160,169088.766,0.876,1239.06,5.707,6.692,15173.185,1.255,1328.285,2.559
161,170323.986,0.792,1215.34,7.339,6.433,15282.319,1.023,1327.437,2.532
162,171537.294,0.89,1221.363,5.401,6.874,15385.534,1.067,1323.787,2.561
163,172754.398,0.862,1209.492,5.746,6.2,15497.828,0.945,1328.542,2.64
164,173960.07,0.838,1211.058,2.953,6.339,15615.297,1.029,1327.506,2.605
165,175164.285,0.952,1226.09,2.712,6.229,15717.133,0.905,1336.784,2.77
166,176383.504,0.929,1186.769,8.787,6.287,15861.304,1.095,1338.734,2.345
167,177569.728,0.837,1243.081,4.496,6.255,15955.36,0.938,1335.992,2.428
168,178807.119,0.879,1212.822,2.656,6.184,16078.764,0.927,1333.175,2.477
169,180013.262,0.848,1195.857,3.043,6.227,16215.851,0.971,1329.874,2.498
170,181202.516,1.169,1187.155,11.875,6.266,16349.198,0.916,1333.568,2.457
171,182392.104,0.877,1281.798,5.117,6.064,16398.979,1.006,1330.622,2.486
172,183669.414,0.845,1211.781,2.844,6.43,16517.667,0.931,1330.754,2.49
173,184874.613,0.848,1188.644,5.089,6.281,16657.47,0.903,1329.898,2.539
174,186058.796,0.871,1206.045,9.132,6.138,16775.206,0.92,1322.706,2.452
175,187264.432,0.983,1243.363,8.721,6.306,16848.238,1.155,1323.362,2.49
176,188506.973,0.822,1241.452,4.45,6.387,16929.177,0.925,1323.469,2.548
177,189743.038,0.844,1211.862,2.547,6.303,17041.352,1.109,1330.553,2.496
178,190948.049,0.808,1189.666,2.889,6.337,17182.612,1.035,1330.74,2.157
179,192130.848,1.005,1198.172,8.573,6.507,17309.041,0.934,1332.067,2.428
180,193327.928,0.9,1265.155,7.797,6.415,17371.035,0.861,1328.084,2.446
181,194591.506,0.837,1288.014,5.077,6.367,17412.099,0.997,1332.427,2.499
182,195874.827,0.87,1259.777,5.034,6.301,17482.851,0.856,1329.689,2.49
183,197129.989,0.94,1248.494,9.178,6.398,17557.523,0.928,1321.649,2.509
184,198378.473,0.831,1248.838,5.398,6.393,17627.659,0.95,1321.996,2.503
185,199622.854,0.881,1213.341,5.485,6.221,17734.056,0.883,1349.432,2.588
186,200830.314,0.892,1213.397,2.782,6.286,17870.254,1.023,1330.855,2.59
187,202038.192,0.813,1194.442,5.557,6.5,18004.072,0.881,1332.93,2.519
188,203228.914,0.869,1205.723,6.352,6.35,18127.876,0.977,1335.776,2.556
189,204430.61,0.845,1209.434,2.677,6.253,18254.744,0.93,1352.913,2.463
190,205633.33,0.861,1182.744,4.682,6.561,18422.73,1.177,1335.697,2.519
191,206811.698,0.789,1201.185,8.772,6.568,18551.759,0.855,1328.769,2.524
192,208011.682,0.846,1241.282,6.061,7.895,18634.71,1.009,1321.43,2.501
193,209249.772,0.76,1237.341,2.633,6.081,18720.483,0.933,1322.828,2.841
194,210479.966,0.675,1210.675,11.447,6.318,18824.43,1.383,1328.498,2.516
195,211692.17,0.899,1269.222,8.64,6.597,18878.023,1.264,1327.244,2.506
196,212960.833,0.848,1246.759,5.061,6.357,18957.257,0.967,1330.275,2.557
197,214203.249,0.842,1213.446,2.536,6.199,19074.681,1.022,1333.805,2.661
198,215409.551,0.864,1184.053,2.584,6.347,19224.857,1.087,1328.832,2.65
199,216586.355,0.829,1179.996,8.776,6.196,19368.333,0.996,1330.596,2.599
200,217765.44,0.912,1237.392,4.876,6.37,19459.495,1.088,1328.124,2.642
201,218998.369,0.859,1210.76,2.566,6.404,19577.588,1.067,1334.825,2.445
202,220202.096,0.8,1193.636,2.621,6.178,19719.387,1.053,1331.298,2.679
203,221388.758,0.818,1194.912,5.36,6.379,19853.463,0.861,1332.39,2.485
204,222579.038,0.845,1219.524,4.872,6.245,19964.493,0.953,1334.02,2.545
205,223793.79,0.871,1238.343,7.0,6.81,20055.627,0.891,1337.077,2.483
206,225029.526,0.964,1237.739,5.241,6.504,20152.795,0.895,1334.155,2.486
207,226263.05,0.858,1212.994,2.723,6.613,20273.978,1.006,1333.711,2.512
208,227469.139,0.779,1183.114,2.87,6.565,20424.778,0.875,1332.07,2.672
209,228645.524,0.819,1182.267,18.494,6.518,20559.743,0.895,1333.986,2.378
21,1.487,1.223,1229.045,4.601,7.633,1.547,1.939,1350.794,2.475
210,229836.699,1.609,1305.593,5.834,6.732,20584.099,0.932,1332.51,2.497
211,231139.072,0.827,1251.497,5.953,6.51,20662.462,1.046,1329.224,2.462
212,232386.668,0.786,1217.434,2.911,7.009,20773.94,0.984,1335.243,2.353
213,233597.623,0.799,1192.138,2.994,6.525,20917.094,0.872,1336.83,2.494
214,234783.216,0.819,1194.425,7.072,6.596,21055.183,0.848,1333.985,2.484
215,235974.999,1.067,1219.816,4.598,6.872,21167.167,0.973,1338.571,2.389
216,237189.984,0.791,1210.867,4.429,6.399,21293.83,0.849,1331.58,2.349
217,238395.563,0.812,1206.714,8.933,6.289,21411.869,0.986,1334.327,2.555
218,239601.607,0.861,1250.248,5.054,6.6,21493.561,0.977,1329.225,2.431
219,240847.245,0.94,1214.541,2.603,6.732,21608.431,0.928,1328.391,2.447
22,1226.155,0.803,1216.255,8.415,7.679,131.454,0.979,1335.43,2.444
220,242054.833,0.864,1192.331,2.846,6.444,21744.762,0.991,1333.994,2.656
221,243240.319,0.821,1192.454,5.465,6.927,21883.858,0.973,1333.016,2.376
222,244428.422,0.905,1238.07,2.911,6.528,21979.334,0.911,1347.448,2.587
223,245660.172,0.765,1219.196,2.649,6.578,22108.034,1.023,1334.0,2.464
224,246872.313,0.831,1192.878,2.606,6.882,22249.224,0.958,1332.852,2.426
225,248058.069,0.825,1193.016,5.821,6.795,22386.187,0.894,1331.569,2.461
226,249247.616,0.844,1216.489,4.352,6.668,22500.073,0.911,1328.169,2.692
227,250458.669,0.825,1214.204,4.38,6.788,22612.689,1.643,1325.066,2.376
228,251667.922,0.849,1209.323,5.491,6.251,22727.003,1.137,1325.363,2.309
229,252873.478,0.803,1219.277,5.027,6.639,22830.455,1.201,1317.345,2.347
23,2441.825,0.797,1255.454,7.748,7.265,206.563,1.021,1327.635,2.389
230,254087.958,0.912,1217.166,2.548,6.727,22931.054,1.032,1321.045,2.494
231,255298.135,0.863,1195.637,2.842,7.044,23056.306,0.916,1324.733,2.517
232,256486.906,0.94,1191.735,5.298,6.82,23189.396,0.759,1324.446,3.89
233,257674.456,0.821,1218.231,5.847,6.708,23295.132,1.038,1333.297,3.953
234,258888.91,0.81,1219.084,2.577,6.664,23412.349,0.959,1335.167,3.18
235,260100.81,0.83,1194.685,2.607,6.634,23554.792,0.939,1335.752,2.69
236,261288.466,0.841,1191.772,9.119,6.692,23692.531,0.975,1335.086,2.542
237,262479.788,0.852,1239.806,4.62,6.57,23786.571,1.044,1332.918,2.7
238,263714.618,0.81,1208.254,4.488,6.851,23909.586,0.948,1326.66,2.815
239,264917.471,0.83,1215.197,7.054,6.429,24017.497,0.985,1323.964,2.763
24,3695.474,0.83,1242.224,11.076,6.993,284.063,1.033,1327.28,2.291
240,266129.965,0.869,1242.479,5.218,6.136,24097.39,1.03,1324.659,2.94
241,267367.839,0.932,1213.244,5.22,6.252,24207.062,1.138,1326.095,2.777
242,268577.097,0.801,1213.89,8.611,6.31,24314.055,1.093,1324.657,3.011
243,269790.067,0.798,1248.474,5.185,6.282,24388.545,1.019,1326.988,2.894
244,271034.153,0.846,1239.148,3.303,6.97,24475.805,1.157,1329.71,3.067
245,272267.401,0.83,1190.806,2.8,6.444,24615.527,1.063,1332.578,2.344
246,273451.196,0.889,1187.295,10.015,6.602,24753.4,0.946,1329.07,2.553
247,274638.946,0.844,1240.466,4.879,6.039,24840.529,0.984,1323.677,2.522
248,275874.805,0.834,1207.728,2.654,6.275,24956.603,0.92,1325.365,2.631
249,277075.601,0.851,1215.534,2.615,6.275,25066.683,1.034,1331.514,2.535
25,4939.546,0.894,1275.4,4.745,6.62,334.119,1.017,1325.291,2.539
250,278283.819,0.852,1181.774,9.332,6.744,25209.571,0.948,1327.695,2.585
251,279465.604,0.814,1249.136,13.035,7.175,25277.971,0.873,1327.301,2.712
252,280717.975,0.829,1317.345,4.426,8.101,25285.774,0.934,1329.652,2.612
253,282030.2,0.839,1261.274,2.751,11.456,25351.544,0.988,1334.733,2.676
254,283284.547,0.803,1266.115,4.763,6.96,25423.161,0.964,1328.364,2.369
255,284545.831,0.93,1252.43,5.06,6.988,25496.855,0.99,1327.817,2.903
256,285793.764,0.836,1215.795,5.228,6.942,25607.155,0.91,1326.952,3.232
257,287005.132,0.903,1212.515,13.001,7.542,25711.591,0.925,1355.913,2.58
258,288220.936,0.887,1283.404,13.441,9.498,25771.892,1.042,1325.547,2.931
259,289509.37,0.995,1243.434,5.748,7.274,25852.478,0.943,1327.729,2.884
26,6210.386,0.829,1208.614,5.069,6.593,448.229,1.058,1327.377,2.454
260,290749.113,1.092,1209.581,2.834,8.271,25969.909,1.052,1323.05,2.805
261,291951.981,0.868,1184.842,2.819,6.933,26109.997,1.107,1324.861,2.83
262,293130.09,0.788,1186.655,6.498,7.648,26244.433,1.128,1348.729,3.17
263,294313.788,0.871,1216.918,4.877,7.296,26375.462,1.314,1328.614,2.876
264,295525.963,0.883,1208.546,4.66,7.722,26494.96,1.38,1320.917,2.589
265,296729.508,0.801,1207.265,9.09,6.828,26603.808,1.09,1328.372,2.555
266,297936.296,0.865,1245.106,4.742,7.252,26685.063,1.114,1327.551,2.79
267,299176.486,0.794,1210.306,3.054,6.799,26803.096,1.43,1331.778,2.67
268,300379.92,0.83,1184.183,2.846,7.581,26950.474,1.326,1331.619,2.658
269,301557.627,0.808,1181.433,6.053,7.273,27098.318,1.59,1335.201,2.571
27,7414.751,0.895,1214.99,2.579,6.546,560.747,1.069,1326.003,2.77
270,302735.472,0.863,1212.934,3.099,7.496,27220.832,0.903,1333.739,2.817
271,303941.717,0.852,1189.143,2.97,7.69,27365.342,1.024,1333.041,2.501
272,305124.388,0.848,1185.529,13.966,7.475,27502.063,0.909,1336.85,2.385
273,306314.138,0.874,1284.725,5.167,7.713,27551.575,0.984,1333.748,8.06
274,307594.572,0.904,1251.091,4.946,7.201,27641.593,1.108,1334.678,3.008
275,308840.384,0.798,1236.3,2.848,6.864,27740.977,1.12,1333.328,3.087
276,310070.671,0.907,1209.531,2.642,7.12,27865.33,1.252,1332.482,2.694
277,311272.993,0.8,1186.731,2.969,6.878,28011.986,0.98,1331.159,3.095
278,312453.354,0.826,1184.307,5.377,7.59,28156.585,1.096,1329.711,3.066
279,313633.489,0.893,1212.383,5.461,7.016,28273.14,1.076,1327.752,2.466
28,8623.011,0.8,1192.59,4.877,6.742,692.255,1.065,1332.803,2.868
280,314841.669,0.836,1204.108,2.933,7.123,28397.113,0.938,1326.409,2.934
281,316039.163,0.83,1189.846,9.903,6.653,28527.732,1.082,1326.981,2.81
282,317229.368,0.874,1255.001,5.866,6.875,28597.07,1.102,1328.52,2.513
283,318480.553,0.842,1210.722,2.973,6.907,28714.72,0.94,1329.262,2.529
284,319684.67,0.85,1186.139,2.859,6.536,28858.736,1.308,1327.414,2.816
285,320863.972,0.787,1183.618,9.201,7.109,28996.271,1.176,1328.342,2.649
286,322046.985,0.84,1232.985,4.605,6.233,29090.918,1.12,1326.708,2.561
287,323275.305,0.83,1204.743,4.076,7.249,29211.048,1.101,1328.843,2.684
288,324475.235,0.75,1187.636,2.868,6.286,29353.151,1.261,1324.152,2.605
289,325656.106,0.839,1185.175,5.214,6.332,29490.335,1.007,1326.79,2.555
29,9811.227,0.913,1212.096,13.314,6.461,803.065,0.994,1330.9,2.642
290,326836.842,0.88,1240.285,3.125,6.678,29577.842,1.024,1327.702,2.588
291,328071.13,0.938,1192.557,5.081,6.534,29710.801,0.98,1326.758,2.37
292,329259.081,0.849,1212.195,8.886,6.581,29819.051,0.986,1327.538,2.169
293,330470.643,0.888,1251.824,9.847,6.74,29887.451,0.912,1327.245,2.676
294,331722.85,0.799,1251.679,12.917,6.212,29953.696,1.089,1319.452,2.706
295,332976.256,0.905,1283.617,5.574,6.835,29986.658,0.945,1313.44,2.465
296,334257.661,0.923,1222.492,5.587,6.133,30075.348,1.029,1310.291,3.661
297,335476.201,0.857,1219.628,2.624,7.612,30167.18,1.217,1311.014,3.031
298,336688.995,0.759,1192.749,2.737,6.814,30287.447,1.174,1309.486,2.869
299,337874.877,0.818,1198.87,6.643,6.991,30394.737,1.011,1335.754,2.871
30,11027.023,0.856,1285.17,7.284,6.624,844.233,1.053,1330.068,2.79
300,339070.546,1.205,1225.529,4.715,6.714,30503.385,1.111,1307.419,2.483
301,340291.47,0.839,1237.925,2.825,6.864,30572.809,0.962,1310.002,2.474
302,341522.732,0.84,1236.139,2.814,6.875,30646.536,1.321,1310.156,2.871
303,342751.843,0.897,1212.044,5.331,7.885,30742.027,1.599,1366.31,2.585
304,343959.711,0.897,1209.44,5.386,6.997,30897.812,0.98,1310.239,2.682
305,345165.118,0.888,1211.506,2.623,6.423,30997.398,0.944,1309.803,2.71
306,346369.56,0.905,1189.592,2.769,6.944,31117.268,0.914,1308.479,2.562
307,347552.235,0.816,1234.952,2.85,6.634,31191.016,0.958,1312.613,2.839
308,348780.821,0.91,1210.232,6.367,7.053,31289.504,0.917,1313.464,2.947
309,349987.884,0.991,1215.361,4.694,7.047,31385.865,1.598,1313.661,2.791
31,12310.388,0.824,1247.939,4.684,6.862,924.766,1.108,1330.287,3.082
310,351198.951,0.833,1213.293,2.834,6.795,31487.34,1.219,1315.369,2.845
311,352405.717,0.801,1187.513,2.801,6.442,31616.102,1.177,1314.127,2.498
312,353586.273,1.027,1188.594,5.207,6.758,31738.903,1.063,1317.403,2.649
313,354770.473,0.779,1211.578,5.339,6.82,31842.363,1.234,1317.135,2.437
314,355977.902,0.863,1210.588,5.232,6.9,31946.59,0.967,1315.69,2.552
315,357184.031,0.833,1209.83,2.958,7.046,32052.132,1.028,1310.827,2.547
316,358387.351,0.808,1189.03,3.015,7.096,32173.795,1.022,1312.857,2.55
317,359569.92,0.804,1185.812,5.508,7.686,32297.458,0.986,1312.363,2.472
318,360751.756,0.772,1211.083,9.579,6.88,32392.812,1.012,1313.385,2.695
319,361963.066,0.858,1246.047,5.209,6.133,32458.281,0.941,1313.746,2.819
32,13553.723,0.878,1215.442,2.846,7.007,1040.071,1.011,1326.54,2.689
33,14762.725,0.868,1191.506,2.932,6.549,1175.484,1.078,1336.17,2.675
34,15947.724,0.83,1189.22,11.459,6.731,1314.083,1.1,1330.2,2.636
35,17139.083,0.762,1287.16,7.901,6.957,1352.136,0.905,1358.237,2.917
36,18424.643,0.918,1247.303,4.935,6.547,1461.608,0.975,1327.453,2.588
37,19667.538,0.841,1215.004,2.877,6.438,1574.105,0.963,1328.644,2.806
38,20875.844,0.834,1207.416,2.824,6.623,1695.402,1.138,1368.404,2.862
39,22076.522,0.805,1187.235,5.325,6.861,1874.407,1.012,1334.336,2.805
40,23259.633,0.849,1216.923,2.841,6.561,1992.483,1.015,1332.537,2.871
41,24470.181,0.827,1229.195,5.766,6.655,2093.176,1.145,1338.539,3.184
42,25695.693,0.828,1213.1,8.113,6.538,2214.3,1.571,1327.264,2.863
43,26907.584,0.862,1243.164,4.57,7.066,2296.994,1.847,1328.192,2.668
44,28145.723,0.765,1221.911,3.175,6.335,2405.168,1.131,1328.435,2.393
45,29361.562,1.127,1188.1,2.797,6.53,2545.072,0.989,1332.474,2.596
46,30543.514,0.851,1188.97,7.912,6.843,2683.265,1.03,1330.741,2.565
47,31731.133,0.924,1256.107,11.488,6.62,2749.439,1.239,1327.017,2.453
48,32989.507,0.825,1324.641,4.954,6.886,2749.593,1.007,1329.614,2.523
49,34309.772,0.812,1255.608,5.256,6.974,2821.205,1.034,1325.12,2.502
50,35560.995,0.914,1214.872,5.099,6.836,2929.208,0.993,1321.881,3.11
51,36771.815,0.904,1205.425,5.121,8.753,3041.902,1.229,1323.384,2.512
52,37973.908,0.812,1190.117,8.926,6.741,3170.41,1.222,1323.591,2.671
53,39163.6,0.832,1241.085,6.03,6.634,3250.451,1.071,1322.021,2.499
54,40401.009,0.82,1206.649,5.886,6.563,3363.181,1.32,1328.245,2.54
55,41604.16,0.928,1202.668,9.2,6.868,3482.504,1.019,1322.268,2.613
56,42806.801,0.826,1241.012,7.375,6.628,3559.507,1.081,1330.766,2.563
57,44045.593,0.836,1235.259,4.601,6.875,3653.275,1.051,1328.251,2.409
58,45275.781,0.798,1208.294,4.723,6.899,3771.509,0.99,1327.224,2.481
59,46479.006,0.833,1198.911,7.483,6.79,3895.222,0.936,1327.024,2.624
60,47676.393,0.85,1244.999,4.457,6.571,3976.004,1.045,1326.087,2.47
61,48916.238,0.768,1213.005,2.799,6.653,4089.22,1.059,1319.224,2.55
62,50122.419,0.808,1189.024,2.599,6.459,4220.168,0.986,1320.885,2.694
63,51304.523,0.877,1186.885,7.207,6.715,4349.711,1.051,1324.588,2.894
64,52489.108,0.86,1231.001,5.451,6.656,4441.303,1.004,1330.21,2.982
65,53715.994,0.836,1208.946,2.748,6.463,4563.454,1.085,1330.619,2.974
66,54918.012,0.819,1183.893,2.775,6.478,4710.954,1.033,1333.897,2.836
67,56095.187,0.847,1182.989,6.55,6.836,4858.341,1.076,1327.988,2.765
68,57274.842,0.852,1216.052,4.423,6.717,4969.47,1.012,1327.24,3.028
69,58486.093,0.941,1212.616,4.542,6.48,5083.171,1.044,1333.388,2.478
70,59693.483,0.841,1211.611,9.118,6.571,5198.533,0.987,1348.223,2.921
71,60904.761,0.85,1254.147,4.37,6.647,5291.476,1.167,1330.174,2.684
72,62153.602,0.848,1212.465,2.854,6.429,5409.786,0.968,1329.065,2.848
73,63359.695,0.806,1187.641,2.742,6.82,5551.916,1.165,1333.756,2.526
74,64540.314,0.811,1191.29,5.877,8.324,5690.189,0.991,1364.854,2.54
75,65727.887,1.58,1218.523,5.43,7.022,5834.536,1.092,1336.038,2.525
76,66943.029,1.503,1237.991,2.619,7.179,5932.236,0.943,1335.793,2.536
77,68172.882,0.881,1193.955,5.301,6.971,6072.053,0.99,1336.879,2.557
78,69364.312,0.902,1209.704,7.896,6.604,6194.678,1.013,1344.032,2.554
79,70572.515,0.804,1234.194,4.514,6.782,6302.931,2.25,1333.797,2.41
80,71802.115,0.886,1256.048,4.989,6.543,6379.822,1.457,1332.462,2.45
81,73053.779,0.795,1241.697,2.666,6.636,6470.927,1.198,1329.173,2.42
82,74288.756,0.86,1241.337,7.046,6.308,6554.849,0.971,1328.594,2.477
83,75527.609,0.842,1265.705,2.425,6.23,6618.255,1.179,1329.764,2.492
84,76785.892,0.889,1263.029,2.654,6.355,6685.311,1.029,1330.567,2.45
85,78041.973,0.848,1242.07,7.1,6.426,6769.589,0.962,1327.806,2.39
86,79281.488,0.882,1287.174,4.977,6.468,6808.224,0.947,1329.599,2.702
87,80564.754,0.903,1260.73,5.033,5.983,6875.766,1.092,1328.709,2.451
88,81821.017,0.734,1250.505,5.199,6.391,6951.748,0.983,1328.603,2.571
89,83066.777,0.87,1211.723,5.324,6.176,7066.821,0.968,1331.425,2.577
90,84274.427,1.116,1213.461,7.921,6.156,7179.698,0.994,1330.001,2.533
91,85486.178,0.868,1236.341,5.57,6.354,7270.648,1.008,1329.421,2.388
92,86718.502,0.857,1212.101,5.626,6.432,7385.199,0.937,1329.092,2.591
93,87926.465,0.826,1213.965,8.857,6.456,7494.529,0.973,1327.808,2.814
94,89139.762,1.133,1236.272,5.82,7.446,7582.299,1.05,1329.224,2.67
95,90373.349,0.778,1213.342,2.781,6.409,7698.898,1.564,1330.55,2.834
96,91580.071,0.921,1190.864,2.791,6.154,7839.795,0.962,1329.416,2.797
97,92764.087,0.83,1192.264,4.987,6.107,7975.104,0.996,1329.552,2.736
98,93951.496,0.843,1218.489,5.104,6.67,8083.638,1.196,1331.48,2.874
99,95165.506,0.882,1210.843,4.912,6.309,8203.203,1.046,1332.392,2.83
