query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1
170,12122.034,10.873,1232.956,148.608,80699.737,1238.143,6.113,1218.859,2.798
171,12109.912,10.873,1232.955,148.63,81951.768,1251.036,9.915,1222.306,11.635
172,12098.143,10.872,1232.955,148.649,81955.997,1246.802,9.907,1222.302,21.436
173,12086.013,10.872,1232.954,148.667,81962.049,1240.737,9.903,1222.301,21.473
174,12074.53,10.872,1232.953,148.685,83216.786,1239.458,5.997,1221.227,4.667
175,12062.361,10.871,1232.953,148.703,84474.581,1253.046,9.686,1244.998,10.85
176,12050.854,10.871,1232.952,148.718,84478.903,1248.719,9.682,1244.994,21.434
177,12038.769,10.871,1232.95,148.733,84479.482,1248.128,9.683,1244.991,21.473
178,12026.953,10.871,1232.949,148.747,85740.987,1262.546,6.257,1220.293,7.334
179,12014.857,10.871,1232.948,148.761,87022.087,1253.685,9.714,1270.262,11.497
180,12003.33,10.871,1232.947,148.774,87022.527,1253.242,9.71,1270.259,20.798
181,11991.401,10.871,1232.946,148.787,87027.893,1247.864,9.71,1270.258,20.836
182,13372.027,7.737,1249.098,139.231,86894.735,1285.928,6.153,1215.723,2.69
183,13359.947,7.738,1249.095,142.563,88192.014,1247.724,10.011,1221.505,11.358
184,13348.073,7.738,1249.094,142.582,88200.776,1238.952,10.008,1221.502,20.884
185,13334.834,7.737,1249.093,142.6,88201.335,1238.377,10.007,1221.501,20.925
186,13324.313,7.738,1249.092,142.619,89454.425,1237.488,6.293,1229.124,2.468
187,13312.813,7.736,1249.091,142.64,90710.2,1257.248,10.376,1249.557,11.511
188,13300.888,7.736,1249.09,142.658,90713.709,1253.729,10.372,1249.556,19.265
189,13289.151,7.737,1249.088,142.672,90714.186,1253.239,10.372,1249.555,19.303
190,13276.831,7.736,1249.088,142.685,91981.014,1265.43,6.867,1227.705,2.308
191,13265.376,7.735,1249.086,142.701,93267.596,1249.327,10.274,1217.848,11.092
192,13253.567,7.736,1249.085,142.714,93272.541,1244.382,10.266,1217.846,19.325
193,13241.921,7.736,1249.084,142.728,93273.108,1243.806,10.263,1217.844,19.363
194,13229.924,7.736,1249.083,142.742,94534.738,1229.436,5.063,1213.203,2.39
195,13218.077,7.735,1249.081,142.757,95783.805,1240.298,10.235,1219.347,11.286
196,13206.391,7.735,1249.08,142.77,95788.758,1235.345,10.227,1219.344,19.832
197,13194.309,7.735,1249.079,142.786,95789.327,1234.769,10.22,1219.343,19.868
198,14581.576,7.702,1254.721,149.186,95628.2,1233.879,6.866,1220.347,2.724
199,14569.767,7.703,1254.717,152.513,96881.077,1251.428,10.114,1223.435,17.098
200,14558.008,7.703,1254.716,152.53,96884.807,1247.692,10.108,1223.433,31.243
201,14546.389,7.704,1254.714,152.543,96885.39,1247.101,10.104,1223.432,31.313
202,14533.724,7.704,1254.713,152.556,98150.812,1246.278,6.288,1284.263,2.598
203,14521.662,7.704,1254.712,152.569,99418.162,1318.052,9.992,1239.97,12.605
204,14509.733,7.704,1254.71,152.589,99423.299,1312.912,9.982,1239.967,22.863
205,14497.95,7.704,1254.709,152.605,99423.781,1312.419,9.978,1239.966,22.9
206,14486.243,7.704,1254.708,152.62,100750.246,1258.584,7.967,1240.415,2.842
207,14474.448,7.704,1254.707,152.633,102026.43,1267.875,9.883,1226.055,8.615
208,14462.66,7.704,1254.706,152.647,102030.09,1264.216,9.873,1226.054,17.104
209,14450.837,7.704,1254.705,152.66,102030.27,1264.028,9.869,1226.053,17.143
21,1.457,1.236,1233.313,7.601,16.306,1.366,1.998,1358.888,2.434
210,14438.795,7.705,1254.704,152.674,103309.112,1238.042,6.403,1230.803,2.621
211,14426.848,7.704,1254.702,152.688,104561.047,1263.284,9.79,1252.044,11.229
212,14414.908,7.705,1254.701,152.701,104565.382,1258.951,9.78,1252.042,22.778
213,14403.338,7.705,1254.699,152.718,104569.217,1255.105,9.776,1252.041,22.82
214,15806.215,12.865,1246.765,142.869,104436.261,1270.305,5.85,1241.591,4.207
215,15794.43,12.866,1246.762,147.652,105716.885,1277.111,8.323,1223.931,13.712
216,15782.657,12.866,1246.761,147.669,105721.698,1272.299,8.309,1223.929,21.783
217,15770.586,12.866,1246.76,147.685,105727.013,1266.973,8.305,1223.928,21.822
218,15758.761,12.867,1246.758,147.7,107012.284,1235.54,7.593,1228.093,2.677
219,15746.93,12.867,1246.757,147.715,108266.214,1258.064,9.944,1222.923,11.543
22,1241.486,2.843,1277.812,170.438,70.704,16.954,20.225,1338.226,2.502
220,15735.172,12.867,1246.756,147.73,108275.605,1248.672,9.936,1222.923,21.096
221,15723.208,12.867,1246.755,147.744,108276.182,1248.087,9.931,1222.922,21.137
222,15711.626,12.866,1246.755,147.758,109540.175,1237.853,10.6,1220.922,2.675
223,15699.735,12.867,1246.752,147.773,110797.972,1252.778,8.444,1220.644,17.159
224,15687.929,12.866,1246.751,147.788,110801.942,1248.802,8.439,1220.642,27.349
225,15676.136,12.866,1246.75,147.804,110802.504,1248.226,8.449,1220.63,27.38
226,15664.038,12.866,1246.749,147.817,112063.833,1243.16,7.428,1255.057,2.673
227,15652.169,12.867,1246.748,147.831,113321.551,1289.146,8.668,1220.493,10.689
228,15640.346,12.867,1246.746,147.846,113335.125,1275.573,8.658,1220.49,20.143
229,15628.495,12.866,1246.746,147.858,113335.711,1274.979,8.655,1220.489,20.183
23,1229.751,2.832,1277.812,178.967,84.859,1402.34,12.596,1245.146,13.438
230,17023.65,7.733,1236.483,143.555,113237.631,1234.834,5.557,1215.966,3.163
231,17012.029,7.729,1236.483,147.127,114483.167,1248.468,9.698,1226.122,10.284
232,17000.078,7.728,1236.482,147.143,114487.689,1243.945,9.688,1226.12,32.222
233,16988.14,7.73,1236.48,147.16,114491.701,1239.92,9.685,1226.119,32.261
234,16976.324,7.73,1236.479,147.174,115745.907,1253.481,7.837,1226.043,4.622
235,16964.412,7.729,1236.478,147.189,117016.297,1266.907,9.713,1246.702,12.616
236,16952.682,7.729,1236.477,147.203,117028.937,1254.268,9.702,1246.701,25.199
237,16940.848,7.729,1236.476,147.218,117029.596,1253.599,9.698,1246.701,25.238
238,16928.911,7.729,1236.475,147.232,118299.825,1264.776,5.647,1225.559,2.3
239,16917.207,7.73,1236.473,147.246,119582.137,1253.812,9.697,1225.731,11.175
24,1217.98,2.827,1277.812,179.004,92.976,1394.197,12.592,1245.142,27.317
240,16905.344,7.731,1236.472,147.26,119586.362,1249.588,9.687,1225.729,20.208
241,16893.566,7.731,1236.47,147.275,119586.914,1249.027,9.683,1225.727,20.247
242,16881.61,7.73,1236.47,147.289,120851.931,1239.45,5.095,1220.982,2.425
243,16783.099,7.731,1236.468,147.304,122108.343,1247.705,9.691,1226.878,13.915
244,16782.975,7.73,1236.467,147.326,122112.723,1243.318,9.682,1226.875,23.038
245,16605.067,7.728,1236.466,147.342,122116.733,1239.297,9.679,1226.873,23.077
246,17996.079,8.027,1220.015,160.633,121982.303,1244.818,6.83,1223.902,2.769
247,17995.991,8.027,1220.012,164.083,123243.04,1250.172,9.855,1225.869,17.498
248,17995.914,8.026,1220.011,164.104,123243.53,1249.677,9.844,1225.866,28.352
249,17995.842,8.027,1220.009,164.118,123247.479,1245.719,9.841,1225.864,28.389
25,1206.084,2.823,1277.812,179.034,93.071,1394.075,12.59,1245.141,27.356
250,17994.11,8.027,1220.008,164.138,124507.539,1249.466,5.677,1225.404,3.039
251,17989.951,8.026,1220.007,164.155,125779.462,1248.068,9.735,1226.081,11.349
252,17983.5,8.026,1220.006,164.172,125779.609,1247.912,9.733,1226.078,19.558
253,17983.369,8.026,1220.004,164.194,125783.77,1243.731,9.733,1226.077,19.595
254,17981.264,8.026,1220.003,164.211,127041.738,1240.944,5.032,1239.036,2.808
255,17981.173,8.026,1220.002,164.229,128301.0,1265.323,9.712,1228.916,13.137
256,17981.109,8.026,1220.001,164.246,128304.681,1261.64,9.702,1228.914,22.599
257,17981.051,8.027,1220.0,164.26,128305.324,1260.988,9.698,1228.913,22.641
258,17980.999,8.027,1219.999,164.274,129580.272,1247.062,5.279,1256.245,2.852
259,17980.947,8.031,1219.993,164.29,130845.624,1287.598,8.34,1224.396,10.544
26,1194.307,2.82,1277.812,179.064,1516.081,1255.901,7.379,1244.808,2.438
260,17980.896,8.03,1219.993,164.306,130846.301,1286.92,8.329,1224.395,19.923
261,17980.847,8.03,1219.992,164.32,130852.995,1280.217,8.324,1224.395,19.962
262,19372.495,7.868,1217.947,136.604,130785.031,1238.601,5.974,1216.926,2.69
263,19372.154,7.866,1217.947,145.255,132033.329,1244.427,9.613,1231.444,14.198
264,19372.087,7.866,1217.946,145.3,132033.445,1244.28,9.605,1231.44,24.302
265,19371.777,7.866,1217.945,145.335,132037.426,1240.268,9.602,1231.439,24.336
266,19371.712,7.866,1217.944,145.37,133291.427,1251.423,5.515,1247.592,2.512
267,19366.606,7.866,1217.942,145.406,134561.05,1275.625,8.72,1218.37,11.061
268,19354.383,7.86,1217.942,145.435,134561.449,1275.206,8.716,1218.367,19.888
269,19342.528,7.86,1217.941,145.471,134565.745,1270.876,8.714,1218.368,19.927
27,1182.689,2.816,1277.812,179.093,2789.117,1281.824,11.099,1236.149,12.875
270,19330.526,7.86,1217.94,145.501,135851.751,1231.635,5.664,1225.035,2.515
271,19318.597,7.86,1217.939,145.532,137101.727,1248.129,8.717,1222.936,10.241
272,19306.908,7.861,1217.938,145.566,137102.362,1247.475,8.706,1222.935,19.45
273,19294.739,7.86,1217.936,145.6,137106.794,1243.015,8.703,1222.932,19.487
274,19283.084,7.86,1217.935,145.635,138363.828,1236.864,5.383,1211.372,2.572
275,19270.977,7.86,1217.934,145.667,139619.236,1242.048,9.562,1225.335,9.873
276,19259.42,7.86,1217.933,145.703,139623.173,1238.115,9.527,1225.333,27.091
277,19247.504,7.86,1217.931,145.733,139623.694,1237.578,9.515,1225.332,27.126
278,20606.445,5.322,1211.2,144.686,139522.01,1240.548,6.766,1225.793,2.365
279,20594.701,5.314,1211.198,148.659,140788.072,1246.2,9.825,1223.45,10.488
28,1170.808,2.812,1277.812,179.12,2789.62,1281.308,11.091,1236.146,22.542
280,20582.623,5.31,1211.199,148.676,140788.264,1245.997,9.823,1223.448,20.42
281,20571.09,5.307,1211.198,148.691,140788.562,1245.686,9.822,1223.447,20.459
282,20559.032,5.305,1211.197,148.707,142046.062,1241.701,14.493,1240.382,2.458
283,20547.267,5.301,1211.196,148.725,143301.375,1273.601,9.812,1223.855,14.21
284,20535.473,5.298,1211.197,148.738,143308.149,1266.828,9.802,1223.853,21.769
285,20523.587,5.295,1211.197,148.753,143312.547,1262.419,9.8,1223.851,21.807
286,20511.665,5.293,1211.196,148.768,144588.341,1241.867,7.511,1260.059,2.285
287,20500.031,5.289,1211.195,148.783,145847.228,1289.469,8.073,1222.322,10.425
288,20488.157,5.286,1211.195,148.799,145851.246,1285.449,8.063,1222.321,19.497
289,20476.119,5.282,1211.195,148.812,145851.807,1284.88,8.058,1222.321,19.537
29,1158.989,2.809,1277.812,179.148,2801.838,1269.067,11.087,1236.161,22.563
290,20464.382,5.28,1211.194,148.827,147151.245,1235.119,5.037,1254.644,2.606
291,20452.344,5.28,1211.19,148.842,148404.897,1278.026,9.747,1229.748,13.508
292,20440.787,5.278,1211.189,148.863,148405.562,1277.355,9.738,1229.744,30.028
293,20428.857,5.275,1211.189,148.877,148409.901,1273.007,9.733,1229.745,30.065
294,21782.095,7.618,1260.546,153.126,148280.323,1251.034,6.578,1271.132,2.45
295,21770.25,7.614,1260.544,155.603,149542.583,1286.69,8.522,1222.294,8.332
296,21758.304,7.614,1260.543,155.621,149547.28,1281.989,8.513,1222.292,17.811
297,21746.266,7.614,1260.541,155.638,149551.64,1277.617,8.509,1222.291,17.849
298,21734.478,7.614,1260.54,155.668,150843.44,1234.23,4.693,1241.202,2.621
299,21722.747,7.607,1260.539,155.683,152092.043,1270.974,10.109,1230.435,14.239
30,1146.678,2.806,1277.812,179.176,4084.027,1256.451,8.2,1226.243,2.533
300,21709.155,7.607,1260.538,155.696,152099.638,1263.381,10.1,1230.431,24.605
301,21699.081,7.607,1260.537,155.711,152100.109,1262.9,10.096,1230.43,24.639
302,21687.22,7.607,1260.535,155.726,153377.017,1250.722,14.094,1228.283,2.858
303,21675.204,7.608,1260.533,155.74,154650.783,1258.596,9.955,1243.25,11.828
304,21663.392,7.607,1260.533,155.752,154654.745,1254.627,9.954,1243.247,21.325
305,21651.386,7.608,1260.531,155.766,154655.33,1254.031,9.954,1243.245,21.364
306,21639.716,7.607,1260.53,155.78,155925.947,1257.755,8.474,1233.019,2.809
307,21627.986,7.606,1260.529,155.794,157201.904,1261.946,9.506,1225.365,13.044
308,21616.219,7.604,1260.529,155.808,157202.425,1261.427,9.494,1225.363,23.672
309,21604.059,7.604,1260.526,155.822,157207.0,1256.843,9.492,1225.362,23.709
31,1135.247,2.799,1277.812,179.205,5356.121,1259.724,10.133,1234.801,13.085
310,23015.917,5.451,1213.1,71.695,157186.46,1245.825,9.267,1255.041,5.568
311,23004.074,5.451,1213.097,71.818,157190.068,1242.105,9.26,1255.037,62.534
312,22992.371,5.45,1213.096,71.839,158453.257,1305.092,9.506,1249.175,30.364
313,22980.592,5.451,1213.095,71.858,158453.389,1305.048,9.403,1249.174,43.919
314,22968.716,5.45,1213.094,71.874,158455.607,1302.821,9.397,1249.173,43.956
315,22957.176,5.45,1213.093,71.891,158458.026,1300.387,9.395,1249.173,43.981
316,22945.042,5.451,1213.092,71.909,158458.377,1300.021,9.392,1249.173,44.005
317,22933.294,5.451,1213.091,71.926,159775.215,1285.502,8.347,1248.58,4.888
318,22921.166,5.451,1213.09,71.941,159775.72,1284.993,8.342,1248.576,10.254
319,22909.694,5.451,1213.088,71.958,161084.692,1243.034,4.781,1235.747,2.626
32,1123.324,2.794,1277.813,179.234,5356.601,1259.23,10.124,1234.798,22.77
33,1111.718,2.791,1277.813,179.261,5361.533,1254.275,10.121,1234.797,22.81
34,1099.875,2.788,1277.813,179.289,6628.976,1254.327,8.955,1237.173,2.604
35,1088.132,2.784,1277.813,179.318,7903.377,1279.553,10.847,1242.024,14.33
36,1076.18,2.781,1277.812,179.357,7903.511,1279.395,10.838,1242.022,25.801
37,1064.297,2.78,1277.81,179.385,7904.02,1278.864,10.834,1242.02,25.843
38,2511.636,7.59,1260.583,169.494,7758.755,1265.562,6.102,1255.627,4.778
39,2499.929,7.577,1260.581,172.886,9038.735,1285.827,10.291,1254.199,12.231
40,2488.048,7.574,1260.579,172.903,9038.88,1285.678,10.281,1254.199,20.237
41,2476.584,7.571,1260.578,172.918,9039.202,1285.347,10.276,1254.198,20.275
42,2464.652,7.569,1260.577,172.932,10334.243,1274.827,6.583,1231.537,4.931
43,2452.956,7.566,1260.576,172.946,11626.809,1263.037,10.369,1259.254,11.976
44,2440.97,7.564,1260.574,172.96,11627.073,1262.773,10.359,1259.252,20.311
45,2429.161,7.561,1260.574,172.974,11627.491,1262.345,10.356,1259.251,20.352
46,2417.778,7.558,1260.573,172.986,12900.833,1278.738,5.324,1233.117,2.747
47,2405.899,7.556,1260.572,173.0,14197.222,1263.363,9.903,1235.665,12.229
48,2394.119,7.554,1260.571,173.012,14199.666,1260.922,9.894,1235.662,22.499
49,2382.265,7.552,1260.57,173.024,14200.138,1260.443,9.89,1235.661,22.553
50,2370.389,7.549,1260.568,173.038,15477.359,1251.091,5.668,1228.349,2.692
51,2358.669,7.547,1260.567,173.05,16746.823,1256.128,9.089,1230.745,12.02
52,2346.815,7.544,1260.566,173.063,16747.379,1255.567,9.085,1230.743,21.974
53,2335.158,7.542,1260.564,173.076,16747.717,1255.218,9.086,1230.741,22.008
54,3764.241,7.665,1226.856,144.358,16636.706,1249.313,5.78,1245.332,2.77
55,3752.443,7.664,1226.854,147.852,17905.262,1267.803,11.141,1229.38,8.797
56,3740.532,7.664,1226.853,147.868,17905.515,1267.542,11.138,1229.378,18.3
57,3728.683,7.664,1226.852,147.882,17905.957,1267.089,11.136,1229.379,18.336
58,3716.889,7.664,1226.851,147.896,19186.354,1245.325,5.318,1230.007,2.7
59,3704.763,7.661,1226.849,147.91,20450.71,1256.411,8.916,1251.819,8.8
60,3693.441,7.662,1226.847,147.924,20453.393,1253.722,8.913,1251.817,18.962
61,3681.654,7.663,1226.847,147.936,20453.76,1253.343,8.912,1251.816,19.001
62,3669.846,7.663,1226.845,147.95,21719.216,1267.396,5.579,1210.428,5.636
63,3658.098,7.663,1226.844,147.963,23005.354,1241.476,10.117,1238.695,8.609
64,3645.968,7.663,1226.843,147.976,23005.692,1241.14,10.106,1238.694,18.164
65,3634.486,7.664,1226.841,147.989,23006.162,1240.662,10.102,1238.694,18.203
66,3622.495,7.663,1226.84,148.003,24259.922,1253.683,6.364,1208.449,2.847
67,3610.809,7.665,1226.838,148.016,25531.776,1236.766,10.28,1213.119,11.048
68,3598.746,7.664,1226.838,148.029,25532.028,1236.514,10.272,1213.116,20.218
69,3587.236,7.664,1226.837,148.042,25532.492,1236.04,10.271,1213.115,20.255
70,4957.375,7.902,1221.761,176.631,25376.591,1229.412,10.262,1223.89,2.574
71,4945.904,7.902,1221.757,180.352,26620.598,1257.166,9.556,1210.418,14.384
72,4934.08,7.901,1221.757,180.367,26623.219,1254.536,9.554,1210.415,23.781
73,4922.126,7.901,1221.755,180.384,26623.696,1254.045,9.553,1210.414,23.82
74,4910.365,7.901,1221.754,180.397,27890.707,1230.604,14.418,1280.491,2.671
75,4898.588,7.901,1221.752,180.411,29139.492,1317.872,9.909,1283.768,8.502
76,4886.798,7.901,1221.751,180.424,29142.278,1315.082,9.905,1283.766,30.354
77,4873.287,7.901,1221.75,180.437,29142.458,1314.89,9.906,1283.765,30.379
78,4863.026,7.9,1221.75,180.451,30468.818,1312.306,6.556,1224.485,2.44
79,4851.178,7.902,1221.747,180.462,31802.241,1263.906,9.438,1219.768,17.155
80,4839.231,7.902,1221.746,180.474,31802.932,1263.227,9.419,1219.766,25.266
81,4827.422,7.903,1221.744,180.488,31803.254,1262.896,9.415,1219.765,25.304
82,4815.708,7.901,1221.743,180.5,33086.844,1233.552,7.082,1226.715,2.712
83,4803.71,7.9,1221.744,180.51,34340.309,1255.524,7.855,1215.208,16.995
84,4791.836,7.9,1221.742,180.522,34347.266,1248.565,7.848,1215.208,26.107
85,4780.1,7.9,1221.741,180.535,34347.463,1248.358,7.846,1215.207,26.144
86,6177.929,7.692,1220.764,148.768,34232.72,1235.207,6.585,1226.547,2.408
87,6166.206,7.691,1220.762,157.481,35477.407,1233.578,7.706,1220.289,17.043
88,6154.443,7.691,1220.761,157.518,35477.874,1233.087,7.696,1220.288,25.369
89,6142.471,7.692,1220.76,157.548,35486.26,1224.672,7.694,1220.288,25.408
90,6130.834,7.693,1220.758,157.593,36728.246,1235.821,6.944,1221.704,2.37
91,6119.051,7.692,1220.758,157.62,37982.93,1241.609,9.75,1224.322,12.124
92,6107.391,7.693,1220.766,157.639,37987.479,1237.046,9.741,1224.319,21.775
93,6095.509,7.693,1220.765,157.666,37993.839,1230.664,9.736,1224.319,21.817
94,6083.775,7.693,1220.764,157.696,39239.053,1241.089,6.603,1216.666,2.463
95,6071.716,7.69,1220.763,157.727,40498.288,1251.778,9.981,1227.234,11.417
96,6060.232,7.691,1220.762,157.758,40498.413,1251.636,9.977,1227.227,22.054
97,6048.417,7.692,1220.76,157.787,40502.298,1247.727,9.973,1227.226,22.09
98,6036.471,7.69,1220.759,157.815,41764.151,1244.946,6.144,1224.271,2.538
99,6024.583,7.69,1220.758,157.842,43027.189,1244.392,9.25,1220.581,10.144
