query_id,router_enqueue->router_dequeue,router_dequeue->worker_start,worker_start->worker_done,worker_done->router_recv_result,router_recv_result->router_enqueue
100,7256.6269999999995,16.935,2441.334,179.431,43027.61
101,7240.156,16.933,2441.3320000000003,179.49599999999998,43031.845
102,8609.94,14.495000000000001,2437.865,149.81900000000002,42914.181
103,8607.628,17.994,2449.293,164.37,44167.447
104,8588.791000000001,17.98,2449.29,176.282,44174.428
105,8570.102,17.973,2449.2879999999996,176.342,44180.965
106,8574.978,14.19,2460.888,154.193,45429.951
107,8581.771,17.597,2444.594,160.053,46696.455
108,8562.732,17.593,2444.589,169.711,46703.161
109,8545.034,17.597,2444.581,169.77300000000002,46709.591
110,8515.923999999999,13.649000000000001,2437.9809999999998,156.529,47979.95
111,8517.221,17.87,2468.306,166.832,49237.051
112,8497.931,17.864,2468.302,178.265,49244.274
113,8480.998,17.862000000000002,2468.299,178.308,49249.189
114,8504.458999999999,14.044,2470.422,154.488,50499.915
115,8516.138,17.596,2440.132,161.29999999999998,51790.952
116,8500.294,17.578,2440.1279999999997,176.02599999999998,51795.173
117,8487.917,17.568,2440.126,176.098,51795.73
118,9799.501,14.591999999999999,2450.4359999999997,148.243,51733.383
119,9814.186,17.845,2489.929,160.87199999999999,52976.288
120,9791.563999999998,17.835,2489.925,170.869,52986.943
121,9772.985,17.83,2489.923,170.936,52993.719
122,9797.661,14.850999999999999,2473.4700000000003,153.026,54254.292
123,9782.783000000001,23.570999999999998,2446.3419999999996,163.16899999999998,55554.611
124,9764.273,23.557,2446.339,176.332,55561.374
125,9745.704000000002,23.553,2446.337,176.396,55567.975
126,9715.195,14.3,2471.464,155.161,56851.21
127,9730.2,17.653,2468.982,165.059,58116.345
128,9714.498,17.642,2468.98,173.757,58124.236
129,9696.025000000001,17.639000000000003,2468.978,173.821,58130.8
130,9678.271999999999,15.269,2489.6229999999996,153.55599999999998,59415.687
131,9701.824,17.877,2453.809,163.005,60693.305
132,9682.277,17.868,2453.8050000000003,172.691,60701.33
133,9662.02,17.866,2453.8019999999997,172.752,60709.834
134,10999.854,19.119999999999997,2459.2439999999997,145.925,60612.894
135,10996.569,22.152,2491.214,159.247,61875.045
136,10979.446,22.137999999999998,2491.21,169.599,61880.314
137,10958.99,22.134,2491.2070000000003,169.666,61888.983
138,10975.987,18.422,2474.137,150.025,63147.118
139,10951.605000000001,22.667,2463.148,158.982,64437.66
140,10936.209,22.658,2463.142,170.384,64441.02
141,10923.985,22.651,2463.1409999999996,170.434,64441.408
142,10906.82,22.168,2462.6980000000003,150.0,65707.269
143,10908.616,22.012999999999998,2459.895,161.701,66971.632
144,10895.921,22.006,2459.893,170.806,66972.401
145,10879.644,22.003999999999998,2459.889,170.86100000000002,66976.85
146,10856.699999999999,24.211,2480.9579999999996,150.111,68244.779
147,10879.599,20.904,2455.926,157.54999999999998,69507.132
148,10867.783,20.897,2455.923,166.627,69507.278
149,10851.927,20.894,2455.922,166.67999999999998,69511.311
150,12195.47,14.965,2453.0730000000003,165.12,69405.291
151,12211.242999999999,17.459,2449.258,179.262,70649.934
152,12194.758,17.448999999999998,2449.255,188.90699999999998,70654.651
153,12179.019,17.447,2449.251,188.97400000000002,70658.75
154,12157.569,14.274000000000001,2470.516,170.58,71926.058
155,12164.435,15.993,2452.0420000000004,174.06500000000003,73185.09
156,12142.059,15.983,2452.0389999999998,187.56,73195.783
157,12129.397,15.981,2452.035,187.632,73196.457
158,12110.633,12.671,2449.206,170.614,74460.973
159,12106.985,17.496,2469.995,176.15200000000002,75733.498
160,12091.153,17.486,2469.992,186.359,75737.543
161,12079.042000000001,17.483,2469.99,186.412,75738.019
162,12077.390000000001,12.852,2441.874,171.223,77004.189
163,12058.609,17.237000000000002,2476.659,175.915,78280.477
164,12042.314999999999,17.228,2476.6549999999997,184.32399999999998,78284.874
165,12030.28,17.226,2476.6530000000002,184.379,78285.01
166,13436.94,16.523,2452.8410000000003,148.15300000000002,78155.584
167,13394.686,20.545,2458.3900000000003,161.739,79444.01
168,13382.481,20.536,2458.386,170.035,79444.577
169,13366.356,20.532,2458.385,170.092,79448.806
170,13360.177,16.986,2451.8149999999996,151.406,80699.737
171,13360.948,20.787999999999997,2455.261,160.265,81951.768
172,13344.945,20.779,2455.2569999999996,170.085,81955.997
173,13326.75,20.775,2455.255,170.14,81962.049
174,13313.988000000001,16.869,2454.1800000000003,153.352,83216.786
175,13315.407000000001,20.557000000000002,2477.951,159.553,84474.581
176,13299.573,20.553,2477.946,170.152,84478.903
177,13286.897,20.554000000000002,2477.941,170.20600000000002,84479.482
178,13289.499,17.128,2453.242,156.08100000000002,85740.987
179,13268.542,20.585,2503.21,160.25799999999998,87022.087
180,13256.572,20.581000000000003,2503.206,169.572,87022.527
181,13239.265,20.581000000000003,2503.2039999999997,169.623,87027.893
182,14657.955,13.89,2464.821,141.921,86894.735
183,14607.671,17.749,2470.6000000000004,153.921,88192.014
184,14587.025,17.746,2470.596,163.466,88200.776
185,14573.211000000001,17.744,2470.594,163.525,88201.335
186,14561.801,14.031,2478.2160000000003,145.087,89454.425
187,14570.061,18.112,2498.648,154.15099999999998,90710.2
188,14554.617,18.108,2498.6459999999997,161.923,90713.709
189,14542.39,18.109,2498.643,161.975,90714.186
190,14542.261,14.603,2476.7929999999997,144.993,91981.014
191,14514.703,18.009,2466.934,153.793,93267.596
192,14497.948999999999,18.002,2466.931,162.039,93272.541
193,14485.727,17.999,2466.928,162.091,93273.108
194,14459.36,12.799,2462.286,145.13199999999998,94534.738
195,14458.375,17.97,2468.428,154.043,95783.805
196,14441.735999999999,17.962,2468.424,162.602,95788.758
197,14429.078,17.955000000000002,2468.422,162.654,95789.327
198,15815.454999999998,14.568,2475.068,151.91,95628.2
199,15821.195,17.817,2478.152,169.611,96881.077
200,15805.7,17.811,2478.149,183.773,96884.807
201,15793.49,17.808,2478.1459999999997,183.856,96885.39
202,15780.002,13.992,2538.9759999999997,155.15400000000002,98150.812
