query_id,router_enqueue_0->router_dequeue_0,router_dequeue_0->worker_start_0,worker_start_0->worker_done_0,worker_done_0->router_recv_result_0,router_recv_result_0->router_enqueue_1,router_enqueue_1->router_dequeue_1,router_dequeue_1->worker_start_1,worker_start_1->worker_done_1,worker_done_1->router_recv_result_1
152,86394.238,3.658,1316.621,16.355,14.398,310.068,2.159,1246.635,5.145
153,86382.244,3.648,1316.623,18.517,12.796,309.521,2.145,1246.636,8.878
154,87709.196,1.019,1323.927,12.405,10.183,232.429,2.567,1211.47,5.723
155,87697.135,1.008,1323.928,14.53,8.474,232.022,2.558,1211.47,9.151
156,89024.659,1.019,1289.092,17.077,10.681,145.796,1.925,1218.597,5.732
157,89012.806,1.008,1289.093,19.266,8.975,145.323,1.915,1218.598,10.182
158,90310.281,1.215,1333.868,18.039,9.655,22.209,1.964,1219.878,7.24
159,90298.066,1.204,1333.869,20.227,7.876,21.81,1.953,1219.88,7.448
160,91641.822,1.128,1329.082,16.195,9.472,1.988,1.972,1230.621,3.563
161,91630.09,1.118,1329.083,18.405,9.405,1239.598,1.908,1216.497,4.47
162,92966.463,1.202,1330.96,15.87,9.155,1120.896,1.75,1241.534,6.544
163,92954.579,1.193,1330.96,17.992,7.48,1120.459,1.739,1241.536,10.197
164,94292.853,0.972,1327.879,15.039,9.566,1027.891,2.56,1223.044,5.602
165,94280.879,0.962,1327.88,17.197,7.619,1027.69,2.551,1223.043,8.952
166,95614.863,1.016,1328.629,12.928,9.229,918.05,2.111,1226.194,5.802
167,95603.153,1.006,1328.631,15.132,7.406,917.678,2.101,1226.194,9.204
168,96935.937,1.113,1311.789,14.624,9.775,825.284,2.103,1227.553,9.826
169,96924.094,1.104,1311.789,16.833,7.941,824.919,2.093,1227.554,13.261
170,98241.949,1.017,1336.566,14.476,10.237,713.51,1.769,1255.396,6.046
171,98230.052,1.007,1336.568,16.666,8.594,712.972,1.759,1255.397,9.53
172,99572.087,1.178,1336.497,14.522,9.5,626.563,1.85,1226.145,11.368
173,99560.663,1.169,1336.498,16.696,7.521,626.377,1.839,1226.147,14.761
174,100903.076,1.005,1337.808,10.768,9.674,517.4,2.511,1274.4,5.325
175,100890.937,0.996,1337.808,12.904,7.918,517.029,2.502,1274.401,8.77
176,102230.768,1.064,1287.709,19.814,9.848,492.173,1.763,1220.212,5.443
177,102219.117,1.053,1287.71,22.467,7.578,491.8,1.752,1220.212,8.818
178,103518.458,1.101,1336.251,15.522,11.447,365.868,2.056,1219.695,4.946
179,103506.424,1.089,1336.251,17.724,9.626,365.497,2.046,1219.696,8.353
180,104849.607,0.96,1328.631,15.342,10.221,250.062,3.535,1210.37,4.731
181,104837.78,0.949,1328.633,17.467,8.547,249.619,3.526,1210.371,8.09
182,106172.796,1.029,1321.605,15.184,9.503,132.832,2.03,1214.134,10.426
183,106160.96,1.018,1321.606,17.317,7.753,132.459,2.02,1214.135,13.833
184,107489.1,1.112,1324.153,15.869,9.645,19.428,2.098,1262.164,4.817
185,107477.207,1.101,1324.155,18.091,7.803,19.057,2.089,1262.163,5.026
186,108807.219,1.082,1323.42,15.684,9.712,1.885,2.333,1224.765,3.02
187,108797.107,1.072,1323.422,17.941,9.554,1231.945,1.426,1218.469,2.57
188,110127.361,1.009,1323.213,15.247,9.34,1118.648,1.784,1217.266,5.497
189,110115.605,0.999,1323.215,17.36,7.611,1118.274,1.772,1217.268,8.905
190,111444.734,1.039,1326.692,15.199,9.362,1001.525,2.002,1241.373,11.6
191,111433.185,1.029,1326.694,17.479,7.462,1001.154,1.991,1241.375,15.177
192,112766.655,1.113,1325.371,14.493,9.596,916.588,2.506,1270.247,6.012
193,112754.884,1.103,1325.372,16.615,7.863,916.21,2.495,1270.247,9.466
194,114086.059,1.083,1332.718,14.443,9.492,848.534,1.647,1217.738,5.573
195,114073.917,1.075,1332.719,16.644,7.689,848.146,1.635,1217.739,9.019
196,115412.411,1.073,1328.251,14.461,9.372,731.068,1.848,1215.67,5.641
197,115400.815,1.064,1328.252,16.613,7.6,730.701,1.834,1215.67,9.144
198,116734.67,0.951,1327.924,14.35,16.903,604.812,2.174,1253.842,5.239
199,116723.017,0.941,1327.925,16.526,15.102,604.447,2.167,1253.84,9.162
200,118056.435,1.085,1325.615,15.971,9.806,532.253,2.166,1218.797,10.427
201,118044.531,1.074,1325.616,18.51,7.671,531.86,2.155,1218.797,13.941
202,119377.62,0.993,1328.321,13.49,9.335,422.309,1.984,1264.871,4.626
203,119365.874,0.98,1328.322,15.728,7.477,421.938,1.974,1264.872,8.489
204,120698.624,1.106,1306.829,16.792,9.422,370.589,1.922,1215.208,9.39
205,120687.231,1.095,1306.831,18.982,7.612,370.219,1.911,1215.208,12.968
206,122002.15,1.15,1348.422,16.023,9.9,232.472,1.968,1271.881,4.884
207,121990.242,1.141,1348.423,18.187,8.134,232.083,1.958,1271.884,8.311
208,123345.987,1.159,1330.653,16.299,9.543,164.704,3.151,1217.318,10.022
209,123334.014,1.15,1330.654,18.453,7.776,164.326,3.141,1217.319,13.347
21,1.535,1.166,1205.013,7.409,8.006,1.421,7.29,1267.582,2.638
210,124672.172,0.986,1328.51,16.633,9.926,49.841,3.037,1273.303,4.996
211,124660.678,0.975,1328.512,18.806,7.981,49.622,3.027,1273.303,5.2
212,125996.948,1.114,1336.701,16.837,9.441,1.912,2.453,1229.065,2.467
213,125984.928,1.105,1336.702,18.958,9.417,1235.861,1.472,1228.768,2.468
214,127329.742,1.045,1376.331,15.671,9.245,1079.107,3.104,1228.349,5.182
215,127317.979,1.036,1376.331,17.909,7.205,1078.919,3.094,1228.349,8.601
216,128701.046,1.071,1337.773,12.214,9.195,965.903,1.798,1222.739,10.413
217,128689.448,1.061,1337.775,14.327,7.596,965.398,1.786,1222.742,13.866
218,130030.577,0.99,1313.458,10.043,9.475,877.421,1.823,1271.246,4.578
219,130018.755,0.98,1313.461,12.241,7.66,877.046,1.812,1271.248,8.071
22,1205.418,0.993,1271.738,14.554,11.88,3.618,1.655,1243.209,2.61
220,131333.504,1.004,1278.439,19.243,9.299,857.851,1.768,1226.765,11.237
221,131321.72,0.995,1278.441,21.431,7.48,857.496,1.753,1226.766,14.723
222,132610.474,1.028,1343.393,10.712,9.368,743.698,2.074,1272.957,5.28
223,132598.579,1.018,1343.398,12.903,7.544,743.337,2.064,1272.958,8.656
224,133943.979,1.182,1286.015,14.902,9.568,722.94,2.123,1222.482,5.192
225,133932.035,1.171,1286.017,17.054,7.612,722.753,2.113,1222.483,8.601
226,135224.29,1.131,1282.709,15.035,9.688,654.998,1.687,1229.472,4.876
227,135212.238,1.12,1282.71,17.196,7.723,654.812,1.676,1229.474,8.369
228,136501.549,1.004,1290.974,15.04,9.254,585.772,1.823,1220.842,15.294
229,136489.676,0.994,1290.975,17.206,7.285,585.584,1.814,1220.841,19.195
23,1193.692,0.98,1271.74,16.679,13.588,1249.245,1.599,1227.12,6.703
230,137786.868,4.669,1335.645,13.761,11.265,469.361,2.123,1280.206,8.867
231,137774.847,4.659,1335.647,15.952,9.354,469.09,2.113,1280.206,12.445
232,139119.362,1.161,1316.688,16.726,9.657,428.962,2.088,1223.544,7.043
233,139106.797,1.151,1316.689,18.958,7.806,428.591,2.077,1223.546,10.634
234,140431.752,1.031,1333.542,14.283,9.991,313.795,1.944,1222.065,4.597
235,140419.621,1.018,1333.545,16.443,8.213,313.422,1.934,1222.066,8.106
236,141758.852,1.142,1319.418,12.506,9.324,211.377,1.721,1221.198,4.834
237,141746.951,1.134,1319.419,14.593,7.626,210.997,1.711,1221.199,8.63
238,143070.205,1.003,1302.882,13.155,9.901,123.215,6.75,1259.286,5.156
239,143058.499,0.992,1302.884,15.457,7.792,123.031,6.741,1259.285,9.263
24,2471.176,1.064,1339.315,13.199,11.352,1137.252,2.745,1276.051,7.627
240,144365.766,1.146,1303.725,16.98,9.754,74.505,1.806,1224.063,5.707
241,144354.013,1.135,1303.727,19.122,8.001,74.126,1.794,1224.064,5.918
242,145665.608,1.044,1330.195,15.967,9.336,3.606,2.196,1233.921,3.107
243,145654.111,1.035,1330.195,18.2,10.935,1241.205,1.362,1222.701,8.51
244,146991.263,1.039,1333.2,13.657,8.842,1134.225,1.923,1276.321,5.76
245,146979.559,1.029,1333.201,15.754,7.133,1133.848,1.912,1276.322,9.293
246,148317.47,0.997,1316.014,15.658,9.535,1086.297,1.837,1221.185,5.722
247,148305.754,0.988,1316.014,17.797,7.596,1086.107,1.827,1221.186,9.441
248,149628.469,0.996,1336.869,13.413,10.393,964.479,2.188,1225.955,6.034
249,149616.943,0.986,1336.871,16.553,7.638,964.104,2.177,1225.955,9.657
25,2459.425,1.055,1339.315,15.289,9.647,1136.877,2.735,1276.052,12.873
250,150959.308,1.216,1299.446,15.521,9.481,883.944,3.59,1216.145,6.022
251,150947.256,1.202,1299.448,17.665,7.532,883.758,3.58,1216.145,12.741
252,152253.771,1.016,1329.651,15.239,9.486,768.356,2.015,1215.951,4.836
253,152241.905,1.007,1329.652,17.367,7.748,767.975,2.007,1215.95,8.312
254,153577.719,1.023,1320.148,10.01,9.112,661.684,2.114,1217.126,5.794
255,153566.058,1.015,1320.149,12.16,7.338,661.317,2.103,1217.128,11.651
256,154887.379,1.106,1269.374,18.686,9.889,600.484,2.017,1225.408,4.556
257,154875.486,1.097,1269.375,20.817,7.952,600.3,2.006,1225.408,8.354
258,156154.823,1.045,1326.763,11.65,9.215,495.335,2.148,1213.952,5.49
259,156143.027,1.035,1326.765,13.768,7.479,494.961,2.139,1213.952,8.949
26,3803.12,1.113,1338.894,12.416,9.149,1076.608,3.38,1228.263,7.109
260,157472.456,1.017,1293.867,16.076,9.406,407.113,2.073,1215.278,4.635
261,157460.665,1.008,1293.868,18.187,7.677,406.74,2.063,1215.279,8.914
262,158761.836,1.061,1325.604,15.696,12.384,285.928,2.519,1216.148,5.124
263,158749.969,1.051,1325.605,17.786,10.677,285.556,2.507,1216.15,8.412
264,160082.474,1.083,1328.872,14.18,9.884,169.271,1.674,1216.929,6.3
265,160070.716,1.073,1328.872,16.292,7.968,169.085,1.664,1216.93,9.684
266,161404.934,1.031,1322.952,13.174,9.916,58.253,10.302,1272.16,6.214
267,161392.882,1.022,1322.954,15.412,7.87,58.07,10.291,1272.161,9.635
268,162720.592,1.157,1311.785,16.973,9.243,18.869,2.274,1226.723,4.858
269,162708.323,1.148,1311.786,19.122,7.481,18.491,2.264,1226.724,5.059
27,3791.256,1.104,1338.895,14.669,7.284,1076.229,3.371,1228.263,12.425
270,164028.475,1.028,1333.665,15.597,10.123,3.517,2.396,1237.393,2.645
271,164016.721,1.019,1333.666,17.707,11.747,1244.301,1.234,1219.587,3.159
272,165357.243,1.153,1335.136,13.545,8.783,1127.35,2.214,1241.347,4.999
273,165345.119,1.144,1335.136,15.636,7.095,1126.957,2.204,1241.348,8.648
274,166685.09,1.047,1317.435,15.428,9.623,1042.708,1.781,1223.865,10.773
275,166673.047,1.037,1317.436,17.549,7.889,1042.332,1.77,1223.866,14.433
276,167997.546,0.989,1332.124,11.398,9.221,936.542,2.158,1272.768,5.031
277,167985.593,0.979,1332.126,13.486,7.52,936.164,2.149,1272.768,8.527
278,169319.985,1.023,1296.301,15.061,9.373,905.353,1.885,1226.67,5.028
279,169308.388,1.013,1296.303,17.181,7.64,904.974,1.875,1226.671,8.567
28,5133.9,1.09,1311.231,14.194,9.481,991.682,2.628,1224.668,7.05
280,170610.638,1.004,1333.574,14.881,9.417,790.847,1.842,1269.594,4.905
281,170599.028,0.995,1333.574,16.976,7.715,790.465,1.831,1269.594,8.297
282,171938.509,1.098,1336.213,9.842,9.352,721.392,2.145,1226.889,5.03
283,171926.68,1.088,1336.215,11.951,7.642,721.001,2.136,1226.89,8.406
284,173263.925,1.02,1302.254,11.357,9.641,641.801,3.475,1225.557,11.556
285,173252.034,1.012,1302.256,13.43,8.01,641.367,3.467,1225.555,14.925
286,174556.615,1.006,1251.924,18.953,9.759,611.673,2.529,1268.009,4.738
287,174544.548,0.996,1251.926,21.1,8.016,611.278,2.519,1268.01,8.184
288,175806.861,1.095,1331.67,15.438,9.495,540.302,1.627,1231.826,5.379
289,175795.042,1.084,1331.672,17.681,7.638,539.924,1.618,1231.829,8.701
29,5121.939,1.08,1311.24,16.367,7.686,991.306,2.618,1224.675,12.241
290,177133.549,1.031,1332.351,15.614,9.483,431.216,4.258,1220.084,4.958
291,177121.736,1.021,1332.353,17.693,7.606,431.023,4.247,1220.085,8.277
292,178460.677,0.992,1336.948,6.297,8.97,318.029,2.621,1222.337,4.958
293,178448.729,0.983,1336.961,8.404,7.239,317.651,2.611,1222.337,8.367
294,179783.215,5.596,1329.145,6.376,9.369,207.703,3.06,1222.489,11.161
295,179771.224,5.586,1329.147,8.455,7.483,207.52,3.049,1222.49,17.876
296,181101.159,1.014,1284.541,20.461,9.181,143.139,2.169,1230.522,7.009
297,181090.747,1.005,1284.542,22.552,7.473,142.773,2.151,1230.522,10.675
298,182386.782,0.952,1339.273,14.376,11.478,27.508,2.518,1220.671,6.673
299,182374.713,0.94,1339.276,16.493,9.925,26.952,2.508,1220.671,6.879
30,6438.341,1.026,1333.328,14.205,9.054,880.924,2.824,1227.941,7.077
300,183719.774,1.245,1311.153,16.851,10.38,2.044,2.33,1229.39,3.275
301,183708.14,1.235,1311.156,19.285,10.206,1236.841,2.023,1225.238,2.682
302,185027.657,1.017,1327.602,15.335,9.138,1127.326,2.515,1223.313,5.836
303,185016.041,1.007,1327.604,17.46,7.577,1126.772,2.503,1223.314,13.96
304,186349.937,1.006,1333.744,9.876,10.496,1018.999,2.239,1229.998,13.247
305,186337.608,0.997,1333.744,11.949,8.619,1018.814,2.228,1229.999,16.764
306,187672.611,0.988,1278.188,19.807,10.048,967.382,2.363,1270.608,7.428
307,187660.845,0.977,1278.19,21.952,8.283,967.01,2.354,1270.609,12.485
308,188950.046,1.1,1331.894,15.01,9.595,902.982,1.633,1223.184,11.592
309,188938.258,1.09,1331.895,17.163,7.82,902.614,1.622,1223.185,15.165
31,6427.033,1.017,1333.329,16.34,7.374,880.478,2.814,1227.942,10.273
310,190276.361,1.188,1333.269,13.048,10.387,792.507,2.235,1267.114,4.79
311,190264.461,1.179,1333.279,15.206,8.607,792.128,2.226,1267.114,8.429
312,191602.02,1.065,1310.921,14.93,10.366,741.213,2.035,1225.379,12.153
313,191590.267,1.055,1310.923,17.08,8.409,741.035,2.02,1225.378,15.814
314,192907.252,1.049,1333.888,14.721,9.319,633.672,2.355,1272.271,8.197
315,192895.411,1.04,1333.888,16.899,7.522,633.301,2.345,1272.271,11.593
316,194235.26,1.018,1332.966,15.178,9.307,568.535,2.669,1222.713,5.415
317,194223.413,1.009,1332.967,17.342,7.526,568.16,2.66,1222.713,8.829
318,195562.501,1.019,1334.003,16.809,7.488,450.569,1.845,1198.489,4.954
319,195550.823,1.01,1334.004,17.039,7.456,450.38,1.835,1198.49,5.161
32,7765.818,1.254,1334.176,14.358,9.136,769.958,1.648,1216.828,6.706
33,7753.918,1.245,1334.176,16.482,7.396,769.584,1.637,1216.829,10.677
34,9093.862,1.097,1329.667,13.475,9.982,651.899,1.795,1220.699,7.607
35,9082.156,1.088,1329.667,15.705,8.173,651.487,1.786,1220.7,10.042
36,10416.656,1.133,1323.712,13.654,9.731,544.007,2.415,1220.308,6.136
37,10404.939,1.122,1323.714,15.799,7.981,543.616,2.409,1220.31,10.143
38,11733.614,0.999,1331.558,14.281,9.74,427.868,1.737,1223.89,10.164
39,11721.918,0.989,1331.56,16.416,7.983,427.499,1.727,1223.891,13.866
40,13058.519,1.043,1327.867,11.04,9.238,325.769,1.724,1242.589,6.007
41,13046.924,1.033,1327.869,13.174,7.491,325.391,1.714,1242.59,9.735
42,14376.878,1.128,1297.296,14.467,9.818,264.203,1.632,1219.396,8.359
43,14365.192,1.118,1297.298,16.58,8.097,263.82,1.622,1219.397,12.298
44,15668.188,1.09,1326.171,5.899,9.414,162.631,2.177,1236.091,6.138
45,15656.451,1.081,1326.171,8.052,7.65,162.252,2.168,1236.091,9.936
46,16979.664,0.913,1291.053,6.066,9.665,110.376,1.908,1217.069,6.438
47,16967.93,0.904,1291.053,8.227,8.023,109.866,1.899,1217.071,6.645
48,18256.054,4.058,1324.904,14.422,9.575,3.053,1.739,1214.75,2.45
49,18244.309,4.047,1324.905,16.545,10.721,1220.917,1.546,1217.837,2.691
50,19577.746,1.052,1321.384,6.031,9.268,1121.138,1.718,1218.383,6.632
51,19566.172,1.042,1321.384,8.31,7.372,1120.765,1.708,1218.384,11.212
52,20884.932,3.449,1326.378,10.625,9.358,1009.634,1.906,1242.583,6.056
53,20873.215,3.429,1326.38,12.747,7.617,1009.263,1.895,1242.584,10.342
54,22203.729,1.018,1293.604,14.154,10.422,952.478,1.723,1221.222,4.482
55,22192.022,1.009,1293.604,16.278,8.693,952.094,1.713,1221.222,8.161
56,23491.084,0.972,1343.093,13.834,9.806,824.162,2.126,1265.559,5.089
57,23479.403,0.963,1343.095,15.963,8.069,823.78,2.115,1265.56,11.736
58,24827.494,1.113,1327.259,11.201,9.815,761.857,1.964,1245.273,5.426
59,24815.389,1.103,1327.26,13.344,8.07,761.468,1.954,1245.274,12.102
60,26145.444,1.024,1306.154,13.824,9.755,698.098,2.129,1226.628,5.313
61,26133.499,1.015,1306.155,15.938,8.033,697.715,2.119,1226.638,10.82
62,27444.905,1.041,1334.462,13.562,9.974,586.272,1.652,1224.696,4.63
63,27433.373,1.031,1334.466,15.689,8.039,586.085,1.643,1224.696,8.075
64,28772.659,1.199,1335.483,14.291,9.636,467.92,1.904,1226.085,4.839
65,28760.758,1.19,1335.485,16.409,7.908,467.538,1.894,1226.089,8.659
66,30101.897,1.056,1333.041,14.046,9.929,353.998,3.139,1226.303,4.802
67,30090.188,1.047,1333.042,16.187,7.981,353.813,3.13,1226.304,8.254
68,31428.288,1.032,1337.615,6.094,9.604,245.129,9.536,1268.394,4.607
69,31416.773,1.022,1337.616,8.235,7.911,244.69,9.528,1268.394,8.136
70,32751.663,3.492,1329.89,7.582,12.618,185.061,3.01,1222.97,4.412
71,32739.809,3.483,1329.891,11.013,9.581,184.677,2.999,1222.97,7.974
72,34072.129,2.544,1330.099,15.392,9.909,70.338,1.888,1219.585,4.773
73,34060.618,2.527,1330.1,17.623,8.075,69.95,1.878,1219.586,4.984
74,35398.877,1.043,1329.419,9.873,9.861,3.233,2.572,1223.494,4.954
75,35387.067,1.034,1329.42,12.093,11.118,1232.992,1.744,1242.824,2.462
76,36717.681,1.016,1270.832,19.952,9.081,1196.548,2.311,1217.688,6.63
77,36704.275,1.006,1270.833,22.087,7.371,1196.132,2.3,1217.69,13.395
78,37987.903,1.151,1329.244,11.332,9.763,1085.38,2.47,1218.726,10.323
79,37975.971,1.141,1329.246,13.474,8.01,1085.001,2.459,1218.727,16.012
80,39307.848,1.011,1296.58,14.654,9.711,1008.239,3.145,1255.686,5.902
81,39296.077,1.0,1296.582,16.846,7.912,1007.856,3.135,1255.685,9.777
82,40598.325,1.016,1321.855,13.99,9.339,938.175,1.909,1216.329,5.902
83,40586.615,0.986,1321.856,16.129,7.598,937.787,1.899,1216.329,9.643
84,41913.698,0.948,1322.222,12.267,9.669,828.141,2.083,1212.944,5.888
85,41901.863,0.94,1322.222,14.468,7.666,827.952,2.075,1212.942,10.388
86,43227.347,1.094,1311.022,9.696,10.235,728.967,1.904,1214.441,6.57
87,43215.9,1.083,1311.023,12.035,8.287,728.586,1.893,1214.442,12.239
88,44527.866,1.105,1265.606,18.042,10.19,670.519,2.309,1211.741,5.963
89,44516.283,1.094,1265.608,20.185,8.484,670.092,2.299,1211.74,9.551
90,45791.109,1.055,1319.721,13.633,10.063,557.683,1.617,1218.113,11.724
91,45779.51,1.044,1319.723,15.792,8.291,557.305,1.606,1218.114,15.26
92,47103.873,1.068,1322.724,14.033,9.35,453.391,2.467,1263.801,5.933
93,47092.349,1.058,1322.739,16.17,7.593,453.007,2.456,1263.803,10.144
94,48420.316,1.01,1324.911,12.595,9.151,389.325,1.777,1216.308,6.208
95,48408.184,1.001,1324.913,14.765,7.383,388.932,1.766,1216.311,9.779
96,49737.058,1.048,1291.859,15.247,9.616,306.392,2.018,1215.078,6.013
97,49725.522,1.037,1291.86,17.391,7.864,306.009,2.008,1215.078,9.711
98,51023.567,1.017,1324.516,10.293,9.439,195.388,2.109,1215.85,5.869
99,51011.916,1.007,1324.517,12.49,7.456,195.184,2.099,1215.85,9.5
